"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","year","student","plant","company","point","stock","market","billion","stock","stock","billion","billion","billion","billion","unemployment","billion","economy","economic","million","economy","billion","billion","unemployment","company","million","billion","republican","house","trump","fund","republican","billion","vote","sale","million","pelosi","stimulus","pelosi","pelosi","pelosi","johnsons","tier","county","county","county","california","county","bed","california","county","county","patient","county","pay","nurse","county","justice","casino","peskov","spokesperson","export","player","minister","marine","china","eu","citizen","flight","travel","travel","travel","travel","travel","air","consumer","north","will","team","festival"
"2","student","holiday","auto","business","dow","game","stock","stock","market","bank","economic","fund","program","quarter","billion","job","job","million","economy","million","economy","economic","job","job","economic","republican","unemployment","stimulus","executive","house","house","fund","republican","stimulus","grant","mnuchin","talk","offer","stimulus","talk","morning","san","california","los","newsom","region","bed","california","county","patient","los","oxygen","hospital","california","county","worker","patient","california","resident","beshear","eu","leader","passport","leader","traveler","certificate","quarantine","test","european","tsa","france","level","lift","airline","spend","improve","olympic","portion","quarantine"
"3","cancel","return","part","beijing","drop","point","trade","market","billion","unemployment","economy","program","business","job","economic","million","vote","economy","claim","economic","economic","claim","million","loan","pandemic","senate","senate","side","action","senate","convention","republican","bill","benefit","house","house","package","republican","election","stimulus","call","positivity","los","newsom","capacity","san","california","icu","hospital","los","hospital","county","california","los","home","california","county","department","department","castex","european","game","european","russian","flight","travel","australian","country","test","variant","weekend","country","cruise","travel","job","see","mandatory","van","lockdown"
"4","will","plant","event","rule","market","market","dow","economy","business","business","bank","claim","fund","fund","million","unemployment","million","billion","labor","billion","stock","economy","billion","market","ramaphosa","proposal","stimulus","pelosi","benefit","democrat","bill","job","stimulus","senate","estate","stimulus","economic","kudlow","deal","stock","round","california","angeles","angeles","angeles","county","san","patient","angeles","angeles","patient","amazonas","order","worker","facility","resident","revenue","trump","encourage","resident","commission","league","test","provide","police","flight","australia","nepal","eu","screen","screen","recommend","screen","canada","confidence","different","announce","go","fast"
"5","new","year","company","event","stock","olympic","bad","airline","package","billion","business","economic","money","company","company","package","year","unemployment","job","fall","open","forecast","economy","million","push","stimulus","house","democrat","unemployment","stimulus","meadow","stimulus","leader","trillion","crown","democrat","claim","economic","house","house","lockdowns","rate","increase","store","los","icu","angeles","hospital","los","california","angeles","manaus","patient","department","care","official","resident","whitmer","russian","unvaccinated","leader","baseball","certificate","animal","enter","european","travel","quarantine","quarantine","council","list","unvaccinated","restriction","day","economic","significant","macron","put","case"
"6","school","employee","fashion","employee","bad","tokyo","index","trade","dow","economic","program","stock","package","business","job","money","billion","hassett","billion","price","dow","decline","economic","brother","food","fund","bill","senate","democrat","postal","pelosi","senate","senate","pelosi","benefit","deal","money","senate","mnuchin","election","africa","move","resident","california","order","southern","capacity","capacity","patient","hospital","california","los","region","angeles","resident","area","access","store","conference","new","rate","trace","blatny","comment","chinese","need","traveler","travel","hancock","passenger","south","severe","level","quarantine","improve","assume","athlete","washington","july"
"7","lunar","business","business","due","index","dow","oil","economic","economy","small","trade","file","small","million","bank","year","economic","expect","lockdown","stock","sp","recovery","company","brook","estimate","mnuchin","mcconnell","meadow","mnuchin","federal","fund","letter","mcconnell","house","march","agreement","pelosi","trillion","speaker","open","secretary","county","statewide","dekalb","sheriff","capacity","los","angeles","care","surge","icu","hospital","department","store","department","angeles","murthy","resident","continue","week","meet","national","blinken","numb","country","line","flight","enter","certificate","decision","busy","traveler","country","million","shortterm","indicator","tokyo","contact","corp"
"8","holiday","company","tokyo","healthcare","sp","index","point","financial","stimulus","market","unemployment","bank","trade","economic","economy","economy","decline","year","bad","policy","euro","trade","dow","eviction","job","money","proposal","talk","schumer","bill","furlough","house","unemployment","vote","year","proposal","major","mnuchin","senate","mnuchin","oppose","francisco","sale","black","stayhome","order","patient","los","region","transport","care","angeles","regional","san","week","los","scenario","service","orange","closure","diplomat","little","reopen","ensure","french","traveler","eu","alongside","border","government","test","case","high","country","find","economic","worker","half","sound"
"9","statement","art","game","committee","fall","cut","drop","fall","future","economy","loan","sp","loan","bank","business","loss","target","industry","cost","point","million","million","market","program","kudlow","cut","benefit","negotiation","president","trump","white","unemployment","plan","leader","file","trillion","trillion","stimulus","bill","deal","trade","surge","travel","alert","california","bed","hospital","wait","newsom","southern","surge","court","angeles","kroger","newsom","health","future","age","th","appropriation","course","meet","detail","protection","official","border","india","india","proof","federal","european","cdc","vaccinate","month","indicator","continue","game","april","fully"
"10","university","will","world","plant","lose","rate","future","loss","trade","fund","market","economy","million","loss","stimulus","economic","democrat","recession","lockdowns","drop","point","job","fund","file","pelosi","white","build","benefit","house","pelosi","trump","package","democrat","proposal","sovereign","talk","trump","house","democrat","dow","carry","statewide","curfew","average","official","angeles","newsom","county","capacity","care","unit","shortage","intensive","prison","san","nurse","hospitalization","king","cite","expense","bloc","possible","eu","complete","quarantine","italy","ban","return","national","busy","monday","currently","selfquarantine","airport","level","period","french","tam","active"
