"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","case","death","death","death","death","death","china","case","case","case","case","case","case","case","case","case","case","death","case","case","case","case","ministry","ministry","ministry","ministry","case","case","case","death","case","case","case","case","case","case","case","case","record","record","record","toll","ministry","record","infection","death","case","case","south","lockdown","germany","record","ministry","lockdown","restriction","lockdown","restriction","government","uk","region","minister","lockdown","case","record","oxygen","oxygen","case","case","case","case","uk","case","variant","variant","variant","variant","county","transmission","walensky"
"2","confirm","case","hubei","report","case","china","case","china","china","death","total","death","report","death","total","death","death","case","death","death","death","death","case","case","sunday","death","death","ministry","death","case","death","ministry","death","ministry","record","infection","record","record","case","death","new","daily","case","death","case","korea","south","cluster","korea","total","countrys","minister","uk","restriction","province","uk","lockdown","lockdown","mental","infection","measure","measure","record","curfew","delhi","hospital","hospital","death","death","ministry","variant","variant","delta","rate","delta","delta","case","cdc","breakthrough"
"3","mainland","toll","case","hubei","report","mainland","death","death","death","china","death","numb","death","new","numb","total","total","total","record","total","total","ministry","death","death","death","case","ministry","death","ministry","ministry","ministry","death","ministry","total","new","death","daily","new","country","czech","patient","record","total","ministry","new","infection","korea","nsw","toll","case","case","ministry","lockdown","prime","lockdown","restriction","minister","restriction","italy","castex","lockdown","france","new","lockdown","hospital","delhi","oxygen","nepal","india","death","case","uk","uk","county","spread","case","los","high","delta"
"4","death","confirm","report","case","mainland","case","report","report","total","numb","numb","total","total","total","death","numb","brazil","ministry","brazil","ministry","ministry","total","report","total","countrys","total","record","record","total","total","numb","brazil","india","india","high","countrys","death","countrys","new","per","intensive","numb","death","case","death","case","infection","report","death","record","minister","lockdown","patient","survey","case","ski","uk","british","around","europe","easter","restriction","high","measure","ministry","record","delhi","india","fungus","india","death","delta","india","delta","first","say","patient","mask","people"
"5","china","mainland","toll","china","china","report","hubei","country","report","infection","new","report","ministry","numb","countrys","new","report","report","ministry","countrys","report","report","countrys","record","brazil","toll","total","total","numb","record","total","total","total","record","daily","daily","quebec","infection","daily","ministry","case","death","record","numb","ministry","south","new","south","record","minister","death","total","minister","case","uk","germany","england","brazilian","set","france","country","case","ministry","ministry","india","indian","death","oxygen","black","report","infection","death","identify","vaccination","say","first","unvaccinated","area","dr"
"6","province","china","mainland","province","hubei","global","wuhan","new","italy","italy","toll","increase","infection","report","record","report","ministry","numb","total","record","health","countrys","total","new","case","new","new","new","record","mexico","new","record","brazil","new","ministry","ministry","ministry","increase","czech","case","numb","france","countrys","total","total","countrys","ministry","total","japan","government","rki","case","countrys","minister","minister","infection","government","hour","wave","restriction","case","april","curfew","country","indian","death","indias","indias","record","fungus","numb","india","death","unite","county","datum","delta","people","cdc"
"7","numb","total","china","mainland","outside","hubei","infection","mainland","new","total","report","ministry","numb","patient","new","record","numb","new","toll","brazil","numb","new","new","health","accord","report","toll","report","report","numb","report","numb","numb","infection","total","wave","total","total","infection","total","country","country","report","infection","numb","total","countrys","new","case","death","lockdown","uk","hospital","mcgowan","variant","case","reopen","case","bad","lockdown","close","allow","osaka","will","government","indias","wave","record","patient","black","phe","account","case","low","us","vaccinate","variant","walensky","director"
"8","hubei","numb","confirm","toll","toll","total","mainland","total","import","spain","record","infection","countrys","countrys","korea","brazil","record","toll","numb","report","countrys","toll","toll","confirm","confirm","countrys","countrys","country","countrys","new","brazil","countrys","toll","toll","minister","record","infection","daily","countrys","country","daily","ministry","country","countrys","bring","minister","seoul","death","infection","prime","total","countrys","germany","uk","germany","government","will","scheme","export","country","france","hour","wave","india","minister","india","india","ministry","total","indian","coronavirus","datum","concern","fast","june","become","test","disease","unvaccinated"
"9","report","hubei","die","total","total","province","province","numb","toll","report","ministry","record","accord","confirm","report","ministry","confirm","brazil","report","health","bring","brazil","numb","brazil","minister","confirm","bring","confirm","bring","report","record","toll","new","death","lockdown","merkel","since","ministry","minister","intensive","death","wave","numb","new","toll","ministry","kdca","seoul","total","daily","since","numb","german","countrys","infection","rollout","incidence","sport","impose","wave","region","infection","measure","monday","case","supply","supply","total","daily","numb","contact","infection","slavitt","transmissible","identify","week","get","substantial","institute"
"10","virus","die","total","confirm","confirm","toll","xi","import","hubei","toll","infection","toll","new","infection","ministry","countrys","new","confirm","new","numb","record","bring","bring","report","total","record","report","countrys","brazil","brazil","toll","infection","record","health","hour","france","countrys","country","ministry","france","ministry","infection","france","daily","countrys","record","record","ministry","cuba","england","record","hancock","london","respondent","government","curfew","outdoor","countrys","sport","icu","new","easter","country","wave","death","case","indian","country","report","country","rise","government","surpass","growth","covid","see","angeles","prevention","infection"
