"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","hong","hong","hong","hong","iran","school","school","school","order","gov","gov","cuomo","cuomo","cuomo","cuomo","cuomo","cuomo","gov","cuomo","york","cuomo","york","gov","cuomo","york","york","north","job","mayor","church","korea","nasdaq","south","south","crown","government","quarantine","store","victoria","victoria","victoria","melbourne","australia","north","mcconnell","republican","leader","bill","trump","house","relief","world","world","country","ukraine","vaccination","hospital","program","rich","china","export","origin","source","water","party","election","lockdown","poll","rural","trust","thing","coverage","variant","people","good","student","olympic","will","hospital"
"2","kong","kong","kong","kong","israel","student","student","cuomo","gov","order","cuomo","gov","york","gov","school","york","york","cuomo","york","city","york","mayor","cuomo","york","cuomo","governor","korea","june","city","seoul","seoul","stock","korea","adf","grant","south","south","sale","crisis","andrews","melbourne","victoria","south","korean","house","bill","deal","relief","relief","trump","pope","elderly","kdca","world","cruise","give","disability","covax","country","administer","lab","report","global","international","election","rally","state","lockdown","bourla","ago","ago","life","reopen","even","concern","fall","will","back","patient"
"3","mask","strike","build","resident","hong","employee","district","york","york","cuomo","school","york","gov","reopen","york","new","gov","york","blasio","de","gov","new","state","state","state","state","kcna","sanitizer","price","south","south","south","kcdc","hotel","factor","crack","man","ranney","backstop","premier","australian","government","police","desantis","republican","fund","relief","stimulus","payment","economic","fund","economy","economic","covax","france","million","priority","sinopharm","world","iraq","theory","animal","extremely","bolsonaro","china","party","pradesh","pradesh","curfew","just","say","normal","like","biden","fall","physical","tokyo","ad","bed"
"4","government","border","resident","quarantine","kong","district","university","order","cuomo","stayhome","order","school","school","york","say","gov","blasio","andrew","new","cuomo","new","gov","reopen","reopen","mayor","cuomo","korean","city","quarter","korea","church","investor","seoul","quarantine","africa","red","son","retail","must","australias","australia","australia","authority","south","leader","bipartisan","aid","congress","bill","economy","vatican","economic","roll","dos","world","island","access","vaccine","alliance","government","china","virus","investigation","canada","travel","bengal","social","last","access","scholarship","life","among","health","say","rise","respiratory","athlete","drive","hospitalize"
"5","lam","lam","pipe","police","saudi","close","will","gov","new","york","state","new","new","state","gov","say","de","news","protest","blasio","andrew","jersey","phase","gov","gelber","mayor","quarter","open","blasio","korean","kcdc","sp","great","member","million","waiver","police","police","spread","melbourne","state","strict","adelaide","store","senate","liability","stimulus","billion","check","vote","overdose","ultimately","rich","vaccine","country","area","billion","nigeria","trip","organization","eu","organization","put","intelligence","congress","bjp","kerala","party","month","american","coverage","expert","become","instead","say","plan","ceremony","sunday","admit"
"6","border","union","kongs","roll","visit","attend","class","blasio","mayor","new","governor","state","say","mayor","new","andrew","andrew","jersey","say","mayor","de","governor","york","say","gov","carolina","mayor","million","south","jun","high","korea","store","australian","government","iceland","town","fear","sense","police","see","australian","stevens","border","proposal","relief","package","package","stimulus","priority","economic","tedros","covax","organization","véran","ascension","patient","educator","global","apply","origin","world","world","world","west","west","indian","california","body","point","like","think","end","like","health","recommend","ice","move","oneal"
"7","mainland","staff","border","border","selfquarantine","return","employee","close","school","state","york","say","student","say","andrew","school","kid","new","gov","gov","say","state","jersey","murphy","new","gov","kim","north","fair","sarangjeil","index","kcdc","seouls","korea","low","pcr","result","enter","western","consecutive","andrews","first","australian","international","democrat","stimulus","democrat","pass","senate","request","philippines","chile","vaccine","billion","account","campaign","revenue","organization","economic","range","commission","source","organization","agency","bengal","hold","restriction","respondent","billion","governor","governor","expire","compare","concert","mask","cdc","game","effort","medical"
"8","face","government","lam","toilet","foreign","selfquarantine","cuomo","county","city","blasio","new","andrew","state","breen","mayor","city","city","order","andrew","say","blasio","blasio","dine","mayor","governor","desantis","suspect","sector","job","mayor","metropolitan","dow","link","sydney","continent","significant","korea","metro","australian","daniel","limit","package","premier","victoria","bill","leader","bill","payment","pass","floor","ryan","develop","country","global","population","covax","area","end","meet","world","world","china","smith","investigate","gandhi","political","election","social","ago","extend","feel","start","treatment","city","confidence","level","brazilian","right","covid"
"9","say","hospital","block","citys","south","education","closure","andrew","de","governor","jersey","blasio","andrew","andrew","student","jersey","race","front","de","new","governor","say","new","jersey","say","travel","gdp","mayor","de","blasio","nasdaq","church","area","barr","estate","enough","enter","physician","australia","man","month","decision","cluster","cluster","relief","defense","congress","trump","mcconnell","republican","recently","reporter","slim","poor","healthcare","call","japan","health","africa","start","redfield","wuhan","origin","investigation","rally","vote","madhya","malaysia","people","go","someone","sununu","fear","plan","future","cdcs","july","review","lake"
"10","resident","employee","transmit","mongolia","resident","clean","campus","student","blasio","school","andrew","governor","mayor","phase","blasio","mayor","new","murphy","arrest","threshold","state","city","say","andrew","amnesty","mitigation","court","hand","economy","churchs","sp","desantis","model","guest","potential","ward","sri","takayama","organizer","gottlieb","local","australias","marshall","retailer","stimulus","senate","senate","president","sign","employee","help","severity","tedros","alliance","vaccine","japan","care","gavi","nation","vaccine","dr","likely","portuguese","chinese","chinese","poll","party","restriction","resident","respondent","beach","return","scientist","start","home","end","podium","mcconnell","lady"
