"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","travel","airline","airline","russian","iran","iran","iran","enter","lockdown","lockdown","lockdown","lockdown","lockdown","lockdown","india","travel","border","border","travel","border","border","travel","travel","prison","travel","passenger","korea","south","flight","flight","abe","canadian","weekend","sustain","birx","task","poll","qingdao","hospital","office","governor","uk","johnson","johnson","johnson","defense","sister","stanford","resident","urge","woman","coverage","black","respondent","wait","trial","symptom","get","study","study","test","study","child","variant","study","variant","variant","variant","variant","patient","variant","variant","variant","variant","variant","variant","booster","worker","city"
"2","china","suspend","flight","agency","ministry","irans","airport","country","india","measure","restriction","india","ban","india","travel","indian","tourist","curfew","border","travel","travel","country","eu","marine","us","airline","north","korea","light","passenger","bolt","video","beach","vulnerable","atla","atla","white","outbreak","outbreak","staff","office","life","uk","alert","train","personnel","azar","face","manzanero","gov","azar","cathedral","misc","black","poll","researcher","study","likely","find","researcher","patient","county","test","study","variant","study","study","researcher","researcher","researcher","uk","study","delta","test","delta","delta","official","cuomo","york"
"3","airline","flight","suspend","qom","kuwait","ministry","country","ministry","will","minister","minister","ministry","travel","nationwide","lockdown","ministry","curfew","resume","tourist","quarantine","european","eu","traveler","quarantine","marine","military","korean","passenger","bogota","korea","minister","hair","labor","ryan","task","force","small","million","amazon","detainee","test","hancock","street","pilot","national","senior","receive","amid","mexican","houston","court","resident","child","hispanic","black","hospitalize","antibody","test","care","trump","symptom","rate","risk","researcher","infection","test","antibody","study","antibody","publish","test","test","study","study","spread","study","pfizer","employee","de"
"4","flight","travel","cancel","will","iraq","iranian","will","traveler","travel","india","flight","minister","india","indian","indian","border","eid","tourism","mosque","restriction","zealand","airport","list","inmate","air","travel","gohmert","camp","air","south","visit","salon","day","old","think","redfield","mink","citys","north","hospital","positive","family","hancock","boris","vantam","military","dame","claim","composer","mexican","resident","hispanic","american","survey","republican","woman","infection","poll","researcher","patient","study","condition","respondent","symptom","breakthrough","find","immune","breakthrough","study","variant","antibody","immune","protection","delta","first","say","datum","york","blasio"
"5","level","china","airbnb","travel","irans","citizen","saudi","zealand","foreign","modi","country","indian","restriction","zealand","nationwide","railway","travel","tourist","foreign","european","france","quarantine","country","travel","okinawa","okinawa","kcna","flight","duke","military","prime","moria","party","child","friend","poll","grant","commission","office","protester","prince","british","sale","passenger","michigan","list","vaccine","hh","cnn","king","west","region","latino","share","see","black","positive","people","patient","find","researcher","antibody","antibody","patient","find","positive","researcher","evidence","breakthrough","study","phe","delta","antibody","hospital","risk","us","need","de","worker"
"6","traveler","march","travel","iran","iranian","country","international","indian","cuban","prime","indias","modi","beach","tourist","border","lockdown","venice","ministry","site","arrival","restriction","passenger","border","island","international","require","mask","woman","south","korean","whitty","eu","gather","must","costume","member","inslee","cluster","virginia","guard","video","service","program","system","guard","phase","wisconsin","experience","author","source","king","population","analysis","high","get","among","test","compare","experience","positive","antibody","publish","symptom","risk","positive","identify","estimate","identify","hancock","antibody","positive","little","researcher","write","us","case","meet","blasio","employee"
"7","warn","february","march","advise","flight","foreign","foreign","travel","enter","flight","india","ban","will","level","ministry","holiday","tourism","travel","restriction","mandatory","quarantine","restriction","airport","traveler","quarantine","mask","wear","man","mask","air","gaza","year","people","celebration","fagan","dr","vermont","information","dakota","ice","william","back","spokesperson","uk","extension","receive","list","cnn","focus","write","right","publish","population","moore","friend","symptom","research","infection","mental","publish","find","symptom","serum","positive","test","household","infection","concern","uk","breakthrough","researcher","infection","uk","prescription","concern","israel","shot","will","proof"
"8","suspend","route","suspension","iranian","qom","travel","ministry","border","country","migrant","indian","travel","indian","movement","holiday","passenger","lockdown","flight","tourism","minister","arrival","air","island","country","country","base","man","north","san","uptick","danbury","represent","crowd","alternative","become","nbc","redfield","chest","facility","criminal","british","wife","british","jobless","task","force","experience","husband","mile","state","public","border","white","ethnicity","trust","lose","find","find","symptom","journal","infection","researcher","positive","test","researcher","estimate","find","booster","identify","identify","study","first","infection","identify","identify","become","company","city","mayor"
"9","outbreak","air","schedule","return","travel","screen","travel","citizen","curfew","will","nationwide","extend","nationwide","home","train","ease","alfitr","reopen","transport","delhi","country","foreign","air","san","list","ban","south","korean","push","march","friday","greek","screen","commitment","force","recommend","everyone","hospital","task","el","sun","positive","benefit","gimenez","come","pentagon","human","recovery","clear","letter","messonnier","virginia","high","strongly","acid","prevalence","long","respondent","test","severe","rapid","among","find","app","people","phe","nsaids","unite","immune","journal","contact","identify","first","researcher","cdc","see","administration","return","mandate"
"10","high","british","cite","traveler","citizen","agency","suspend","island","indian","indias","countrys","nationwide","ministry","gathering","tourist","turkey","nationwide","start","government","country","macron","zealand","european","flight","july","air","military","gohmert","simple","level","tomorrow","troop","san","winter","job","commercial","step","link","newsom","military","april","home","prime","program","whitmer","national","half","court","great","resident","royal","west","among","access","ascorbic","color","people","study","publish","recall","pregnant","test","researcher","find","reduce","long","virus","dose","england","research","health","weekly","virus","publish","india","death","federal","forward","restaurant"
"11","foreign","carrier","level","order","middle","ali","minister","foreign","ministry","indian","allow","border","extend","ban","migrant","age","india","traveler","level","arrive","international","arrive","flight","zealand","tourism","flight","attorney","shincheonji","oct","scholarship","esper","beach","saturday","level","role","cnn","information","city","ongoing","dinner","newspaper","ceremony","test","minister","will","staff","require","attorney","community","tweet","repeatedly","black","defender","dentist","zinc","age","dr","think","treatment","symptom","woman","level","result","child","suggest","transmission","write","effectiveness","protection","among","team","among","phe","compare","coronavirus","risk","change","get","new"
"12","advisory","advisory","april","notice","news","visa","code","flight","prime","citizen","home","country","measure","indias","police","india","indian","measure","holy","measure","tourism","france","inmate","border","corp","unite","refuse","brand","corridor","usfk","post","ford","image","school","source","position","appear","program","care","childrens","wyoming","ask","minister","negative","release","leader","prison","advocate","surveillance","governor","support","high","virginia","november","group","covid","report","little","compare","people","identify","average","study","increase","publish","scientist","protection","find","booster","virus","among","disease","coronavirus","risk","case","vaccine","brief","healthcare","require"
"13","raise","delta","february","citizen","east","qom","arabia","quarantine","traveler","delhi","ministry","curfew","delhi","extend","home","country","reopen","minister","mandatory","tourism","lift","prisoner","quarantine","international","prefecture","us","member","ship","private","transmission","resign","statement","burn","detention","crowd","degree","risk","case","prioritize","place","important","year","secretary","prime","inoculate","will","tragedy","solution","perform","act","virginia","visit","average","hospital","vaccinate","participant","risk","emphasize","high","newsom","remdesivir","immune","infect","covid","mutation","partially","booster","protection","group","symptom","birth","become","hospitalization","research","now","rise","see","mandate","announce"
"14","british","mainland","statement","level","level","flight","flight","will","island","country","delhi","turkey","protest","holiday","extend","allow","holiday","foreign","measure","june","june","arrival","passenger","rhode","outbreak","requirement","office","cruise","suspend","indicate","video","minister","tricktreating","spahn","administration","group","animal","china","church","police","negative","enough","symptom","timeline","vaccine","provide","jurisdiction","prison","journalist","whitmer","letter","peru","oklahoma","analysis","american","study","initiative","less","reduction","brain","note","share","show","sample","pregnant","pregnant","vaccine","report","team","immune","finding","infect","effective","coronavirus","angeles","company","us","day","enter"
"15","issue","reduce","will","entry","country","news","quarantine","ban","ban","return","will","measure","minister","will","strand","will","allow","denmark","beijing","lift","woman","ease","allow","minister","military","blue","barr","group","coronavirus","aircraft","due","camp","man","manage","response","everyone","utah","test","state","release","contact","officer","nasdaq","pressure","handle","priority","nurse","defense","duty","appointment","prince","right","justice","likely","percentage","get","smell","back","concern","think","clinical","nearly","black","infection","identify","trial","effective","datum","delay","sample","university","researcher","immune","previous","company","dominant","shoot","new","show"
"16","air","shanghai","extend","npc","agency","health","region","iran","quarantine","restriction","measure","prime","ramadan","ministry","zealand","citizen","ministry","will","stay","tourist","july","border","international","arrive","must","wear","kim","private","revenue","nigeria","work","safety","large","party","recent","provide","birx","office","different","immigration","also","member","anderson","union","minister","next","context","authority","mexicos","forward","industry","community","time","veteran","family","young","taste","feb","research","care","among","medical","increase","datum","new","infect","evidence","severity","concern","six","risk","compare","blood","rapidly","estimate","first","information","situation","healthcare"
"17","statement","airway","alert","border","ban","irna","agency","immigration","restriction","ban","travel","resignation","government","zone","countrys","nationwide","indias","restriction","confinement","government","inmate","vietnam","union","list","airport","plane","quarantine","air","match","however","johnson","sale","expert","attend","dr","information","come","divide","service","security","statement","office","help","test","office","equitable","relative","america","song","son","houston","great","cover","covid","low","research","among","three","longterm","report","saliva","risk","experience","sequence","patient","cause","team","transmissibility","suggest","may","associate","team","dos","winter","every","high","potential","push","today"
"18","hubei","country","say","enter","border","tehran","restriction","minister","minister","home","code","area","countrys","travel","tourism","start","passenger","quarantine","air","air","government","european","criterion","raimondo","since","airport","international","kuna","devos","require","medium","homeless","lot","serve","scott","herd","detail","investigation","grace","stretch","back","queen","flu","tier","march","support","notre","reduce","window","nebraska","dakota","face","west","agree","life","san","protection","publish","antibody","prison","treatment","find","sample","lancet","coronavirus","swaminathan","test","cdc","first","cell","england","two","treatment","virus","hear","identify","senior","come","business"
"19","advise","warn","route","march","return","prisoner","india","entry","service","pradesh","local","punjab","strict","migrant","restriction","train","international","allow","arrive","zealand","prime","flight","uk","restriction","government","japanese","kaesong","attorney","droplet","member","shoot","canada","holiday","rally","story","mask","experimental","regulation","employee","victim","worker","despite","britain","personnel","commercial","vaccine","support","program","handle","czech","source","leader","advocate","ii","risk","sick","covid","last","write","sarscov","covid","infect","publish","experience","journal","patient","cell","increase","dose","produce","identify","april","identify","infection","study","datum","virtually","say","card"
"20","nonessential","beijing","company","suspend","suspend","arrive","indian","pacific","flight","curfew","region","transport","country","worker","level","curfew","ramadan","holiday","impose","traveler","flight","form","citizen","special","investigate","board","louie","crow","union","protection","situation","international","group","keep","school","everything","complete","identify","case","milan","release","protect","selfisolating","stimulus","ensemble","capability","act","extra","official","ricketts","drop","among","hispanic","racial","high","people","researcher","american","rate","reinfection","finding","large","attendee","associate","strain","percent","response","case","case","methotrexate","name","publish","risk","collect","virus","may","wane","work","stoney"
"21","province","us","china","flight","march","arab","kerala","india","zealand","traveler","strict","countrys","movement","activity","government","migrant","minister","zealand","relax","international","ardern","list","will","correction","island","toronto","okinawa","suspend","student","duke","intend","european","big","population","news","false","washington","contain","fair","surge","palace","sale","pack","source","boris","gen","provide","recover","pressure","industry","eligible","boston","live","depression","die","diagnosis","hospitalize","year","poll","die","mouth","increase","convalescent","evidence","infect","secondary","ihme","sample","strong","asymptomatic","find","decline","vaccine","find","moderna","infection","american","full","vaccine"
"22","due","temporarily","recommend","advisory","airway","kuwait","visa","measure","indias","ministry","ardern","government","introduce","red","gathering","restriction","domestic","ardern","minister","italian","auckland","will","film","ban","personnel","marine","judge","lee","affair","light","japans","island","celebration","people","azar","house","keep","treat","several","vaccine","capitol","boris","boris","secretary","secure","department","service","express","surge","legal","apply","houston","legal","effect","adult","volunteer","sense","age","worker","tapper","journal","journal","research","coronavirus","fully","among","dose","india","find","dog","public","admission","dominant","result","control","increase","drug","must","office"
