"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","animal","can","appear","can","hand","hand","hand","study","dr","wear","fauci","antibody","antibody","study","drug","child","study","patient","study","study","drug","patient","patient","study","study","study","study","researcher","child","symptom","symptom","patient","patient","patient","study","study","fatigue","death","patient","researcher","woman","child","researcher","study","child","cdc","child","child","man","china","china","world","world","covax","canada","dos","country","vaccine","country","country","company","country","passport","world","travel","travel","quarantine","flight","cruise","passenger","travel","travel","travel","travel","new","member","get","city","child"
"2","symptom","cough","sars","surface","can","flu","surface","fauci","disease","mask","dr","fauci","study","drug","patient","study","drug","drug","drug","drug","study","drug","study","patient","young","disease","find","study","study","child","child","researcher","adult","child","young","researcher","pneumonia","woman","study","study","child","researcher","study","antibody","facility","metal","mental","suggest","child","team","world","panel","covax","canada","ukraine","vaccine","vaccine","covax","vaccine","europe","production","world","approve","international","china","flight","pakistan","test","eu","janssen","weekend","country","recommend","million","passenger","vaccinate","income","louis","missouri"
"3","virus","sneeze","cough","researcher","recommend","can","study","dr","fauci","fauci","mask","model","dr","fauci","remdesivir","syndrome","researcher","researcher","patient","use","patient","study","researcher","child","adult","cdc","disease","child","researcher","population","study","study","study","study","child","survey","survey","mortality","death","antibody","among","among","patient","child","longterm","facility","flu","nervtag","elbert","origin","global","global","fda","vaccine","million","covax","sputnik","china","world","world","produce","letter","blinken","sputnik","chinese","citizen","traveler","sri","member","delta","france","level","screen","air","spend","three","household","mandate","west"
"4","market","symptom","patient","cough","wash","fever","researcher","get","trial","disease","birx","dr","disease","antibody","vaccine","antibody","patient","study","hydroxychloroquine","patient","hydroxychloroquine","risk","child","antibody","child","adult","reduce","find","find","hospitalization","patient","pregnant","researcher","find","likely","child","ons","symptom","researcher","patient","pregnant","disease","remdesivir","period","control","woman","saudi","variant","history","chinese","chinese","organization","african","dos","peru","foreign","covax","country","organization","organization","dos","treaty","certificate","tweet","shoot","singapore","south","country","european","bastian","screen","recommend","level","airline","faa","case","survey","prevention","mandate"
"5","know","person","hospital","find","sick","cough","wash","disease","infectious","drug","model","vaccine","researcher","remdesivir","team","patient","hydroxychloroquine","treatment","researcher","researcher","trial","researcher","symptom","symptom","antibody","young","risk","cdc","among","age","hong","write","care","hospital","find","age","eight","study","blood","hospitalize","age","old","risk","among","recommend","provider","tower","receptor","learn","wuhan","organization","international","slim","world","canadian","world","rdif","dos","rich","pandemic","country","billion","state","chinese","country","zealand","flight","travel","travel","get","list","case","european","passenger","indicator","free","definitely","behavior","louis"
"6","cough","virus","respiratory","may","cough","like","adams","infectious","symptom","trump","disease","drug","drug","dr","flu","drug","infect","disease","use","asymptomatic","treat","woman","infect","disease","severe","likely","symptom","hand","author","month","kong","woman","hospital","researcher","patient","find","organization","may","lose","rate","risk","likely","recover","researcher","care","walgreens","lockdown","strain","professor","arrangement","country","china","panel","global","sagasti","global","dos","sinopharm","russian","dos","vaccine","international","zahawi","mexican","approve","china","travel","swiss","flight","ema","movement","severe","nonessential","day","consumer","nation","probably","schmitt","mask"
"7","can","contact","infect","respiratory","clean","wear","disease","vaccine","adams","dr","wear","disease","patient","disease","study","disease","symptom","droplet","journal","lung","use","illness","antibody","drug","smoke","find","researcher","immune","publish","group","age","nurse","find","show","age","drink","influenza","publish","symptom","team","likely","home","child","longterm","cv","mask","resident","adult","polis","man","hispanic","independent","israels","country","country","sinopharm","approve","receive","global","china","jj","germany","russia","vaccine","traveler","air","india","quarantine","alaska","airline","busy","risk","selfquarantine","flight","ahead","nine","high","kansas","report"
"8","person","flu","spread","study","nose","wash","cough","young","birx","guideline","white","study","virus","patient","child","symptom","disease","virus","treat","symptom","researcher","age","find","woman","risk","research","cell","sanitizer","increase","patient","research","five","child","young","proportion","symptom","may","difference","journal","show","aap","find","find","collection","nurse","face","care","virus","treatment","virus","scientist","health","ramaphosa","distribution","cruise","country","statement","organization","sputnik","act","meet","pandemic","requirement","approve","advisory","chinese","air","transportation","passenger","flight","european","unvaccinated","pandemic","canada","flight","sign","harris","missouri","lawsuit"
"9","spread","wash","many","nose","flu","sick","risk","may","can","infectious","american","distance","infectious","trial","virus","van","syndrome","use","treatment","medicine","treatment","trial","adult","find","group","infect","young","age","disease","researcher","man","symptom","icu","black","underlie","among","cause","researcher","find","find","researcher","crowd","diaphragm","romero","medical","fda","davis","professor","uk","international","among","bank","foundation","poor","covax","ministry","global","ministry","nation","central","since","yemen","prime","come","prime","kong","centre","embassy","line","são","holiday","international","traveler","quarantine","senior","expose","million","st","dominant"
"10","avoid","hand","doctor","sars","away","cdc","can","symptom","practice","anthony","infectious","trial","whether","treatment","researcher","famotidine","child","plasma","find","change","fda","treat","infection","research","covid","people","virus","compare","aap","black","per","care","compare","mental","population","loss","due","march","plasma","age","increase","woman","adult","prevalence","vote","care","glass","vallance","suggest","investigate","origin","israeli","country","korea","dos","receive","world","world","alliance","several","mexico","research","world","china","leave","exception","ncoc","passenger","interest","monitor","eu","traveler","friday","pandemic","fine","partially","say","mask","start"
