"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","citizen","citizen","korean","south","group","south","korea","prison","inmate","prison","inmate","prison","police","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","drug","tedros","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","trial","vaccine","vaccine","vaccine","vaccine","johnson","vaccine","vaccine","trial","trial","fauci","fauci","fauci","fauci","model","etienne","death","etienne","pandemic","supply","host","black","live","disease","delta","dose","dose"
"2","flight","canadian","citizen","citizen","south","group","south","website","prison","inmate","prison","inmate","prison","trial","taliban","company","trial","company","trial","trial","trial","fauci","drug","remdesivir","indigenous","trial","trial","company","trial","trial","plasma","trial","trial","trial","trial","trial","use","trial","trial","trial","israel","trial","pfizer","fda","fda","fda","authorization","drug","trial","dose","authorization","trial","vaccine","johnson","oxfordastrazeneca","johnson","johnson","vaccine","booster","company","astrazeneca","protection","anthony","anthony","can","child","fauci","director","region","region","program","bill","holiday","bill","de","symptom","test","efficacy","vaccine"
"3","will","flight","plane","plane","daegu","shincheonji","pope","google","justice","law","police","release","sentence","police","release","trial","company","trial","fauci","antibody","fauci","product","company","vaccine","vaccine","company","phase","trial","russia","treatment","fda","plasma","drug","company","fda","fda","authorization","pause","drug","safety","phase","pfizer","trial","trial","pfizer","pfizer","drug","authorization","company","use","dos","use","johnson","trial","study","trial","age","moderna","moderna","canada","datum","fauci","infectious","month","infect","pfizerbiontech","committee","childhood","excess","american","north","stockpile","bill","concert","blasio","may","fast","datum","list"
"4","evacuate","plane","south","flight","korea","korea","group","inmate","release","police","correction","chinese","inmate","prison","prisoner","inmate","clinical","available","dos","phase","company","fda","trial","indigenous","fauci","phase","speed","drug","phase","plasma","trial","dr","pause","dos","dos","drug","emergency","clinical","company","moderna","vaccination","pfizers","moderna","dose","authorization","use","us","use","phase","dos","trial","sputnik","company","efficacy","johnson","south","trial","trial","trial","trial","efficacy","vaccine","institute","allergy","child","young","institute","unite","etienne","child","label","strategic","scott","york","recognize","heart","symptom","month","uk"
"5","government","minister","repatriate","charter","shincheonji","korean","religious","court","texas","department","justice","judge","arrest","clinical","human","clinical","phase","hydroxychloroquine","develop","fauci","human","trial","remdesivir","company","approve","safe","fda","dos","russian","study","convalescent","drug","company","say","participant","hahn","trial","johnson","safety","company","dose","dos","company","authorization","use","authorization","food","administration","use","drug","pfizer","emergency","phase","sputnik","south","effective","dose","pfizer","company","efficacy","dsmb","six","allergy","director","person","person","vidyasagar","avoid","americas","pandemic","scientific","requirement","capacity","crowd","begin","outbreak","strain","receive","first"
"6","south","foreign","school","will","korean","kim","vatican","justice","court","texas","security","trial","chinese","hatchett","trial","bolsonaro","participant","solidarity","clinical","develop","candidate","food","human","trial","food","pfizer","moderna","develop","clinical","company","drug","clinical","astrazeneca","pfizer","authorization","company","antibody","safety","clinical","clinical","volunteer","drug","authorization","efficacy","dos","committee","advisory","moderna","moderna","india","dose","efficacy","efficacy","authorization","severe","efficacy","authorization","use","woman","loan","disease","participant","director","institute","disease","atlanta","young","catch","caribbean","go","home","government","national","game","city","friday","numb","start","receive"
"7","minister","will","national","evacuation","military","religious","francis","test","department","enforcement","jail","law","allege","manufacture","company","release","antibody","bukele","potential","company","antibody","sanitizer","tedros","antigen","track","develop","clinical","purchase","drug","antibody","treatment","treatment","clinical","phase","johnson","dr","drug","drug","fda","efficacy","will","effective","fda","use","moderna","trial","committee","reaction","immune","trial","drug","sinovac","effective","study","africa","africa","company","study","glenn","us","company","dose","protection","infectious","young","approval","become","emphasize","latin","fall","america","travel","rather","jump","bill","cnn","study","numb","young"
"8","foreign","evacuation","canadian","korean","member","daegu","shincheonji","carolina","amazon","court","violence","cohen","incident","arrest","man","court","moderna","make","institute","astrazeneca","dos","company","giroir","fauci","end","fda","develop","service","approve","clinical","hahn","fda","trump","will","company","us","fda","authorization","authorization","datum","plan","company","effective","pfizer","drug","administration","fda","food","administration","pfizerbiontech","approval","approve","severe","use","astrazeneca","study","committee","age","novavax","mexico","concern","clinical","national","trial","team","process","august","region","country","around","meanwhile","lawmaker","league","band","implement","tell","early","vaccine","age"
"9","french","evacuate","foreign","princess","religious","military","daegu","site","website","justice","department","attorney","correction","letter","violence","production","develop","adjuvant","infectious","development","process","human","receive","emergency","company","astrazeneca","safe","antibody","dos","fauci","authorization","convalescent","phase","candidate","phase","food","clinical","fda","participant","administration","administer","clinical","drug","vaccinate","company","advisory","modernas","modernas","reaction","authorize","use","phase","food","datum","protection","shoot","pfizer","dose","johnson","authorize","child","month","trial","national","thing","team","projection","morning","paho","america","carolina","everyone","crowd","blasio","limit","vaccine","hour","positive","result"
"10","australian","prime","ministry","evacuee","base","member","hogan","tool","site","arrest","book","guangzhou","lawsuit","ice","study","barda","oxford","modernas","make","candidate","effective","volunteer","fauci","hh","help","dos","efficacy","clinical","effective","drug","trump","effective","end","safety","give","clinical","treatment","phase","use","phase","dos","authorization","use","drug","trial","drug","use","pfizer","slaoui","dr","company","coronavac","clinical","phase","effective","clinical","study","efficacy","study","test","vaccine","company","dr","effective","infectious","seek","infectious","young","america","huge","americas","national","represent","garden","normal","people","quarantine","england","unit"
