"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","cdc","cdc","cdc","cdc","california","cdc","case","case","case","case","case","case","case","case","case","case","case","case","hopkins","case","case","case","case","case","case","death","death","case","case","death","state","case","case","case","death","case","case","case","case","case","johns","case","case","case","case","case","case","case","death","case","death","death","death","death","death","death","death","death","report","dos","death","death","million","report","dos","death","dos","dos","dos","dos","administer","dos","new","new","new","vaccinate","fully","resident","case"
"2","center","us","test","us","county","state","state","state","state","us","death","johns","johns","johns","hopkins","johns","johns","less","johns","state","state","state","state","report","new","case","case","death","death","case","death","total","hopkins","hopkins","state","death","hopkins","hopkins","johns","report","state","state","johns","report","death","report","hospitalization","hospitalization","less","state","case","case","case","report","case","case","million","dos","death","datum","case","report","dos","datum","day","million","average","administer","administer","million","dos","million","resident","million","vaccinate","fully","vaccinate","rate","report"
"3","us","test","state","california","patient","case","cdc","us","less","state","johns","hopkins","death","hopkins","johns","hopkins","death","hopkins","case","hopkins","hopkins","new","new","total","report","total","department","department","report","hopkins","case","hopkins","release","johns","case","johns","johns","johns","report","death","new","report","state","state","johns","johns","datum","hopkins","hospitalization","hospitalization","us","johns","report","case","total","dos","hopkins","datum","datum","dose","report","million","death","day","million","dos","million","million","less","publish","dose","administer","fully","win","fully","new","average","average","increase"
"4","control","center","disease","prevention","cdc","washington","presumptive","test","us","death","hopkins","death","hopkins","death","us","us","less","us","us","johns","johns","report","hopkins","state","johns","state","total","report","department","johns","hopkins","death","state","death","johns","hopkins","state","death","hopkins","hopkins","case","hopkins","total","hopkins","state","hopkins","hopkins","johns","case","report","johns","hopkins","johns","total","state","report","dos","administer","case","state","since","dos","population","accord","report","datum","administer","less","day","dose","million","datum","million","maryland","washington","virginia","age","half","state"
"5","state","prevention","california","disease","state","presumptive","lab","unite","tally","total","report","less","less","us","death","less","hopkins","johns","forecast","us","average","johns","johns","rate","total","hopkins","report","total","johns","total","total","johns","johns","total","hopkins","state","death","university","total","johns","hopkins","johns","hopkins","new","hopkins","hospitalization","hospitalize","death","total","death","hopkins","total","total","datum","report","datum","case","day","state","total","high","since","case","population","administer","administer","death","report","may","population","datum","population","adult","covid","day","day","datum","population","week"
"6","prevention","lab","prevention","state","us","lab","positive","prevention","death","less","less","tally","tally","tally","university","death","us","total","columbia","model","florida","death","report","new","hopkins","johns","state","state","hopkins","state","johns","state","total","state","university","university","less","total","death","total","high","new","report","death","new","total","johns","report","johns","hopkins","datum","us","hopkins","hopkins","johns","johns","johns","state","dos","administer","total","total","datum","million","population","average","datum","rate","dose","datum","less","nearly","dos","state","state","state","week","per","death"
"7","disease","state","us","test","prevention","county","us","detect","unite","tally","tally","state","territory","university","less","tally","model","repatriate","territory","forecast","death","florida","death","death","rate","department","johns","hopkins","total","cnns","report","report","less","york","total","new","report","us","less","high","track","record","death","johns","university","state","new","datum","report","johns","total","datum","accord","johns","million","state","accord","report","administer","report","ministry","less","day","case","datum","brazil","dose","fully","receive","cdc","cdc","publish","administer","adult","less","week","day","little","new"
"8","test","illinois","lab","control","test","test","washington","cdc","test","wyoming","us","us","accord","state","tally","university","columbia","territory","repatriate","death","model","hopkins","less","datum","high","less","florida","johns","positivity","report","florida","florida","death","less","report","report","total","less","new","university","average","accord","new","us","report","record","university","accord","hopkins","datum","report","less","university","less","hopkins","total","report","million","brazil","less","record","record","administer","per","average","january","less","datum","million","administer","us","cdc","per","less","pace","million","rate","week","fully"
"9","case","unite","kit","passenger","center","us","unite","repatriate","total","report","state","repatriate","state","less","state","state","state","columbia","less","new","hospitalization","california","florida","johns","numb","report","less","florida","number","line","project","columbia","accord","columbia","less","less","us","report","daily","state","project","us","hospitalization","total","high","new","ctp","less","datum","high","less","university","us","state","datum","hopkins","total","number","record","since","numb","datum","average","less","per","new","total","population","week","less","people","less","washington","resident","adult","washington","resident","high","zients"
"10","unite","california","illinois","county","community","positive","pend","total","columbia","columbia","coronavirus","columbia","universitys","count","columbia","district","repatriate","tally","total","datum","per","datum","department","positivity","state","new","hopkins","county","state","university","track","district","florida","report","us","accord","university","accord","state","previous","accord","high","track","hit","hospitalization","project","death","us","dec","us","accord","accord","datum","dos","less","less","university","total","us","case","daily","case","per","us","shot","sevenday","report","state","draw","report","nearly","report","datum","vaccinate","us","datum","new","among","rate"
