"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","hospital","treat","hospital","hospital","robot","town","hall","resident","stay","biden","mother","church","read","kid","home","refugee","school","town","worker","mask","mask","mask","wear","school","school","school","school","fauci","say","say","dr","fauci","fauci","redfield","fauci","fauci","fauci","fauci","fauci","fauci","dr","biden","fauci","fauci","get","fauci","get","fauci","fauci","fauci","fauci","fauci","fauci","fauci","fauci","fauci","fauci","get","vaccinate","fauci","lab","report","response","johnson","clot","johnson","vaccine","vaccine","vaccine","child","child","child","child","child","child","missouri","university","plant","hospital"
"2","medical","hospital","treat","protective","worker","hall","town","order","homeless","town","love","easter","full","street","way","live","student","family","family","go","wear","wear","mask","mask","get","child","cain","get","fauci","fauci","fauci","dr","get","fauci","cdc","director","flu","dr","really","dr","get","presidentelect","infectious","thanksgiving","fauci","anthony","black","adams","get","get","go","get","walensky","get","buttigieg","dr","dr","vaccinate","cdc","walensky","theory","origin","global","clot","blood","fda","pfizer","age","drug","vaccine","vaccine","vaccine","develop","likely","test","state","patient","lot","patient"
"3","patient","patient","patient","liu","olympic","olympic","cnns","san","town","get","homeless","pope","black","child","go","camp","cyclone","hall","college","risk","school","school","face","open","wear","get","say","back","mask","get","cdc","immunity","say","dr","disease","dr","director","frieden","infectious","get","american","fauci","dr","american","dr","dr","american","dr","mask","nurse","really","walensky","get","dr","think","director","collins","people","fauci","disease","dr","virus","carry","blood","johnson","cdc","fda","use","kramer","study","age","age","among","need","positive","vulnerable","hospital","dhs","bed"
"4","worker","drug","mask","die","ash","game","question","county","population","hall","help","get","raise","family","family","town","hall","watch","school","wear","covering","student","school","wear","mask","adams","mask","dr","ryan","really","disease","herd","can","get","dr","infectious","cdc","think","dr","mask","can","mask","anthony","infectious","mask","get","fauci","get","anthony","adams","family","go","dr","anthony","get","get","director","fauci","fully","travel","origin","animal","common","pause","rare","vaccine","bourla","recommend","young","age","offit","authorization","placebo","delta","last","health","support","go","oneal"
"5","build","build","medical","patient","tech","tokyo","olympic","shelter","home","joe","egger","nurse","wuhan","town","live","hall","bangladesh","quammen","student","face","face","distance","go","reopen","reopen","important","fauci","say","need","mask","say","birx","institute","disease","guidance","spread","need","former","expert","think","fauci","task","say","get","travel","holiday","adams","anthony","dr","us","dr","thing","anthony","director","dr","anthony","vaccinate","official","travel","director","virus","world","source","rare","vaccine","drug","use","child","age","old","trial","dr","use","much","name","central","place","like","admit"
"6","chinese","treatment","face","medical","church","correspondent","fact","gupta","hall","watch","get","raise","community","read","full","thunberg","watch","cnns","mask","sleep","hand","face","get","get","country","wear","get","anthony","thing","need","think","get","flu","vaccine","spread","cdc","say","cnns","help","anthony","mask","say","transition","holiday","re","american","watch","watch","say","tell","can","like","rochelle","infectious","cdc","walensky","re","can","people","vaccinate","redfield","wuhan","call","six","pause","blood","authorize","teen","recommend","use","use","activity","shot","minimum","zero","southwest","party","jj","edwards"
"7","staff","medical","worker","care","mass","toilet","census","essential","shelter","home","people","family","story","home","life","get","life","school","work","school","home","go","distance","distance","use","think","back","think","can","infectious","important","mask","national","say","infectious","allergy","dr","director","institute","child","know","trump","disease","people","say","mask","vaccinate","cnns","think","say","try","infectious","director","walensky","anthony","allergy","surge","walensky","disease","cdc","fauci","organization","put","us","cdc","clot","food","young","child","walensky","old","adviser","dr","pediatrics","pediatrics","symptomatic","missouri","facility","lake"
"8","treat","help","supply","facility","easter","buy","answer","cnns","order","nurse","feel","francis","front","breen","hall","yearold","town","class","town","survey","student","covering","think","think","say","mask","thing","school","get","can","get","really","thing","cdc","say","anthony","infect","infectious","allergy","mandate","think","administration","thanksgiving","dr","director","thanksgiving","take","collins","cnns","want","vaccinate","director","say","prevent","right","disease","walensky","protect","prevention","know","china","source","organization","vaccine","recommend","rare","johnson","advisory","dr","booster","follow","aap","lose","vulnerable","shot","area","care","due","lady"
"9","supply","use","equipment","nurse","giant","paper","gupta","home","people","live","family","feel","walk","sesame","old","bangladeshi","child","henson","mother","spread","learn","get","social","risk","make","good","reopen","child","virus","american","learn","disease","disease","immunity","anthony","disease","kluge","can","anthony","say","collins","bidens","american","family","disease","infectious","feel","mask","go","good","just","work","allergy","allergy","really","infectious","question","prevention","dr","anthony","walensky","china","virus","recommend","woman","recommend","emergency","group","use","look","people","need","record","positive","paper","week","rhode","require","icu"
"10","bed","red","need","zhiming","food","fire","toilet","stay","los","like","know","community","watch","get","get","always","get","pandemic","pay","hand","sick","really","public","can","back","reopen","distance","can","really","important","task","anthony","people","center","get","official","anthony","cdc","need","can","institute","joe","director","say","american","say","community","go","really","vaccine","one","dr","want","say","director","american","thing","dr","pregnant","thing","believe","likely","korean","center","committee","woman","authorization","dr","fda","trial","authorize","use","trial","among","result","case","concern","year","pandemic"
"11","cnn","supply","facility","suit","mask","question","sanjay","hall","crowd","cnns","hart","home","crisis","hall","empty","watch","refugee","ceremony","sit","live","class","social","adams","hand","go","fauci","ryan","thing","breach","anthony","guideline","right","director","flu","go","guidance","disease","tell","director","really","infectious","american","force","disease","people","go","want","jerome","infectious","dr","institute","yet","infectious","vaccinate","disease","cnns","american","disease","walensky","pandemic","center","leak","conversation","case","advisory","us","submit","immunization","walensky","dr","young","consider","advisory","normal","need","vaccinate","medical","rate","point"
"12","protective","cross","production","equipment","production","cnns","fear","place","county","cooper","home","read","fear","dr","many","ceremony","kid","physical","amazon","apart","friend","like","people","want","disease","really","important","go","never","thing","redfield","allergy","dr","mask","people","federal","university","vaccine","american","know","us","dr","institute","anthony","birx","people","vaccine","town","allergy","claim","get","can","think","disease","measure","institute","go","tell","director","people","cdc","market","administration","food","us","pause","drug","yearolds","director","patient","year","meet","athlete","note","include","act","tweet","company","long"
"13","medium","doctor","nurse","seoul","organize","gupta","cnn","santa","resident","church","bury","like","cnns","black","yearold","baseball","class","spillover","online","person","risk","risk","cover","go","face","community","child","teacher","know","redfield","expert","infectious","really","gate","droplet","mask","foege","disease","thing","allergy","strategy","transition","tell","director","thing","christmas","trust","hall","re","general","infectious","really","can","think","public","biden","disease","keep","can","tell","prevention","tedros","world","johnsons","acip","lift","company","practice","food","symptom","fda","food","can","last","number","different","choice","can","care"
"14","tell","bed","result","wuchang","destination","australia","dr","can","social","former","resident","walk","young","parent","talk","commencement","cnns","get","community","distance","stay","hand","hand","important","think","low","see","mask","distance","dr","society","say","anthony","director","director","important","american","fear","get","gottlieb","save","guidance","way","indoor","holiday","distance","kaiser","surgeon","tell","anthony","allergy","say","like","go","institute","say","possible","fully","control","can","friday","release","psaki","drug","meet","review","approval","meet","redfield","review","hospitalization","old","meet","case","case","focus","surge","tell","mean"
