"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","hong","ship","ship","ship","ship","ship","princess","case","case","us","ship","case","case","case","case","death","case","case","death","case","case","case","case","case","case","total","case","case","case","death","death","case","case","child","child","positivity","state","state","state","release","patient","positivity","york","county","county","california","county","hospital","county","county","county","patient","county","york","school","school","county","mask","mask","reopen","school","school","person","capacity","mask","outdoor","mask","mask","mask","mask","mask","mask","mask","will","say","missouri","booster","school","school"
"2","kong","hong","passenger","passenger","cruise","cruise","ship","ship","state","case","case","hopkins","hopkins","johns","johns","case","death","death","case","state","state","state","state","report","new","state","department","state","death","case","state","state","state","york","state","state","county","gov","department","hospital","state","county","county","positivity","de","capacity","california","california","california","california","los","oxygen","city","indoor","york","transmission","school","texas","mandate","school","reopen","business","school","ceremony","indoor","mask","wear","wear","wear","wear","wear","indoor","passenger","release","passenger","area","official","mask","student"
"3","student","cruise","cruise","cruise","princess","princess","cruise","cruise","us","ship","passenger","johns","johns","hopkins","hopkins","johns","less","indigenous","hopkins","hopkins","death","new","new","state","state","case","total","death","report","state","total","report","governor","state","death","county","positivity","positivity","case","line","department","state","gov","california","new","region","hospital","city","york","patient","angeles","city","cuomo","city","cuomo","learn","transmission","gov","gov","indoor","student","student","student","venue","campus","vaccinate","indoor","indoor","require","indoor","lift","lift","will","passenger","begin","see","need","wear","mask"
"4","mask","kong","board","princess","passenger","cdc","case","state","tally","tally","us","less","less","us","us","hopkins","johns","less","johns","johns","florida","report","hopkins","positivity","total","death","state","report","total","total","case","death","release","total","forecast","rate","governor","wisconsin","county","real","covid","rate","mayor","state","california","county","capacity","patient","cuomo","hospital","hospital","county","york","governor","county","county","cdc","mandate","business","governor","learn","mandate","cruise","student","student","indoor","guidance","guidance","fully","will","order","outdoor","state","allow","now","improve","pfizer","district","district"
"5","school","strike","princess","westerdam","diamond","case","cdc","us","less","state","cruise","tally","tally","death","death","us","hopkins","hopkins","forecast","death","new","florida","report","new","report","johns","death","department","hopkins","johns","hopkins","hopkins","rate","new","project","gov","wisconsin","evers","positivity","hospitalization","hospitalize","governor","city","draw","hospitalization","order","san","de","patient","los","patient","york","mayor","state","city","cdc","zone","business","state","capacity","governor","player","learn","school","require","guidance","outdoor","require","guidance","capacity","release","order","face","department","ahead","vulnerable","brief","student","wear"
"6","border","board","diamond","board","quarantine","diamond","grand","accord","repatriate","less","less","death","cruise","less","less","less","state","brazil","state","new","johns","death","death","florida","county","department","report","johns","johns","hopkins","johns","total","gov","florida","model","cuomo","case","christie","rate","mayor","death","city","school","department","blasio","san","los","york","care","angeles","icu","amazonas","de","animal","reopen","person","red","abbott","city","outdoor","northam","staff","staff","limit","still","restaurant","capacity","fully","vaccinate","require","indoor","will","require","flight","flight","state","meet","require","require"
"7","lam","passenger","yokohama","diamond","japan","passenger","passenger","detect","ship","death","hopkins","us","death","tally","university","coronavirus","unite","johns","report","less","report","total","johns","total","johns","hopkins","johns","total","new","report","report","johns","total","gov","case","city","zip","number","health","draw","dashboard","capacity","governor","new","positivity","icu","york","bed","los","bed","california","de","california","dine","governor","positivity","distance","governor","lift","open","mask","mask","open","outdoor","individual","wear","fully","governor","distance","order","guidance","wear","wear","restriction","senior","say","shot","texas","staff"
"8","university","princess","crow","crow","yokohama","positive","state","repatriate","healths","report","johns","sailor","ship","columbia","tally","columbia","total","us","less","model","average","johns","less","county","hopkins","less","hopkins","hopkins","department","number","florida","county","hopkins","death","rate","york","city","paso","number","department","numb","mayor","state","exactly","order","southern","angeles","blasio","angeles","york","oxygen","blasio","positivity","gov","student","cuomo","york","school","wear","restaurant","billion","game","fulltime","will","outdoor","fully","cuomo","vaccinate","guideline","guidance","mandate","require","restriction","million","confident","central","datum","mandate","mandate"
"9","mainland","border","dock","dock","japanese","state","us","tally","unite","repatriate","crow","columbia","territory","territory","repatriate","fire","columbia","state","us","die","hopkins","record","total","bed","patient","report","new","new","positivity","new","project","less","johns","case","ensemble","case","york","el","hospitalization","county","currently","york","positivity","number","hospital","new","new","icu","hospital","department","amazonas","hospital","order","prison","worship","rate","person","lift","school","cardona","cardona","governor","instruction","plan","game","will","will","mandate","mandate","lift","governor","state","long","state","level","north","administration","recommend","county"
"10","government","dock","westerdam","japanese","crow","california","repatriate","total","district","total","death","repatriate","crow","state","flu","district","model","total","columbia","forecast","model","hopkins","florida","rate","less","new","track","florida","state","real","new","columbia","florida","positivity","hospitalization","wisconsin","department","rate","project","dashboard","hospital","san","new","real","newsom","bed","positivity","new","unit","care","york","manaus","indoor","stadium","court","governor","recommend","greg","teacher","gov","order","reopen","university","indoor","twin","cdc","vaccinate","guideline","gov","distance","school","allow","lift","quarantine","high","start","federal","staff","parent"
