"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","citizen","citizen","citizen","south","south","south","south","johnson","johnson","uk","minister","uk","uk","uk","uk","johnson","uk","cummings","uk","uk","app","hotez","beach","county","indigenous","test","test","service","taiwan","plasma","plasma","plasma","food","athlete","birx","atla","flu","frieden","life","gottlieb","mask","mask","family","travel","travel","mask","billion","bangkok","screen","north","pope","china","police","pay","wuhan","ben","chinese","china","event","tournament","dialysis","county","olympic","marine","surface","election","lockdown","lockdown","fungus","black","variant","variant","variant","county","variant","variant","fauci","employee","worker"
"2","flight","foreign","plane","korean","daegu","daegu","korea","uk","uk","johnson","johnson","nhs","minister","johnson","johnson","uk","government","johnson","england","government","uk","houston","county","beach","mayor","giroir","giroir","telehealth","postal","hotel","fda","treatment","fda","plasma","atla","task","influenza","die","death","mandate","vote","cdc","holiday","mask","redfield","wear","treatment","million","year","china","francis","beijing","chinese","worker","chinese","market","shum","organization","childcare","bed","class","experience","osaka","japan","tokyo","bjp","state","oli","black","fungus","uk","uk","delta","variant","delta","delta","unvaccinated","biden","employee"
"3","south","canadian","minister","korea","korea","korean","daegu","minister","prime","minister","prime","johnson","government","minister","government","government","list","minister","app","minister","user","bolsonaro","mayor","indigenous","veto","pool","critical","test","service","chain","drug","drug","standard","administration","task","die","fatigue","death","us","scott","collins","wear","native","thanksgiving","mask","presidentelect","vaccine","mask","travel","travel","china","panel","wuhan","china","china","china","tanzania","statement","include","shortage","area","vaccination","respondent","black","hill","hold","pradesh","prime","patient","patient","contact","delta","uk","rate","say","say","case","requirement","biden"
"4","will","flight","foreign","daegu","group","shincheonji","north","prime","minister","test","uk","prime","prime","prime","prime","boris","minister","dominic","secretary","prime","khan","medicine","weekend","contact","county","lab","supply","visit","dejoy","contract","convalescent","convalescent","treatment","image","administration","many","kill","cnns","projection","mask","life","guidance","travel","wear","walke","cdc","survey","sakhon","cdc","expert","vatican","independent","china","moore","embarek","outbreak","investigate","scheme","monday","stop","center","low","man","disparity","prefecture","rally","indian","lose","indian","minister","phe","april","concern","delta","spread","guidance","get","worker","official"
"5","government","plane","south","kcdc","shincheonji","group","korean","boris","british","prime","boris","minister","johnson","government","minister","minister","prime","durham","shield","question","england","england","closure","miamidade","law","sample","turnaround","mental","food","convalescent","trump","administration","drug","atla","hahn","plasma","pneumonia","us","summer","winter","american","community","control","gottlieb","control","trump","antibody","samut","wuhan","korea","origin","world","team","store","animal","team","joint","chinese","nashville","city","declare","rate","prefecture","guest","sao","party","kit","pradesh","state","maharashtra","rise","account","identify","vaccination","risk","vaccinate","variant","president","protect"
"6","evacuate","evacuation","korean","russian","religious","korea","kcdc","london","nhs","hancock","intensive","british","secretary","hancock","boris","lockdown","symptom","prime","government","british","rule","problem","tracer","mayor","city","quest","pool","ghaly","azar","major","hahn","use","use","herd","plasma","convalescent","eight","town","administration","former","prevent","protect","navajo","black","cdc","trust","access","write","celebration","chinese","wuhan","medium","world","market","origin","wuhan","go","origin","olympic","condition","pain","half","japans","patient","likely","bengal","fire","minister","drug","detect","health","identify","india","unite","us","fauci","wear","require","white"
"7","foreign","will","repatriate","seoul","korean","religious","gyeongsang","immigration","boris","government","british","hospital","hancock","british","uks","prime","johnson","lockdown","device","lockdown","minister","harris","miamidade","capacity","infrastructure","turnaround","demand","food","restaurant","prison","authorization","fda","remdesivir","gate","force","nbc","kluge","cdc","backstop","go","dr","navajo","mask","passenger","distance","plan","million","market","study","hold","chinese","roll","origin","police","market","mission","gigi","conduct","vaccination","list","people","average","risk","population","japan","west","party","form","hospital","monitor","case","india","slavitt","growth","first","disease","symptom","announce","federal"
"8","minister","minister","north","minister","north","kim","religious","government","prince","boris","raab","hancock","parliament","spains","secretary","restriction","trace","boris","lockdown","secretary","johnson","let","july","trace","contact","re","use","baker","grant","pizza","treatment","patient","trump","treatment","familiar","expand","estimate","director","policy","tedros","expert","besser","thanksgiving","airline","wear","azar","half","retire","people","wuhan","beijing","global","investigation","kroger","team","december","market","security","date","heart","number","coverage","tokyo","rate","establishment","political","social","case","treat","government","label","spread","hospitalization","low","mask","low","delta","federal","vaccination"
"9","say","ministry","korea","citizen","military","member","shincheonji","daegu","tube","nhs","london","boris","european","canada","telegraph","message","madrid","wife","minister","prosecutor","government","tracer","close","bolsonaro","statewide","election","brett","say","usps","usfk","food","treat","administration","study","authorization","access","ons","pollution","london","response","ward","advisory","urge","holiday","avoid","face","country","recover","live","origin","expert","shut","city","team","human","employee","find","tedros","tedros","dewine","french","compare","relay","white","paulo","commission","authority","death","telangana","hospital","name","hancock","coronavirus","collect","county","use","way","will","stoney"
"10","wuhan","say","canadian","koreas","israel","north","case","measure","hancock","rule","queen","care","meeting","confinement","name","measure","loss","london","london","ferguson","trace","kluge","level","hospital","per","surge","quest","help","supply","restaurant","administration","trump","product","mccancekatz","house","panel","us","project","mandate","hand","save","say","alaska","american","recommend","control","announcement","ten","security","year","investigate","israeli","arrest","food","huanan","embarek","lot","mission","area","decision","half","foundation","experience","group","except","count","indias","confidence","gujarat","são","detect","case","protection","fast","cdc","dominant","transmissible","white","will"
"11","country","zealand","national","military","gyeongsang","kcdc","koreas","network","run","british","care","uks","conte","secretary","british","address","smell","uk","hancock","conte","bolsonaro","tropical","city","judge","positive","west","result","lab","dog","help","use","authorization","evidence","strategy","food","martin","many","former","unite","wash","month","health","wear","security","physical","mandatory","monoclonal","many","temperature","mask","share","daxing","man","hazard","hypothesis","chinese","china","ready","world","man","experience","hh","republican","japans","osaka","poll","minister","measure","storm","recover","identify","minister","delay","acip","june","need","mask","department","require"
"12","french","national","ministry","shincheonji","member","military","seoul","advice","charles","marine","street","nurse","boris","will","ferguson","ease","spanish","adviser","mother","action","cfs","baylor","lauderdale","ahca","increase","trace","lab","result","walsh","defense","treat","standard","hahn","argue","scott","recommend","year","koplan","lose","like","another","spread","nation","airport","sheriff","metal","world","malaysia","holiday","wear","scientist","survey","outbreak","together","finding","guard","seafood","wait","tokyo","provider","less","highrisk","torch","suga","police","vote","wave","break","immune","india","delta","county","spread","transmissible","coronavirus","time","around","announcement","step"
"13","ministry","evacuate","affair","british","province","gyeongsang","prevention","week","sanchez","trudeau","johnsons","macron","nhs","spain","scientific","simón","sense","johnsons","download","hancock","fhi","malik","palm","holiday","combine","average","sample","emergency","rapid","traveler","patient","emergency","plasma","cardiac","drug","customer","meet","shift","global","us","think","poll","avoid","tsa","prevention","spread","income","represent","chinese","meet","due","organization","night","wuhan","product","national","origin","vaccinate","disease","mayor","past","analysis","north","racial","doctor","twitter","vote","indian","detect","case","raise","health","risk","meet","case","week","disease","vaccinate","dhs"
