"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","case","case","case","death","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","ministry","ministry","ministry","ministry","case","case","case","death","case","death","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","death","death","death","case","death","death","death","case","death","death","death","datum","death","death","case","death","million","death","death","case","case","report","million","administer","new","new","new","vaccinate","fully","resident","case"
"2","confirm","less","less","case","death","death","china","china","china","death","death","death","death","death","total","death","total","death","death","death","beijing","ministry","case","case","death","case","death","ministry","total","case","death","ministry","death","total","death","death","death","death","report","death","record","record","total","death","death","report","new","report","case","case","case","death","case","case","case","death","case","report","report","total","case","million","ministry","report","death","report","case","report","report","dos","dos","dos","resident","million","vaccinate","fully","vaccinate","death","report"
"3","mainland","death","death","less","mainland","china","death","death","death","china","total","total","report","new","death","numb","death","total","ministry","ministry","market","death","death","death","case","death","ministry","record","numb","total","ministry","case","india","death","total","hopkins","hopkins","record","daily","new","new","report","death","report","new","record","total","death","record","total","total","total","hopkins","report","total","report","state","datum","datum","report","ministry","report","dos","accord","case","record","average","million","death","death","administer","million","fully","one","day","new","week","average","increase"
"4","china","confirm","mainland","report","report","mainland","hubei","report","total","total","report","numb","ministry","total","numb","total","numb","ministry","record","brazil","ministry","report","total","total","report","countrys","record","total","ministry","ministry","total","brazil","ministry","ministry","record","johns","less","hopkins","new","total","numb","new","report","new","report","death","record","total","total","report","johns","hopkins","university","hopkins","report","total","johns","case","dos","dos","since","since","million","day","per","total","dos","death","dos","total","datum","nearly","million","since","report","average","resident","among","death"
"5","death","total","report","china","china","hubei","report","new","report","numb","numb","report","total","numb","record","record","ministry","new","brazil","total","death","toll","report","new","countrys","toll","total","new","death","record","numb","total","total","record","new","total","johns","new","record","report","day","death","new","record","total","total","report","record","datum","record","report","johns","total","total","state","hopkins","total","state","case","since","record","dos","death","case","administer","million","million","total","total","case","cdc","population","us","vaccinate","fully","us","age","prevention","rate"
"6","province","mainland","hubei","mainland","less","outside","mainland","import","italy","italy","new","infection","numb","infection","countrys","report","report","record","total","record","total","total","countrys","report","brazil","total","new","death","report","countrys","record","numb","brazil","new","johns","record","total","total","total","high","hopkins","numb","numb","hopkins","numb","new","death","hospitalization","report","hospitalization","hopkins","report","johns","less","nurse","accord","report","dos","state","million","total","case","day","less","average","administer","administer","dos","new","population","report","datum","adult","york","washington","death","average","half","state"
"7","thailand","toll","numb","hubei","hubei","report","wuhan","total","toll","infection","record","ministry","singapore","patient","new","cluster","brazil","numb","toll","report","report","beijing","new","confirm","toll","report","countrys","infection","countrys","new","new","infection","toll","india","less","report","record","johns","death","record","death","total","record","us","high","accord","hospitalization","hopkins","accord","hopkins","high","datum","report","johns","antigen","state","dos","million","since","case","report","ministry","total","dos","less","dos","report","datum","million","million","day","report","per","medicaid","state","american","little","population","new"
"8","numb","numb","toll","province","outside","province","province","numb","new","report","china","record","infection","report","infection","seoul","record","report","numb","countrys","new","new","toll","countrys","minister","record","report","numb","new","mexico","report","record","numb","johns","since","new","report","report","hopkins","accord","high","state","daily","total","record","hopkins","datum","accord","high","high","record","toll","less","datum","datum","less","hopkins","cdc","brazil","death","daily","record","report","country","datum","average","total","administer","daily","numb","average","dose","datum","state","us","washington","people","behavior","hospitalization"
"9","total","outside","die","toll","toll","toll","country","mainland","import","increase","ministry","increase","accord","confirm","report","south","cluster","countrys","report","new","outbreak","country","numb","toll","bring","new","toll","bring","record","numb","brazil","toll","world","bring","toll","less","ministry","countrys","less","million","report","hopkins","hopkins","hit","johns","hospitalization","accord","johns","hopkins","johns","less","less","accord","accord","accord","average","us","brazil","countrys","brazil","brazil","less","new","total","population","less","datum","daily","toll","datum","us","cdc","state","people","reach","accord","datum","adult","average"
"10","report","hubei","china","total","total","global","xi","country","numb","country","country","new","new","countrys","korea","brazil","confirm","toll","new","hour","capital","countrys","record","record","hour","confirm","confirm","country","bring","report","bring","report","record","hopkins","ministry","state","numb","daily","accord","daily","average","johns","accord","million","accord","day","since","day","johns","datum","datum","record","tally","university","hopkins","johns","million","rate","administer","record","numb","datum","record","million","report","brazil","since","numb","numb","county","nearly","fully","since","fully","dos","datum","half","week","datum"
"11","hubei","die","province","numb","confirm","total","new","overseas","hubei","toll","increase","health","countrys","dormitory","ministry","confirm","new","bring","past","health","countrys","brazil","bring","brazil","sunday","bring","high","report","infection","brazil","countrys","countrys","infection","accord","university","india","india","us","infection","johns","since","since","johns","late","hopkins","johns","numb","less","less","accord","new","accord","us","covid","fatality","us","administer","accord","hour","state","high","total","brazil","new","dos","january","covid","since","administer","day","dose","less","administer","vaccination","week","state","island","state","population"
"12","region","china","majority","confirm","korea","confirm","total","infection","wuhan","spain","toll","countrys","toll","singapore","russia","new","countrys","health","hour","toll","confirm","outbreak","health","bring","new","numb","infection","confirm","toll","daily","mexico","hopkins","country","numb","hopkins","accord","accord","accord","high","previous","daily","daily","ministry","johns","hospitalization","numb","kdca","us","hospitalization","less","since","university","toll","us","covid","administer","cdc","since","total","control","pandemic","administer","india","india","total","datum","daily","less","record","per","death","adult","population","city","little","case","household","rate","nearly"
"13","taiwan","philippines","number","global","province","country","commission","toll","province","korea","rise","bring","rise","national","patient","korea","hour","brazil","countrys","numb","xinfadi","numb","country","country","accord","country","country","daily","country","infection","toll","accord","johns","daily","countrys","datum","coronavirus","million","johns","numb","johns","accord","datum","since","university","high","hopkins","datum","toll","numb","accord","us","datum","state","new","dos","datum","nearly","publish","population","datum","publish","country","per","publish","day","per","day","since","publish","population","us","washington","day","adult","good","rhode","datum","rise"
"14","less","malaysia","total","die","global","italy","numb","chinese","kong","record","korea","figure","patient","germany","china","nightclub","bring","confirm","confirm","past","health","latin","coronavirus","health","total","brazil","india","india","coronavirus","coronavirus","hour","johns","new","toll","infection","toll","state","die","country","hopkins","past","less","saturday","high","unite","daily","high","high","dec","daily","covid","covid","project","unite","johns","cdc","accord","administer","cdc","administer","bolsonaro","accord","administer","datum","day","since","day","ministry","prison","prevention","total","jj","jersey","per","covid","million","definitely","per","total"
"15","japan","top","confirm","commission","philippines","outbreak","toll","wuhan","bring","countrys","active","toll","record","toll","coronavirus","wuhan","health","patient","health","bring","bring","bring","mexico","numb","record","health","numb","countrys","brazil","confirm","accord","new","countrys","country","hit","ministry","new","infection","since","rise","week","high","high","bring","infection","covid","korea","university","infection","since","us","since","forecast","average","iran","november","university","less","million","less","accord","nearly","population","nearly","ministry","case","less","figure","covid","administer","rate","delay","less","less","york","day","per","since","numb"
