"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","year","year","economy","lor","company","toilet","prime","airline","airline","employee","company","billion","billion","airline","million","billion","economy","economic","job","economic","billion","billion","job","million","ramaphosa","billion","republican","house","trump","postal","hurricane","loan","trump","trump","trump","house","trump","house","pelosi","election","cuomo","bourla","open","kong","job","hong","beach","uk","variant","variant","province","player","quarantine","quarantine","quarantine","auckland","restriction","netherlands","rich","region","region","lockdown","minister","curfew","oxygen","oxygen","oxygen","oxygen","india","government","shop","supply","week","zone","faa","cnn","delta","test","quarantine"
"2","lunar","store","year","million","employee","paper","mask","billion","company","company","airline","airline","food","quarter","unemployment","tourism","billion","hassett","program","economy","economy","economic","unemployment","business","million","republican","unemployment","senate","executive","fund","republican","biden","woodward","woodward","china","pelosi","house","trump","stimulus","house","another","stock","street","hong","hong","kong","cluster","variant","uk","flight","china","quarantine","travel","lockdown","hotel","lockdown","travel","enter","uk","europe","will","april","prime","lockdown","delhi","hospital","hospital","patient","supply","central","barber","bill","employee","white","cnn","walensky","fast","hospitalize","negative"
"3","new","company","plant","business","economic","buy","australian","flight","billion","airline","billion","company","airline","billion","pledge","job","job","million","million","stock","economic","forecast","billion","job","congress","senate","senate","stimulus","benefit","service","abbott","fund","harris","president","white","trump","president","white","election","pelosi","party","powell","stock","bubble","student","airline","flight","flight","traveler","uk","hebei","flight","hotel","hotel","travel","restriction","outdoor","order","work","prime","minister","pm","lockdown","measure","hospital","supply","supply","india","district","brazil","available","vaccination","adjust","region","understand","breakthrough","test","negative","list"
"4","holiday","holiday","business","economy","business","festival","pope","industry","business","bank","economic","fund","company","worker","airline","million","bill","unemployment","cost","price","stock","economy","million","loan","deal","fund","bill","democrat","action","senate","house","republican","vote","house","house","mnuchin","stimulus","republican","deal","stimulus","uk","market","school","singapore","kong","passenger","resident","ban","flight","test","passenger","australian","flight","australia","uk","pm","lockdown","michigan","back","castex","france","minister","measure","hour","indian","indian","delhi","wave","delhi","etienne","pay","stockpile","ducey","migrant","monday","virginia","mandatory","positive","test"
"5","go","lunar","impact","employee","little","mask","trudeau","cut","industry","business","business","employee","pay","demand","economic","airline","year","rate","claim","lockdowns","merkel","childcare","economy","fund","policy","proposal","mcconnell","meadow","house","federal","convention","billion","republican","white","president","stimulus","talk","senate","house","stock","share","share","uk","travel","wuhan","emirate","wale","travel","quarantine","travel","test","test","hong","test","will","curfew","quarantine","restriction","block","lockdown","measure","france","government","travel","india","medical","wave","hospital","government","sisodia","etienne","airline","vaccination","early","mask","announcement","variant","player","symptom"
"6","many","close","auto","hotel","china","customer","billion","loan","amazon","amazon","will","file","business","job","billion","economy","tourist","billion","economy","year","euro","crisis","market","year","world","money","stimulus","trump","democrat","house","storm","house","bill","interview","handle","deal","package","kudlow","mnuchin","talk","information","economy","student","launch","november","flight","airport","kingdom","ban","ministry","shijiazhuang","open","test","south","restriction","measure","rule","paris","focus","minister","paris","restriction","allow","government","government","delhi","patient","nepal","wave","request","health","gov","canada","authority","case","cold","macron","england","respond"
"7","cancel","gamble","factory","year","economy","company","store","business","employee","billion","employee","passenger","money","passenger","norwegian","money","venice","job","labor","million","dow","claim","economic","company","fund","stimulus","benefit","pelosi","white","democrat","laura","democratic","president","want","benefit","democrat","money","pelosi","speaker","white","british","christmas","benefit","claim","unemployment","lam","northern","france","test","cluster","travel","positive","traveler","home","province","zealand","will","venue","within","work","travel","measure","curfew","erdogan","supply","patient","india","lockdown","sisodia","delhi","water","border","brazil","turn","break","coverage","french","experience","uk"
"8","last","economy","million","company","survey","panic","business","package","pay","million","flight","bank","million","company","company","euro","tourism","economy","lockdown","fall","sp","federal","sector","brother","school","nurse","proposal","unemployment","federal","stimulus","employee","american","interview","democrat","unite","proposal","pelosi","offer","senate","technology","plan","recovery","police","rule","open","sell","sydney","england","negative","ban","flight","tennis","zealand","australian","enter","authority","minister","proposal","start","will","country","will","pm","will","minister","india","medical","supply","shortage","despite","small","sununu","campus","policy","instead","infectious","strain","beshear","red"
"9","day","market","hit","impact","factory","holi","toilet","economic","benefit","economic","bank","million","ma","flight","job","package","china","obrien","loan","billion","million","job","stock","brook","end","mnuchin","house","side","unemployment","white","meadow","trump","want","senate","right","trillion","claim","trillion","bill","point","england","cancel","sp","kongs","chuang","job","airline","passenger","kingdom","negative","negative","melbourne","korea","restriction","ban","quarantine","march","near","outdoor","kluge","last","region","province","water","ministry","ministry","shortage","indias","build","individual","partnership","emergent","canadian","border","leader","vaccination","citizen","also","traveler"
"10","read","macao","industry","china","year","event","gathering","financial","will","pay","economy","food","job","loss","european","fund","business","bus","lockdowns","us","congress","pandemic","fund","program","adviser","cut","democrat","job","mnuchin","republican","bill","senate","stimulus","comment","pandemic","talk","presidential","mnuchin","democrat","mnuchin","dos","bank","close","airline","lopez","december","tower","kent","passenger","south","airline","passenger","negative","mcgowan","variant","new","variant","remain","allow","restriction","people","macron","authority","shop","indias","cylinder","indias","district","caribbean","india","shipment","department","fund","public","plan","apologize","positive","quarantine","experience"
