"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","disease","cdc","cdc","expert","pandemic","test","fauci","fauci","ventilator","york","ventilator","test","test","test","vaccine","vaccine","vaccine","company","vaccine","vaccine","vaccine","vaccine","vaccine","drug","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","astrazeneca","clot","astrazeneca","astrazeneca","astrazeneca","european","eu","eu","ivermectin","travel","merkel","travel","travel","travel","unemployment","swaminathan","israel","facility","dos","global"
"2","say","prevention","disease","count","drug","vaccine","dr","drug","trump","ventilator","hospital","ventilator","supply","vaccine","equipment","cuomo","trial","vaccine","fauci","trial","trial","drug","drug","remdesivir","company","trial","trial","trial","trial","trial","trial","trial","trial","trial","trial","trial","use","trial","trial","trial","trial","trial","pfizer","trial","moderna","authorization","authorization","drug","trial","dose","trial","use","astrazeneca","johnson","johnson","johnson","johnson","johnson","astrazeneca","clot","astrazeneca","clot","vaccine","vaccine","eu","european","european","de","european","travel","france","level","recommend","labor","world","booster","committee","south","festival"
"3","cdc","us","kit","ryan","say","fauci","disease","hospital","supply","hospital","patient","fda","swab","trial","trial","test","company","trial","trial","antibody","drug","trial","trial","patient","treatment","company","phase","drug","phase","treatment","clinical","dr","clinical","dos","dos","fda","emergency","pause","drug","safety","israel","pfizer","trial","fda","pfizer","trial","committee","use","company","use","dose","sputnik","johnson","trial","pfizerbiontech","european","dos","moderna","johnson","european","european","vaccine","european","european","astrazeneca","commission","court","library","korea","lockdown","cruise","country","card","confirm","encourage","outbreak","batch","africa","world"
"4","travel","travel","state","pandemic","tedros","say","blood","say","york","equipment","york","drug","kit","manufacture","protective","company","antibody","million","company","fauci","fda","fda","remdesivir","trial","process","pfizer","speed","company","russia","study","phase","distribute","approval","supply","phase","company","authorization","clinical","company","company","phase","pfizers","company","efficacy","authorization","pfizer","food","authorization","phase","drug","dos","trial","eu","authorization","oxfordastrazeneca","trial","use","covax","european","blood","vaccine","blood","clot","agency","commission","irish","proposal","limit","eu","medium","assistance","recommend","level","investigate","travel","facility","weekend","overall","organization"
"5","us","director","student","us","director","dr","director","defense","mask","supply","equipment","hospital","equipment","lab","test","trial","develop","tobacco","dos","company","hydroxychloroquine","remdesivir","company","vaccine","capacity","study","moderna","dos","russian","antibody","age","clinical","astrazeneca","clinical","participant","drug","antibody","johnson","safety","moderna","volunteer","dos","moderna","authorization","fda","advisory","advisory","allergic","immune","dos","authorization","phase","trial","astrazeneca","manufacture","eu","trial","pfizer","use","vaccine","blood","european","blood","medicine","statement","astrazeneca","commission","european","hancock","will","eu","traveler","traveler","traveler","time","may","statement","game","attend"
"6","control","can","us","dr","us","institute","infectious","dr","hospital","patient","need","patient","patient","clinical","mask","produce","clinical","industry","develop","institute","company","administration","clinical","study","advance","develop","clinical","develop","approve","clinical","approve","phase","pause","say","johnson","hahn","drug","drug","clinical","drug","vaccination","effective","authorization","pfizer","dos","uk","drug","reaction","moderna","india","company","emergency","european","use","dos","dos","company","dos","clot","suspend","agency","europe","rare","rare","risk","delivery","list","eu","reopen","passenger","european","severe","cdc","midnight","still","fully","game","outbreak","country"
"7","center","center","dr","need","dr","infectious","redfield","test","cuomo","need","federal","equipment","plasma","kit","cuomo","clinical","supply","result","make","develop","authorization","product","authorization","test","trial","safe","hahn","advance","clinical","company","speed","get","ready","pfizer","company","food","trial","volunteer","johnson","prevent","rt","drug","fda","dose","company","committee","use","moderna","reaction","pfizerbiontech","approve","coronavac","company","european","astrazeneca","covax","emergency","use","company","medicine","committee","risk","ema","approve","vaccine","court","certificate","blasio","certificate","germany","list","include","european","sept","vaccine","statement","international","jackson","africa"
"8","warn","transmission","test","director","vaccine","cdc","say","ventilator","equipment","drug","comfort","company","fda","supply","nurse","drug","participant","develop","clinical","phase","antibody","fund","patient","company","china","phase","efficacy","speed","dos","drug","develop","october","phase","company","fda","safety","fda","company","participant","administration","give","company","effective","vaccinate","drug","reaction","moderna","trial","use","phase","drug","approve","union","company","dose","million","authorization","drug","dos","ema","use","rare","regulator","ema","agency","member","take","court","restriction","custody","movement","cdc","website","insurance","dr","efficacy","result","national","gather"
"9","prevention","control","say","disease","disease","disease","lab","fda","bed","cuomo","cuomo","swab","lab","company","york","antigen","sharma","benefit","collins","candidate","effective","study","fda","treat","accord","astrazeneca","slaoui","johnson","drug","australian","study","effective","company","will","authorization","participant","clinical","safety","fda","phase","fda","authorization","drug","committee","trial","drug","fda","emergency","develop","approve","pfizer","efficacy","efficacy","phase","use","use","million","receive","medicine","agency","country","medicine","wednesday","rollout","deliver","decision","travel","commission","ease","infection","ship","case","selfquarantine","across","enough","delta","address","drive","region"
"10","transmission","use","director","low","fda","pandemic","test","blood","need","mask","bed","vaccine","shortage","human","ppe","supply","result","product","effort","astrazeneca","treat","company","gilead","hydroxychloroquine","two","dos","develop","human","development","government","johnson","process","end","distribution","clinical","phase","company","authorization","authorization","federal","russian","fauci","datum","use","uk","emergency","emergency","modernas","emergency","trial","approval","company","phase","sputnik","trial","supply","moderna","trial","russian","use","statement","age","medicine","authority","blood","lockdown","decision","consent","allow","allow","rescue","cdcs","miss","national","lot","identify","authorize","million","store"
