"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","medical","can","can","can","vaccine","vaccine","dr","dr","fauci","mask","fauci","antibody","patient","vaccine","drug","study","symptom","study","study","vaccine","vaccine","drug","vaccine","drug","antibody","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","astrazeneca","european","vaccine","astrazeneca","astrazeneca","european","european","australian","olympic","taiwan","olympic","travel","travel","condition","passenger","passenger","plan","income","behavior","edwards"
"2","hospital","cough","redfield","surface","can","mask","disease","fauci","dr","wear","mask","test","study","study","vaccine","syndrome","study","patient","trial","study","study","vaccine","drug","study","vaccine","study","trial","antibody","trial","trial","plasma","trial","trial","trial","trial","trial","use","trial","trial","trial","trial","trial","pfizer","trial","pfizer","pfizer","authorization","reaction","dos","dos","dos","dos","european","johnson","dos","johnson","johnson","johnson","johnson","vaccine","clot","astrazeneca","european","vaccine","astrazeneca","eu","travel","european","european","tokyo","france","game","postcovid","flight","faa","develop","household","surge","kelly"
"3","can","symptom","appear","symptom","hand","like","fauci","study","disease","fauci","dr","dr","test","test","patient","child","vaccine","drug","drug","antibody","trial","patient","trial","patient","study","develop","study","study","phase","treatment","fda","patient","drug","dos","dos","fda","authorization","pause","drug","safety","vaccination","pfizer","trial","efficacy","dos","dos","drug","drug","administer","dose","pfizer","trial","astrazeneca","dos","company","minister","company","pfizer","european","clot","vaccine","clot","vaccine","european","vaccine","travel","australia","tokyo","taipei","game","list","tokyo","passenger","travel","include","booster","probably","adult","event"
"4","patient","sneeze","infection","nose","dr","hall","can","disease","supply","dr","drug","drug","antibody","trial","trial","drug","drug","trial","vaccine","trial","drug","study","patient","remdesivir","young","company","phase","drug","russia","study","trial","plasma","clinical","say","fda","drug","emergency","johnson","safety","antibody","phase","clinical","company","fda","fda","authorization","use","dos","vaccination","million","million","sputnik","eu","trial","pfizer","european","dos","covax","astrazeneca","blood","astrazeneca","blood","clot","clot","eu","commission","eu","japanese","tokyo","japan","busy","airline","patient","air","now","school","definitely","mask","public"
"5","get","contact","hospital","cure","pandemic","flu","get","get","test","drug","birx","fda","dr","antibody","remdesivir","patient","antibody","test","patient","drug","patient","trial","study","antibody","age","trial","researcher","researcher","russian","antibody","drug","drug","astrazeneca","supply","authorization","hahn","trial","clinical","clinical","treatment","dos","pfizers","fda","dose","authorization","receive","advisory","authorization","million","administer","dose","company","trial","european","manufacture","world","trial","moderna","dos","suspend","blood","rare","blood","agency","china","certificate","european","athlete","travel","taiwan","commission","flight","symptom","patient","flight","keep","country","since","charter"
"6","symptom","wear","patient","pandemic","mask","fauci","infectious","infectious","patient","disease","model","fauci","researcher","drug","study","disease","clinical","hydroxychloroquine","hydroxychloroquine","researcher","hydroxychloroquine","risk","remdesivir","trial","find","pfizer","moderna","trial","study","develop","convalescent","treatment","company","company","company","company","antibody","company","johnson","patient","minister","drug","authorization","authorization","moderna","committee","food","allergic","trial","pfizerbiontech","company","shoot","johnson","company","johnson","dos","pfizer","dos","country","european","committee","safe","rare","blood","risk","court","ban","game","cecc","osaka","weekend","park","symptomatic","sunday","july","layer","cuba","ad","fund"
"7","contact","flu","cough","think","use","town","hand","can","say","test","white","distance","disease","clinical","team","antibody","trial","vaccine","researcher","research","fda","disease","researcher","child","research","disease","disease","patient","approve","plasma","study","use","approval","fauci","participant","volunteer","fda","emergency","authorization","moderna","cuomo","company","moderna","pfizer","company","uk","committee","use","dose","moderna","trial","phase","dos","authorization","authorize","trial","authorization","million","use","medicine","commission","europe","ema","medicine","commission","game","citizen","commission","olympic","emergency","country","will","pain","country","affect","dos","total","prevention","story"
"8","go","virus","safe","flu","cough","can","redfield","drug","get","use","anthony","model","drug","patient","virus","kerkhove","disease","use","fauci","develop","researcher","fda","company","vaccine","company","possible","drug","find","clinical","researcher","patient","study","election","pfizer","johnson","clinical","drug","volunteer","participant","prevent","volunteer","fauci","use","dos","trial","pfizerbiontech","moderna","modernas","distribute","european","approval","use","union","covax","pfizerbiontech","eu","astrazeneca","production","merck","agency","export","age","medicine","rollout","trudeau","decision","enter","minister","island","travel","certificate","international","athlete","day","air","target","million","american","case"
"9","worker","mask","tell","cough","disease","infectious","director","blood","can","trump","disease","vaccine","plasma","fauci","child","vaccine","patient","treatment","clinical","use","treat","remdesivir","antibody","symptom","disease","dos","immune","survey","dos","company","authorization","clinical","phase","available","phase","participant","clinical","drug","company","say","supply","volunteer","dos","drug","drug","reaction","pfizer","moderna","moderna","vaccination","authorization","dose","company","sputnik","million","group","emergency","company","world","ema","eu","country","decision","authority","medicine","italy","india","flight","game","island","within","employee","park","airport","almost","delta","ministry","recommendation","park"
"10","person","advise","risk","researcher","wash","cough","study","vaccine","think","face","study","study","blood","dr","blood","test","researcher","researcher","journal","patient","use","researcher","cdc","treat","organization","fda","fda","treatment","azar","clinical","hahn","care","pause","production","candidate","dr","company","safety","fda","company","develop","effective","candidate","use","pfizers","trial","fda","us","company","use","receive","coronavac","authorization","astrazeneca","production","supply","million","receive","company","denmark","use","risk","eu","danish","benefit","singapore","country","johnson","restriction","passenger","movement","support","group","cancel","approach","say","toll","public","play"
