"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","health","li","li","xi","trump","trump","trump","trump","vote","trump","trump","trump","trump","trump","trump","trump","trump","trump","trump","fauci","rally","trump","trump","trump","fauci","trump","fauci","fauci","fauci","fauci","cdc","fauci","giroir","patient","fauci","fauci","flu","death","fauci","mask","child","nurse","hospital","thanksgiving","fauci","fauci","get","fauci","get","fauci","go","biden","biden","fauci","school","school","fauci","get","vaccinate","foot","origin","origin","global","johnson","clot","johnson","vaccine","vaccine","vaccine","study","vaccine","child","company","airline","consumer","missouri","state","resident","case"
"2","emergency","medium","ghebreyesus","tedros","president","penny","president","president","trump","president","president","president","president","president","president","white","china","president","redfield","president","campaign","rally","penny","president","trump","fauci","trump","trump","say","say","fauci","test","test","fit","cdc","study","fauci","fauci","death","fauci","get","child","nurse","family","get","anthony","black","adams","fauci","adams","dr","administration","white","biden","fauci","teacher","county","fauci","cdc","distance","lab","report","investigation","clot","blood","vaccine","fda","age","booster","vaccine","child","vaccine","novavax","american","business","symptom","passport","average","increase"
"3","xi","xi","xi","expert","house","president","house","white","senate","biden","program","task","china","disinfectant","intelligence","house","white","brazil","president","trump","tulsa","president","president","fauci","house","white","birx","dr","mask","cdc","guideline","immunity","get","study","dr","dr","influenza","frieden","us","dr","dr","say","family","holiday","travel","say","american","dr","mask","say","get","trump","fauci","administration","white","fauci","us","feel","travel","cdc","theory","virus","china","blood","johnson","fda","pfizer","recommend","age","child","age","age","claim","labor","condition","heart","vaccination","death","report"
"4","international","wenliang","tedros","ghebreyesus","azar","house","white","house","stimulus","penny","house","fund","governor","donald","china","president","president","china","loan","redfield","trump","white","mask","white","white","expert","president","birx","go","flu","change","symptom","fauci","athlete","transmission","child","death","dr","institute","mandate","mask","navajo","fauci","american","say","dr","fauci","get","really","get","fauci","fauci","get","get","house","transmission","school","us","guidance","school","dr","animal","claim","pause","vaccine","cdc","authorize","child","fda","booster","offit","company","astrazeneca","unemployment","spend","area","arkansas","little","death"
"5","meet","organization","adhanom","president","administration","administration","republican","test","house","house","go","white","house","white","administration","administration","house","white","house","tedros","fauci","penny","fauci","republican","dr","task","wear","mask","cdc","disease","say","herd","adult","find","people","researcher","infect","die","dr","institute","think","powell","say","fauci","people","get","vaccine","anthony","say","people","gounder","president","administration","dr","administration","cdc","fda","people","fauci","walensky","redfield","world","violate","rare","rare","use","johnson","teen","group","trial","trial","trial","trial","schedule","indicator","dose","student","rate","state"
"6","outbreak","anger","party","praise","fund","white","administration","senate","bill","vice","white","leader","billion","house","house","donald","donald","house","tedros","festival","oklahoma","campaign","wear","convention","expert","house","white","anthony","disease","redfield","test","giroir","disease","researcher","study","redfield","director","cdc","infectious","us","collins","advisory","way","dr","really","american","dr","say","think","holiday","infectious","white","house","anthony","cdc","learn","cdc","vaccinate","fully","travel","china","china","american","us","pause","drug","bourla","immunization","pfizer","look","use","among","plant","medicaid","board","improve","school","per","average"
"7","response","lis","organization","adhanom","white","fund","penny","administration","president","white","task","governor","business","money","donald","china","administration","tedros","antibiotic","house","attend","house","rally","event","disease","anthony","election","wear","white","mask","task","dr","black","black","disease","spread","disease","us","director","child","institute","stay","get","get","re","vaccinate","adams","vaccine","thing","us","good","mask","trump","director","guidance","walensky","recommendation","walensky","people","student","walensky","source","arrest","six","recommend","clot","food","fda","old","ema","approval","authorize","placebo","since","confidence","expect","prohibit","state","total"
"8","president","whistleblower","wenliang","organization","response","mike","rep","penny","package","bill","say","business","penny","economy","wuhan","dr","xi","bolsonaro","world","force","mask","fauci","force","task","mcenany","brief","say","president","virus","giroir","force","patient","dr","immunity","guidance","find","kill","people","american","get","american","economy","thanksgiving","people","mask","thanksgiving","say","director","ask","vaccine","azar","executive","walensky","american","get","reopen","director","back","walensky","fauci","virus","wuhan","bolsonaro","vaccine","woman","recommend","emergency","yearolds","dose","age","authorize","authorization","two","new","economic","add","require","johns","week"
"9","organization","president","team","response","billion","vote","familiar","vote","democrat","production","pompeo","say","republican","biden","originate","test","organization","us","antimicrobial","task","president","task","house","house","discredit","president","house","say","wear","american","need","birx","research","cdc","droplet","symptom","cdc","cnns","life","winter","us","mandate","need","put","walke","infectious","azar","mask","cnns","want","disease","briefing","vaccine","walensky","dr","community","american","american","prevention","disease","cdc","leak","blinken","case","committee","pause","age","use","dr","patient","follow","adviser","child","insurance","improve","condition","florida","half","rate"
"10","committee","crisis","student","information","penny","billion","test","republican","senator","think","penny","china","program","task","white","vice","pandemic","brazilian","kong","convention","white","force","vice","penny","anthony","infectious","get","get","trump","get","disease","say","symptom","dr","spread","patient","fatigue","former","lead","infectious","health","get","want","home","dr","holiday","vaccinate","collins","anthony","dr","say","us","million","house","teacher","director","dr","disease","guideline","mask","prevention","study","world","fda","meet","blood","authorization","advisory","within","walensky","moderna","consider","vaccine","benefit","senior","see","law","hit","datum"
"11","government","social","president","world","democrat","senate","say","brazilian","trillion","act","loan","administration","administration","business","us","fauci","world","xi","white","campaign","event","event","white","force","president","force","anthony","think","family","really","white","disease","asymptomatic","mental","researcher","doctor","people","health","really","really","infectious","family","holiday","risk","birx","mask","anthony","watch","let","thing","ryan","joe","american","white","biden","guidance","red","guidance","disease","physical","opinion","organization","since","recommend","advisory","rare","eua","young","receive","participant","fda","admission","benefit","acip","survey","friday","pernell","daily","child"
