"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","case","case","case","death","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","beijing","ministry","ministry","ministry","ministry","ministry","case","case","case","case","case","case","case","case","case","case","case","case","country","czech","record","death","case","case","case","korea","case","case","south","case","case","case","case","lockdown","case","lockdown","lockdown","government","test","indoor","lockdown","lockdown","infection","will","oxygen","oxygen","oxygen","lockdown","fungus","india","shipment","travel","travel","child","child","child","game","dos","hospital"
"2","confirm","less","death","case","death","death","china","death","china","death","death","death","death","death","numb","total","total","death","death","death","case","case","case","case","sunday","case","record","ministry","new","death","ministry","death","death","ministry","new","infection","daily","record","case","per","daily","case","death","record","countrys","infection","south","cluster","case","record","province","ministry","ministry","test","ministry","case","minister","lockdown","quarantine","outdoor","minister","measure","travel","lockdown","delhi","hospital","hospital","oxygen","black","black","assistance","level","beasley","black","hear","may","tokyo","positive","patient"
"3","mainland","death","less","less","report","china","death","china","death","infection","ministry","numb","report","new","death","death","ministry","total","ministry","ministry","market","death","death","death","death","death","ministry","record","death","new","death","ministry","india","record","record","death","death","countrys","new","republic","case","record","ministry","ministry","ministry","death","korea","south","detect","total","shijiazhuang","lockdown","death","ministry","restriction","restriction","england","health","home","capacity","france","travel","lockdown","measure","hospital","indian","delhi","patient","patient","government","north","recommend","eat","white","test","people","woman","negative","festival"
"4","death","confirm","report","hubei","china","mainland","report","report","italy","china","total","ministry","ministry","numb","total","numb","death","numb","brazil","brazil","ministry","countrys","countrys","total","countrys","countrys","death","death","total","record","new","brazil","ministry","total","lockdown","ministry","quebec","country","czech","case","country","daily","total","death","total","case","infection","nsw","record","lockdown","death","countrys","total","case","lockdown","auckland","restriction","brazilian","outbreak","region","measure","restriction","osaka","travel","government","supply","patient","government","delhi","fungus","carolina","country","unvaccinated","migrant","report","die","athlete","player","quarantine"
"5","province","mainland","hubei","mainland","mainland","report","hubei","country","total","italy","numb","total","numb","total","new","ministry","brazil","ministry","record","record","death","total","total","record","case","toll","new","total","ministry","total","numb","total","total","india","minister","france","record","new","record","death","hour","country","countrys","hong","new","south","seoul","wale","korea","england","germany","total","lockdown","mcgowan","death","authority","prime","allow","hong","will","easter","airline","restriction","capacity","indian","election","supply","indian","indian","patient","hope","bill","recommend","little","risk","facility","healthcare","test","oneal"
"6","thailand","toll","toll","china","hubei","total","mainland","new","report","total","record","increase","countrys","confirm","countrys","cluster","numb","brazil","total","countrys","report","beijing","report","confirm","brazil","report","total","new","countrys","ministry","total","record","record","new","restriction","restriction","infection","infection","daily","daily","total","numb","report","daily","infection","minister","countrys","new","infection","numb","infection","death","infection","south","province","zealand","record","order","yacht","venue","restriction","france","tokyo","restriction","minister","india","lockdown","minister","india","minister","family","stockpile","rather","likely","quarter","follow","olympic","jackson","positive"
"7","china","china","confirm","report","less","toll","province","toll","numb","report","china","report","singapore","countrys","ministry","brazil","report","new","toll","total","countrys","report","new","brazil","report","total","toll","countrys","numb","zealand","brazil","numb","numb","country","daily","wave","ministry","ministry","countrys","record","ministry","france","record","new","tokyo","countrys","new","ministry","variant","tokyo","since","daily","countrys","home","infection","pm","will","restriction","visitor","permit","will","april","olympic","curfew","india","medical","indian","nepal","state","maharashtra","home","supply","player","compare","begin","use","test","team","lady"
"8","total","numb","china","toll","outside","hubei","country","numb","import","country","toll","record","total","report","record","new","confirm","report","numb","report","new","brazil","toll","new","toll","new","countrys","brazil","zealand","countrys","report","countrys","brazil","death","high","increase","week","patient","infection","intensive","unit","ministry","daily","kong","report","korean","ministry","total","japan","johnson","hebei","england","minister","restriction","total","ski","march","entertainment","capacity","reopen","french","social","allow","indoor","indias","minister","shortage","india","government","indian","rise","case","adjust","risk","number","control","biden","contact","list"
"9","region","outside","mainland","province","toll","confirm","new","total","new","numb","report","infection","accord","singapore","report","city","cluster","indigenous","report","confirm","confirm","toll","bring","countrys","bring","record","report","report","record","brazil","record","country","toll","numb","ministry","drink","less","high","republic","hour","numb","total","numb","hour","death","germany","kdca","seoul","toll","minister","countrys","uk","hospital","sunday","minister","ascension","incidence","paris","olympic","french","shop","allow","measure","place","shortage","wave","minister","supply","hospital","case","struggle","severe","yellen","authority","june","disease","team","confirm","admit"
"10","hubei","die","numb","global","south","country","total","overseas","province","spain","country","countrys","german","patient","confirm","report","countrys","confirm","new","health","capital","bring","numb","toll","total","brazil","india","country","brazil","numb","bring","report","daily","sunday","countrys","countrys","increase","report","ministry","ministry","hospital","delhi","france","korea","bring","ministry","tokyo","area","death","new","uk","minister","country","minister","iran","new","reopen","proposal","kong","measure","saturday","easter","pm","erdogan","ministry","shortage","aid","hospital","detect","treatment","approximately","nation","nfl","research","last","test","pregnant","game","lake"
"11","taiwan","total","die","total","total","outside","wuhan","import","toll","record","new","china","new","dormitory","infection","korea","new","record","health","past","total","outbreak","victoria","bring","minister","confirm","mexico","infection","bring","mexico","countrys","accord","countrys","bring","death","minister","minister","minister","france","total","death","toll","country","toll","toll","total","germany","death","total","death","lockdown","hancock","positive","countrys","social","infection","curfew","limit","lockdown","restriction","travel","will","prefecture","government","wave","party","india","indias","gujarat","brazilian","cooper","include","traveler","need","since","risk","macron","dhs","fast"
"12","less","korea","province","majority","confirm","global","italy","italy","country","countrys","spain","toll","confirm","infection","korea","record","hour","health","paulo","hour","cluster","new","capital","andrews","kong","health","victoria","confirm","report","country","toll","new","new","infection","hour","region","new","france","minister","new","health","wave","minister","numb","china","japan","high","sydney","new","government","record","nhs","sunday","area","outbreak","saturday","outdoor","person","gym","intensive","force","ease","japans","hour","worker","ministry","pradesh","pradesh","minister","delhi","payment","per","economy","canada","april","number","may","quarantine","officer"
"13","korea","hubei","number","numb","east","italy","collapse","mainland","confirm","toll","korea","new","infection","canada","russia","countrys","accord","bring","peru","toll","bring","capital","lockdown","health","president","bring","high","numb","country","ardern","country","johns","johns","daily","total","lockdown","country","daily","average","countrys","care","capital","new","report","country","china","level","report","ministry","ministry","new","rise","patient","positive","countrys","positive","case","numb","restriction","maximum","merkel","macron","relay","must","case","rally","medical","wave","shortage","rise","cost","guidance","level","restriction","aware","young","home","south","symptom"
"14","japan","country","philippines","number","province","iran","xi","chinese","wuhan","increase","increase","health","dormitory","country","low","seoul","record","toll","coronavirus","bring","outbreak","country","health","report","brazilian","region","infection","india","infection","confirm","hour","infection","country","toll","europe","record","high","european","death","coronavirus","new","french","health","north","record","report","total","korea","daily","korea","china","record","bring","west","new","countrys","ease","will","outdoor","prime","northam","pm","case","intensive","capital","modi","ventilator","party","district","recover","small","cdcs","information","race","break","include","care","within","dhs"
"15","numb","malaysia","commission","confirm","philippines","province","confirm","johns","spain","ministry","rise","chinese","toll","spike","coronavirus","nightclub","bring","peru","confirm","peru","wholesale","meat","accord","numb","new","country","confirm","bring","coronavirus","coronavirus","mexico","health","hopkins","accord","uk","new","numb","europe","wave","toll","toll","countrys","high","total","numb","foreign","city","record","saturday","authority","fatality","since","berlin","region","will","minister","uk","case","allow","curfew","region","infection","france","water","prime","delhi","government","sunday","wave","province","situation","unvaccinated","capacity","outcome","conduct","unvaccinated","announce","league","baton"
"16","singapore","globally","total","commission","france","outbreak","numb","hopkins","hubei","rise","wuhan","japan","record","germany","country","south","south","hour","since","numb","link","coronavirus","record","victoria","hour","brazils","andrews","coronavirus","victoria","infection","accord","bring","infection","minister","health","germany","stay","total","total","french","tuesday","germany","toll","countrys","korea","measure","area","beach","report","south","bring","report","test","prefecture","region","ministry","spread","home","event","restaurant","countrys","air","province","ceremony","patient","cylinder","bed","prime","oxygen","state","science","report","race","test","decline","find","citizen","kenya","long"
