"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","death","case","case","market","ministry","ministry","ministry","case","ministry","case","case","case","case","case","death","case","ministry","case","case","case","record","record","czech","record","numb","ministry","record","countrys","infection","case","case","case","case","lockdown","minister","lockdown","lockdown","restriction","uk","lockdown","ministry","european","astrazeneca","european","astrazeneca","astrazeneca","astrazeneca","benefit","european","passenger","school","school","school","city","york","card","labor","company","ema","immunization","fda","fda"
"2","confirm","less","less","death","death","death","death","death","china","china","death","death","death","death","numb","death","total","case","death","death","case","case","case","case","ministry","case","ministry","ministry","death","death","death","ministry","death","case","record","wave","ministry","case","case","record","ministry","death","death","ministry","infection","death","korea","cluster","south","lockdown","germany","lockdown","minister","survey","ministry","lockdown","minister","lockdown","astrazeneca","clot","astrazeneca","risk","vaccine","vaccine","campus","eu","european","student","student","student","blasio","city","local","unemployment","consumer","booster","tennessee","drug","drug"
"3","mainland","death","death","less","mainland","china","china","china","death","death","total","ministry","report","new","death","total","death","total","brazil","total","beijing","death","death","total","countrys","death","death","total","ministry","ministry","ministry","case","ministry","total","death","france","record","country","czech","case","case","case","case","death","death","case","infection","ministry","korea","minister","death","ministry","ministry","country","minister","group","uk","conference","clot","european","clot","follow","clot","agency","astrazeneca","student","leather","european","european","district","de","blasio","claim","maryland","show","company","child","vaccine","food"
"4","death","confirm","hubei","hubei","report","mainland","report","new","total","country","numb","numb","countrys","total","total","report","report","new","total","ministry","ministry","countrys","report","death","death","report","record","record","total","record","total","brazil","india","record","lockdown","countrys","uk","infection","new","ministry","hour","record","countrys","case","case","korea","south","nsw","japan","record","countrys","record","hospital","respondent","country","germany","record","restriction","country","blood","blood","blood","european","medicine","european","astrazeneca","eu","person","eu","blasio","york","firework","benefit","sunday","business","level","vaccination","food","vaccine"
"5","china","mainland","report","report","china","report","hubei","report","italy","italy","china","total","ministry","confirm","countrys","numb","brazil","ministry","toll","brazil","death","report","countrys","new","brazil","countrys","new","death","brazil","total","numb","total","total","india","ministry","death","infection","total","daily","death","countrys","france","record","numb","report","japan","ministry","report","record","prime","ministry","england","country","germany","countrys","countrys","restriction","government","minister","vaccine","vaccine","vaccine","blood","european","eu","citizen","student","reopen","taipei","virtual","bill","de","californians","american","emerge","heart","minor","authorization","emergency"
"6","province","toll","toll","mainland","hubei","total","new","country","numb","numb","ministry","report","total","numb","new","brazil","numb","brazil","record","countrys","countrys","total","total","brazil","minister","toll","toll","numb","numb","mexico","new","numb","brazil","death","hour","ministry","countrys","countrys","infection","intensive","daily","ministry","total","countrys","record","new","seoul","seoul","ministry","government","uk","uk","german","minister","iran","minister","england","chancellor","ema","suspend","agency","clot","rare","use","student","statement","model","union","city","person","mayor","mayor","prime","insurance","spend","condition","state","approval","approval"
"7","report","total","mainland","china","less","hubei","mainland","italy","import","total","country","increase","numb","countrys","record","ministry","ministry","toll","numb","report","new","beijing","new","confirm","confirm","total","total","new","countrys","countrys","record","toll","numb","new","total","record","country","increase","countrys","french","total","daily","report","new","ministry","record","kdca","record","africa","total","case","high","countrys","countrys","lockdown","government","incidence","tweet","use","medicine","committee","european","medicine","ema","canada","turkey","cruise","eu","teacher","de","statistic","move","holiday","benefit","activity","vaccine","outreach","emergency","approve"
"8","total","china","province","total","outside","toll","total","kong","report","spain","new","record","singapore","patient","report","record","new","report","ministry","record","report","new","toll","report","sunday","new","countrys","countrys","bring","brazil","bring","record","toll","infection","minister","infection","increase","new","ministry","daily","unit","total","france","high","toll","germany","new","south","infection","daily","rki","total","case","german","death","infection","government","minister","suspend","ema","union","europe","eu","eu","agency","main","trip","commission","member","campus","offer","mcmaster","protocol","acip","job","clear","parental","company","review"
"9","region","numb","numb","province","toll","outside","country","total","new","infection","report","infection","record","singapore","ministry","countrys","record","numb","report","health","total","outbreak","bring","toll","total","record","report","bring","record","new","brazil","countrys","new","daily","daily","hotel","daily","ministry","country","per","patient","toll","new","germany","high","report","countrys","new","total","johnson","minister","countrys","death","uk","region","johnson","ministry","ask","russian","vaccination","link","rare","ema","platelet","america","dalai","statement","cardona","certificate","learn","school","macys","friday","th","serum","committee","pernell","application","full"
"10","thailand","outside","china","commission","total","global","wuhan","import","toll","record","toll","bring","accord","dormitory","confirm","russia","confirm","confirm","new","hour","cluster","confirm","numb","record","toll","brazil","infection","country","new","numb","toll","accord","johns","bring","countrys","hour","minister","france","minister","republic","intensive","country","numb","hour","total","lockdown","tokyo","total","death","tokyo","total","case","germany","ministry","case","priority","death","zhong","blood","agency","medicine","medicine","age","wednesday","spain","lama","vidyasagar","audience","union","concern","kid","card","rise","claim","moderna","effect","tanksley","dr","use"
