"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","us","us","state","us","shincheonji","cdc","case","case","case","case","case","case","death","case","case","case","case","brazil","case","case","case","case","case","case","case","death","case","case","death","death","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","death","case","case","death","death","death","death","death","death","case","death","death","case","death","million","death","death","case","case","report","administer","population","fully","new","new","fully","fully","resident","hospital"
"2","cdc","cdc","cdc","cdc","daegu","case","state","state","state","us","death","death","case","death","death","johns","death","case","death","death","death","new","death","report","total","case","death","total","case","case","death","death","death","death","death","death","death","death","total","death","death","report","total","report","death","report","death","death","death","death","case","death","death","case","case","case","us","datum","datum","dos","report","million","death","million","case","record","case","report","report","death","cdc","report","death","rate","state","vaccinate","average","average","state"
"3","travel","department","us","disease","group","daegu","cdc","us","us","state","johns","johns","johns","johns","johns","death","brazil","death","brazil","hopkins","total","report","report","total","report","ministry","total","death","total","total","total","total","total","total","total","hopkins","less","johns","report","report","state","state","report","total","report","total","new","report","total","report","total","total","total","total","total","report","johns","dos","dos","total","case","case","million","dos","day","day","average","death","death","dos","datum","dos","new","county","day","average","vaccinate","rate","rate"
"4","center","state","control","control","religious","shincheonji","us","prevention","death","death","hopkins","hopkins","hopkins","hopkins","hopkins","hopkins","johns","total","ministry","report","state","death","new","death","hopkins","report","report","report","report","report","report","hopkins","ministry","hopkins","hopkins","johns","hopkins","hopkins","record","total","hopkins","death","death","death","hospitalization","record","report","hospitalization","hopkins","hospitalization","report","hopkins","report","report","report","average","case","less","report","day","record","record","record","report","new","report","dos","administer","total","case","dos","datum","resident","fully","fully","new","resident","county","case"
"5","disease","california","test","expert","south","us","presumptive","tally","less","tally","less","less","state","us","us","brazil","hopkins","hopkins","hopkins","johns","new","total","total","new","johns","total","new","johns","hopkins","new","new","johns","hopkins","ministry","state","state","johns","new","new","new","new","new","new","new","hopkins","death","record","hopkins","johns","total","record","johns","hopkins","datum","state","hopkins","million","state","million","death","total","since","dos","case","dos","case","report","million","outbreak","million","case","administer","datum","less","vaccinate","virginia","new","death","increase"
"6","airport","illinois","disease","check","korea","south","prevention","unite","total","less","state","state","less","tally","less","university","total","new","johns","brazil","report","ministry","state","record","ministry","new","johns","hopkins","numb","johns","hopkins","ministry","india","johns","less","report","daily","report","hopkins","hopkins","johns","johns","hopkins","record","johns","new","hospitalization","johns","report","numb","accord","less","university","johns","million","dos","dos","since","ministry","million","million","publish","india","country","death","datum","million","less","new","population","million","nearly","day","covid","county","accord","university","half","louisiana"
"7","department","airport","illinois","test","military","presumptive","control","detect","tally","report","report","tally","tally","state","university","less","less","ministry","report","state","johns","state","ministry","johns","new","less","hopkins","new","new","ministry","johns","report","johns","new","record","us","record","total","death","record","high","record","johns","johns","high","hopkins","total","accord","accord","johns","hopkins","us","johns","less","dos","accord","hopkins","johns","state","since","high","ministry","day","since","administer","administer","total","datum","million","total","average","cdc","washington","vaccinate","washington","state","county","aug","patient"
"8","state","unite","california","temperature","california","positive","positive","repatriate","unite","total","total","report","territory","less","state","us","us","johns","state","total","hopkins","less","record","ministry","death","record","toll","record","johns","record","ministry","brazil","record","report","johns","die","numb","record","johns","johns","university","us","record","hopkins","new","johns","datum","record","datum","accord","johns","datum","datum","hopkins","datum","state","datum","california","brazil","datum","since","report","report","less","total","average","administer","since","daily","cdc","death","adult","jersey","day","less","us","week","hospitalization","population"
"9","prevention","prevention","lab","center","test","state","confirmation","accord","healths","coronavirus","tally","us","us","university","tally","state","columbia","indigenous","toll","new","ministry","record","johns","state","bring","hopkins","record","ministry","ministry","hopkins","numb","accord","brazil","accord","new","million","state","daily","daily","daily","hospitalization","hopkins","state","state","total","covid","hopkins","datum","record","state","datum","university","accord","cdc","hopkins","less","since","million","total","new","ministry","dos","new","datum","shot","since","day","total","record","datum","total","less","per","resident","reach","case","age","week","average"
"10","control","travel","kit","prevention","center","korean","daegu","control","repatriate","wyoming","us","columbia","universitys","columbia","repatriate","total","report","less","paulo","less","record","johns","hopkins","hopkins","sunday","johns","department","accord","coronavirus","numb","bring","new","new","india","university","less","total","accord","university","state","project","total","covid","day","record","hospitalization","hospitalize","total","hospitalize","datum","less","accord","less","state","new","johns","less","case","case","region","daily","day","ministry","india","report","brazil","since","dos","numb","administer","covid","receive","late","state","pace","day","angeles","per","hospitalization"
