"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","case","case","case","death","death","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","market","beijing","lockdown","victoria","kong","australian","cain","victoria","zealand","zealand","case","french","french","lockdown","lockdown","minister","case","minister","czech","czech","record","mink","mink","hong","minister","korea","korea","korea","case","lockdown","lockdown","lockdown","lockdown","lockdown","restriction","lockdown","lockdown","restriction","uk","foreign","lockdown","lockdown","lockdown","capacity","open","travel","travel","travel","taiwan","tokyo","weekend","tokyo","passenger","air","consumer","will","tedros","report","report"
"2","confirm","less","less","case","case","death","china","country","china","china","total","death","death","death","total","numb","total","death","death","positive","beijing","plant","victoria","melbourne","hong","twitter","victoria","antibody","new","new","new","march","france","prime","restriction","case","quebec","case","minister","french","restriction","farm","france","kong","country","minister","germany","taiwan","korea","minister","china","school","uk","home","province","uk","restriction","will","restriction","seoul","easter","restriction","osaka","lockdown","pm","will","australian","olympic","taipei","olympic","million","game","park","airline","now","help","happen","world","country"
"3","mainland","death","death","less","mainland","china","death","china","death","country","death","total","report","total","numb","total","death","total","new","total","case","meat","leicester","outbreak","lockdown","andrews","andrews","andrews","victoria","case","zealand","country","bed","test","minister","infection","daily","lockdown","republic","republic","wave","france","minister","bubble","countrys","south","south","measure","england","case","province","case","case","mcgowan","canada","restriction","minister","allow","test","capacity","minister","france","event","measure","test","restriction","quarantine","flight","island","game","day","park","fine","passenger","condition","teacher","committee","july","global"
"4","death","confirm","hubei","hubei","less","mainland","report","death","import","numb","china","ministry","total","new","death","cluster","cluster","patient","total","death","link","outbreak","case","lockdown","confinement","pay","nang","survey","facility","ardern","restriction","paris","icu","restriction","case","wave","minister","authority","lockdown","lockdown","lockdown","country","uk","country","european","korean","infection","seoul","south","uk","hebei","uk","minister","hotel","government","auckland","will","order","hogan","indoor","close","allow","province","will","announce","allow","restriction","event","tokyo","japan","screen","travel","violation","medicaid","passenger","instruction","party","vaccine","world"
"5","china","mainland","report","report","report","report","country","new","total","infection","country","numb","numb","numb","new","death","numb","numb","cluster","infection","cluster","test","minister","andrews","report","worker","da","people","ardern","auckland","record","jeanpierre","rise","netanyahu","uk","merkel","country","uk","record","intensive","intensive","germany","europe","minister","hong","germany","german","bangkok","monday","england","shijiazhuang","daily","infection","prime","minister","government","england","scheme","outdoor","will","measure","easter","infection","curfew","allow","lockdown","lockdown","japanese","game","osaka","busy","france","visitor","flight","faa","official","international","program","case"
"6","province","toll","toll","mainland","china","confirm","hubei","italy","country","death","new","record","ministry","confirm","report","record","south","new","ministry","report","xinfadi","delhi","beijing","case","follow","victoria","hong","case","auckland","minister","seven","france","city","case","israel","hotel","contain","government","country","minister","country","denmark","country","christmas","citizen","lam","kdca","lockdown","infection","daily","uk","minister","resident","minister","border","germany","record","person","capacity","outdoor","will","measure","olympic","outdoor","lockdown","game","australia","athlete","cecc","athlete","total","moeti","athlete","travel","new","continue","recommendation","young","million"
"7","numb","outside","total","china","hubei","total","wuhan","report","mainland","italy","numb","report","countrys","patient","countrys","korea","report","report","identify","countrys","outbreak","worker","local","prison","victoria","grant","vietnam","italian","case","cluster","authority","case","figure","surge","record","france","week","new","region","france","hungary","cull","german","government","kong","country","level","case","china","school","rki","england","home","close","uk","countrys","uk","uk","quarantine","test","strict","french","test","festival","travel","organizer","flight","tokyo","olympic","taiwan","assistance","flight","face","migrant","will","school","ahead","since","region"
"8","thailand","die","mainland","toll","outside","global","mainland","import","new","total","report","increase","singapore","singapore","record","china","new","cluster","patient","levine","wholesale","commission","andrews","quentin","new","card","kong","kong","bloomfield","lockdown","outbreak","wave","despite","israel","france","germany","government","infection","countrys","germany","hour","french","patient","singapore","rki","north","minister","germany","transmit","china","case","hancock","prime","western","variant","minister","government","entertainment","yacht","korean","french","ease","close","venue","april","ban","citizen","minister","central","gathering","gavi","olympic","summer","venue","since","california","crisis","numb","increase"
"9","total","total","confirm","numb","toll","outside","province","hong","hubei","spain","rise","infection","infection","infection","patient","new","record","confirm","numb","moscow","new","capital","outbreak","premier","government","nurse","yearold","australias","transmit","zealands","link","delus","authority","record","wave","restriction","quarantine","restriction","curfew","per","government","wave","farm","december","ministry","billion","agency","christmas","wuhan","prime","infection","home","hotel","area","ban","new","outdoor","particularly","government","french","restriction","macron","pm","ceremony","germanys","athlete","traveler","restriction","china","prefecture","france","accelerate","flight","administration","confidence","new","brief","june","germany"
"10","japan","china","die","province","south","iran","total","travel","italy","countrys","wuhan","countrys","accord","dormitory","increase","countrys","health","south","south","capital","capital","factory","inmate","inmate","authority","rise","premier","find","locally","country","lockdown","exponentially","six","minister","french","country","stay","measure","impose","europe","patient","region","germany","case","authority","german","lockdown","south","locally","government","germany","college","region","case","lockdown","curfew","since","proposal","gym","measure","area","april","prefecture","limit","measure","minister","will","prime","suspend","island","monday","weekend","faa","policy","flight","education","list","adult","september"
"11","hubei","philippines","numb","confirm","province","hubei","xi","traveler","report","toll","record","toll","confirm","putin","infection","nightclub","commission","number","decrease","hospital","china","china","capital","australian","capital","premier","minister","care","australia","outbreak","zealands","fight","case","sunday","measure","paris","infection","countrys","government","measure","england","daily","ministry","restriction","jan","countrys","countrys","sakhon","beijing","johnson","outbreak","close","hong","local","enter","lift","reopen","countrys","set","lockdown","shop","public","allow","restaurant","country","june","passenger","enter","travel","measure","japan","screen","propose","sunday","fine","face","continue","citizen","account"
"12","wuhan","province","china","total","total","toll","new","mainland","confirm","record","toll","chinese","dormitory","report","confirm","seoul","patient","korea","korea","past","import","market","test","link","home","shortage","case","lockdown","zealands","prime","country","city","kong","italy","spike","impose","past","european","german","hospital","region","uk","military","germany","case","kim","case","samut","nhs","suga","nhs","nhs","test","quarantine","region","prime","countrys","british","hong","sport","saturday","close","rise","place","curfew","return","ban","quarantine","level","travel","apply","step","federal","day","violation","fund","country","prompt","africa"
"13","virus","numb","majority","outside","confirm","south","infection","numb","numb","report","since","china","record","countrys","ministry","report","confirm","record","record","day","neighborhood","authority","record","locally","outbreak","perus","australian","hong","lockdown","jacinda","past","since","daily","castex","last","region","canada","rate","french","bed","countrys","lockdown","prime","record","prime","indonesia","seoul","contact","level","sturgeon","countrys","beijing","ministry","whitty","countrys","february","lift","governor","will","certificate","country","home","france","travel","will","must","may","region","measure","june","holiday","recent","mask","pandemic","month","program","challenge","survey","booster"
"14","report","hubei","province","majority","korea","country","south","spain","kong","ministry","spain","spanish","spike","ministry","korea","south","accord","ministry","seoul","department","chinese","cluster","import","san","case","give","mitchell","breach","home","transmit","wave","record","hong","infection","authority","per","wall","france","authority","macron","unit","government","countrys","uk","thursday","prime","metropolitan","china","city","measure","minister","outbreak","government","perth","currently","authority","curfew","england","announce","maximum","prime","rule","prime","indoor","game","olympic","entry","warn","city","central","airport","athlete","screen","cite","federal","resume","say","decrease","death"
"15","region","report","number","die","italy","korea","germany","total","wuhan","recover","korea","japan","new","spike","russia","ministry","authority","seoul","tie","arkansas","zealand","chinese","victorian","resident","sunday","leave","daniel","fine","day","link","locally","worker","hancock","food","numb","european","son","johnson","infection","unit","care","intensive","coronavirus","launch","french","arrive","measure","japanese","mass","tokyo","commission","contact","korea","test","hotel","positive","prime","lockdown","spread","restrictive","merkel","shop","relay","must","tourism","traveler","must","etienne","council","province","transportation","traveler","airplane","keep","begin","sign","top","restart","organization"
"16","worldwide","japan","philippines","number","global","outbreak","europe","overseas","province","korea","ministry","spain","japan","russia","coronavirus","city","china","toll","confirm","mumbai","report","district","total","hong","andrews","uscis","tourist","indigenous","restriction","countrys","auckland","authority","paris","since","impose","quarantine","measure","region","case","european","belgium","authority","measure","chancellor","wednesday","merkel","wave","metropolitan","uk","level","nhc","province","city","restriction","close","reopen","rule","another","limit","reopen","northam","sport","restriction","rise","zealand","measure","enter","lockdown","alert","traveler","set","month","put","olympic","unite","building","access","phe","shot"
"17","country","kong","vast","vast","philippines","province","korea","germany","lockdown","increase","infection","country","rise","national","china","since","wuhan","authority","since","result","epidemiologist","toennies","nhc","kong","measure","close","twitter","new","dialysis","locally","hour","marie","xi","scharf","health","victoria","death","czech","restriction","new","wednesday","toll","merkel","hour","restriction","sinovac","christmas","death","beijings","national","recent","strict","berlin","premier","will","pm","spread","press","event","venue","france","uk","minister","shop","parliament","order","negative","sunday","cancel","torch","traveler","record","rule","subject","virus","guideline","adhanom","especially","child"
"18","taiwan","korea","territory","global","die","italy","italy","korea","spike","south","import","bring","toll","toll","bring","infection","nightclub","since","currently","may","city","link","china","tower","week","outbreak","record","age","close","bloomfield","rki","orchestra","country","demand","government","countrys","authority","prime","situation","infection","hospital","danish","saturday","ministry","eu","measure","government","pilot","lockdown","cluster","record","test","death","south","restaurant","measure","incidence","government","impose","embassy","campaign","outdoor","tokyo","minister","greece","france","allow","will","epidemic","schedule","measure","unite","place","spectator","first","addition","directorgeneral","collect","tedros"
"19","include","country","korea","korea","east","majority","outside","day","toll","coronavirus","countrys","korea","korea","worker","spike","past","korea","figure","coronavirus","health","total","city","hotel","pneumonia","death","business","worker","officer","outbreak","day","minister","philharmonic","kill","country","whitty","uk","countrys","germany","daily","coronavirus","johnson","countrys","poland","europe","india","foreign","new","level","foreign","ireland","contact","increase","total","region","travel","impose","german","cite","sport","angeles","region","place","sunday","erdogan","twin","italy","return","japan","case","emergency","directly","air","national","security","american","package","ghebreyesus","effect","call"
"20","korea","top","outside","february","france","territory","numb","kong","spain","confirm","increase","past","increase","past","low","accord","ministry","raise","health","city","woman","coronavirus","transmit","transmit","order","behavior","melbourne","outbreak","hong","manage","extend","five","marseille","new","new","netherlands","patient","country","strict","strict","expect","belgium","danish","will","merkel","hong","import","infection","january","monday","tokyo","china","province","uk","tyrol","spread","germany","view","fitness","news","uk","will","monday","hour","stand","tokyo","morrison","respect","quarantine","announce","two","busy","wear","authority","year","additionally","hear","side","week"
"21","less","december","japan","commission","religious","australia","outbreak","hopkins","infection","japan","japan","import","health","migrant","accord","club","countrys","active","report","percentage","food","case","accord","authority","warn","conduct","kimmie","total","kong","restriction","increase","strict","program","uk","rise","authority","total","boris","wave","country","austria","castex","death","prime","germany","january","uk","ministry","prevention","nhs","locally","infection","decline","social","measure","group","boris","sao","wave","restriction","allow","government","measure","pandemic","impose","curfew","rule","uk","transmit","extend","water","doctor","mark","continue","delta","newsom","investigation","account","germanys"
"22","macao","singapore","rise","philippines","first","world","recover","johns","chinese","bring","active","health","recover","russian","moscow","link","itaewon","health","monday","hutchinson","beijings","food","anxin","new","avoid","document","shire","premier","australias","beat","bloomfield","remain","increase","authority","prime","bar","alone","republic","european","daily","daily","ministry","intensive","daily","elderly","province","sunday","ambulance","record","rise","asymptomatic","prime","london","measure","new","case","ease","public","spend","digital","holiday","indoor","april","close","gathering","zealand","day","government","curfew","flight","game","japan","agency","new","case","jerome","majority","need","less"
"23","tibet","malaysia","authority","count","commission","north","spain","south","hong","active","recover","confirm","german","import","south","patient","coronavirus","italy","dc","new","hebei","process","reimpose","cluster","declare","announcement","outbreak","xingu","jacinda","authority","french","red","hospital","government","infection","warn","impose","national","germany","wave","bed","italy","hospital","countrys","chuang","jong","control","december","sample","conference","chinese","german","authority","germany","extend","bar","french","infection","within","must","weekend","reopen","torch","restriction","claim","remain","zealand","remain","taiwans","screen","travel","medium","tokyo","will","air","mandate","temporary","although","young"
"24","toll","kill","global","figure","reach","infection","restriction","infection","hopkins","rise","figure","new","figure","reproduction","recover","confirm","toll","china","now","quick","seafood","lockdown","health","australia","kongs","production","video","twitter","ashley","directorgeneral","transmit","epidemic","region","per","across","victorias","virus","impose","new","countrys","past","hour","health","health","castex","covax","record","restriction","germany","remain","new","countrys","country","positive","prime","sunday","place","pm","four","passenger","indoor","test","capacity","sunday","outdoor","negative","prison","extend","ban","chen","home","subject","enforcement","normal","airline","appreciate","phase","rare","end"
"25","kong","thailand","north","record","numb","continent","confirm","border","restriction","new","italy","abe","bring","yesterday","day","toll","city","coronavirus","agency","ship","authority","minister","countrys","saturday","premier","murphy","locally","daniel","essential","ashley","italy","race","cluster","coronavirus","canadian","rate","wave","average","per","death","infection","death","total","european","belgium","contact","merkel","countrys","measure","scotland","country","measure","new","day","south","social","variant","sport","kong","county","germany","gathering","positive","turkish","minister","event","anyone","social","minister","suga","expert","visitor","attendant","delta","another","antibody","origin","likely","support"
"26","bring","january","country","france","taiwan","vast","commission","france","zealand","fatality","health","rise","patient","mishustin","daily","russia","link","recover","authority","datum","citys","guetersloh","indias","import","regional","gather","metropolitan","police","four","facility","bring","ventilator","rule","gathering","capital","french","young","week","increase","record","measure","mutation","restriction","merkel","christmas","lockdown","school","taiwans","control","scottish","prefecture","since","rise","hong","quarantine","german","rise","restaurant","full","worker","limit","minister","japans","wave","germany","rule","south","test","restriction","são","memorial","attendant","travel","first","break","towards","pandemic","death","offer"
"27","people","people","definition","taiwan","rise","nhc","france","countrys","past","figure","south","south","south","accord","since","coronavirus","test","outbreak","active","south","visit","contain","lockdowns","california","together","around","costco","restriction","minister","election","prime","new","september","rise","sunday","german","european","europe","poland","restriction","minister","infection","case","lockdown","government","koreas","high","welsh","medium","country","langfang","government","kong","kong","country","ski","case","event","friday","work","hour","curfew","curfew","government","australia","two","seven","gather","command","taipei","across","case","announce","year","call","universal","concern","late","give"
"28","health","majority","now","worldwide","february","rise","daily","ban","alert","world","daily","russia","koch","stand","yesterday","wuhan","since","now","center","citys","confirm","wholesale","australian","correction","transmit","authority","order","penalty","isolation","lebanon","countrys","grow","three","warn","per","icu","continue","record","france","germanys","italy","record","denmark","german","dos","canada","alert","taiwanese","social","close","enter","district","entry","peel","infection","extend","british","venue","allow","shop","public","stay","home","guest","bill","quarantine","pakistan","measure","japanese","level","think","impact","policy","record","face","neutralize","organization","child","decrease"
"29","authority","globally","epicenter","epicenter","iran","europe","capital","toll","record","germany","confirm","figure","country","south","national","itaewon","conduct","datum","capital","several","official","north","ministry","embassy","wave","government","city","australia","infection","isolation","import","contract","australian","daily","week","inquiry","rise","patient","regional","national","warn","prime","friday","period","france","kong","restriction","total","district","chinese","detect","country","patient","sunday","shop","ban","impose","chancellor","mean","gym","effect","spread","french","allow","recovery","enter","france","allow","yellow","start","citizen","employee","expect","people","february","indoor","improve","make","americas"
