"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","sars","can","sars","can","vaccine","vaccine","fauci","fauci","fauci","mask","fauci","dr","antibody","study","vaccine","child","study","patient","vaccine","vaccine","drug","drug","vaccine","drug","antibody","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","johnson","johnson","dos","million","johnson","johnson","vaccine","federal","dos","aid","support","vaccine","vaccine","share","dos","dos","million","since","student","school","today","court"
"2","virus","virus","appear","lor","hand","hall","can","study","dr","wear","dr","fauci","dr","vaccine","drug","study","vaccine","study","study","antibody","vaccine","vaccine","drug","study","vaccine","study","trial","researcher","trial","trial","plasma","trial","trial","trial","trial","trial","use","trial","trial","trial","trial","trial","pfizer","fda","pfizer","dos","drug","dos","dos","dos","dos","dos","dos","dos","dos","dos","dos","vaccine","vaccine","million","johnson","vaccine","dos","johnson","transportation","covax","send","patent","dos","dos","vaccine","smith","distribute","dos","board","may","student","city","francisco"
"3","infect","sars","study","surface","can","town","disease","court","disease","fauci","trump","antibody","researcher","drug","patient","patient","clinical","drug","trial","study","study","study","researcher","remdesivir","study","company","study","antibody","russia","treatment","fda","study","drug","dos","dos","fda","authorization","johnson","drug","patient","israel","pfizer","trial","trial","authorization","authorization","pfizer","use","million","million","dose","receive","eu","pharmacy","million","eu","johnson","production","dos","vaccine","dos","company","million","dos","drug","india","ventilator","supply","covax","johnson","dos","vaccine","biden","family","decision","exhibit","tennessee","mayor","san"
"4","animal","cough","respiratory","study","flu","flu","infectious","can","trump","trump","model","drug","study","fauci","remdesivir","syndrome","trial","trial","drug","trial","trial","patient","trial","patient","adult","test","phase","study","phase","study","trial","plasma","clinical","say","fda","drug","antibody","pause","company","drug","phase","pfizers","fda","efficacy","dos","pfizer","use","allergic","administer","dose","pfizer","phase","astrazeneca","supply","company","company","emergency","dos","company","biden","vaccine","dos","vaccine","moderna","end","send","uk","india","share","covax","covax","jj","shot","claim","student","examine","parent","st","city"
"5","spread","sneeze","symptom","scientist","away","correspondent","hand","dr","can","drug","birx","model","virus","trial","child","drug","drug","treatment","patient","drug","patient","trial","study","antibody","severe","develop","test","trial","clinical","develop","drug","dr","astrazeneca","company","authorization","company","emergency","clinical","clinical","treatment","vaccination","dos","company","authorization","fda","reaction","authorization","reaction","distribute","administer","company","company","european","sputnik","moderna","receive","company","merck","million","johnson","company","quality","astrazeneca","supply","emergent","country","supply","world","country","global","sullivan","share","vaccine","program","shortterm","recommend","state","louis","mandate"
"6","concern","flu","pipe","think","wash","hand","town","infectious","get","dr","think","white","test","clinical","study","vaccine","researcher","hydroxychloroquine","hydroxychloroquine","find","hydroxychloroquine","researcher","patient","trial","treatment","trial","giroir","drug","russian","antibody","convalescent","drug","election","gate","participant","hahn","trial","company","safety","antibody","use","clinical","authorization","pfizer","company","committee","modernas","authorization","trial","distribute","receive","use","supply","covax","supply","million","million","partnership","biden","canada","dialysis","plant","production","pfizer","campus","vaccine","oxygen","waiver","million","cash","will","million","million","medicaid","business","among","fiscus","missouri","missouri"
"7","outbreak","spread","can","sars","sick","like","say","vaccine","town","disease","anthony","vaccine","patient","dr","trial","disease","child","vaccine","fauci","use","researcher","risk","remdesivir","vaccine","smoke","fda","researcher","survey","dos","researcher","study","treatment","approval","redfield","company","food","fda","volunteer","johnson","safety","administer","phase","moderna","dose","moderna","trial","committee","drug","worker","pfizerbiontech","administration","trial","dose","european","administer","european","use","supply","country","mexico","goal","manufacture","emergent","russian","commission","sii","india","poor","astrazeneca","initiative","world","administration","batch","share","biden","wear","child","lucas","louis"
"8","respiratory","scientist","many","nose","recommend","can","dr","trial","infectious","recommendation","mask","trump","disease","child","flu","antibody","disease","use","researcher","patient","fda","sample","test","treatment","company","us","develop","service","azar","company","authorization","use","company","supply","phase","administration","clinical","drug","azar","moderna","russian","effective","use","committee","drug","fda","food","pfizer","pfizerbiontech","use","speed","sputnik","union","astrazeneca","production","production","authorization","receive","merck","us","biden","emergent","morrison","order","dos","quality","concentrator","vaccine","india","janssen","administration","country","johnson","migrant","will","will","law","schmitt","st"
"9","world","respiratory","spread","severe","cough","cough","people","virus","symptom","expert","disease","distance","vaccine","remdesivir","blood","researcher","hall","researcher","clinical","develop","treatment","fda","antibody","company","vulnerability","astrazeneca","speed","company","study","plasma","hahn","clinical","phase","vaccination","johnson","volunteer","drug","illness","fda","say","receive","volunteer","administration","dos","trial","use","advisory","modernas","moderna","drug","million","administer","production","canada","astrazeneca","covax","astrazeneca","first","rich","approve","production","meet","plant","allocation","pfizer","support","foreign","global","johnson","pfizer","global","biden","land","plan","executive","agree","adolescent","monday","johnson"
"10","scientist","symptom","like","researcher","nose","clean","illness","may","trial","infectious","american","disease","drug","antibody","virus","blood","patient","test","use","research","antibody","remdesivir","symptom","child","disease","pfizer","supply","develop","approve","clinical","use","patient","effective","plasma","clinical","participant","company","authorization","authorization","administration","give","drug","effective","vaccinate","pfizers","vaccinate","dos","moderna","vaccination","moderna","pharmacy","efficacy","delivery","authorization","say","supply","authorize","covax","end","apple","contract","batch","batch","laboratory","supply","irish","produce","country","export","company","distribute","distribute","production","maryland","index","billion","minor","mandate","executive"
