"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","travel","suspend","plant","due","point","stock","league","event","olympic","airline","airline","airline","billion","quarter","billion","billion","year","billion","cost","economy","airline","billion","player","player","player","mask","season","player","sport","game","team","player","player","league","football","pelosi","test","game","pelosi","dodger","positive","player","game","airline","team","airline","access","variant","variant","variant","variant","variant","variant","variant","variant","researcher","study","variant","variant","variant","trial","study","variant","variant","variant","study","variant","variant","variant","researcher","study","variant","variant","variant","variant","variant","death","resident","case"
"2","suspend","airline","auto","economy","drop","airline","cancel","stock","game","stock","flight","billion","airline","airline","million","tourism","tourism","economic","indias","billion","season","player","league","league","league","prison","player","season","football","team","player","league","play","game","test","mnuchin","stimulus","positive","stimulus","game","player","test","postpone","passenger","game","flight","airport","strain","colorado","mutation","africa","study","africa","study","south","variant","antibody","trial","study","study","test","trial","positive","study","study","staff","study","researcher","researcher","study","positive","study","delta","delta","spread","delta","report","population","report"
"3","airline","flight","event","business","market","market","market","postpone","tokyo","furlough","cut","stock","job","billion","unemployment","airline","job","company","billion","price","billion","forecast","unemployment","team","sport","inmate","play","team","player","cluster","positive","nasdaq","screening","football","flight","house","positive","player","election","pelosi","team","positive","cancel","game","player","passenger","world","scientist","uk","scientist","scientist","antibody","johnson","uk","study","africa","variant","study","booster","test","efficacy","variant","test","patient","infection","covid","immunity","study","study","intelligence","antibody","immune","protection","show","delta","missouri","case","average","increase"
"4","flight","march","company","airline","index","cut","tournament","olympic","postpone","cut","market","trial","air","year","flight","european","sailor","app","labor","million","passenger","fund","season","tournament","positive","airline","league","positive","season","play","league","team","game","adf","game","game","package","football","house","election","test","game","football","transportation","unemployment","hong","billion","mutation","virus","study","study","africa","effective","efficacy","oxfordastrazeneca","identify","dose","prevent","trial","researcher","symptom","protection","infect","researcher","find","test","researcher","evidence","antibody","patient","contact","infect","antibody","publish","identify","health","los","death","hospital"
"5","will","china","economy","company","dow","festival","game","airline","athlete","dow","economy","employee","million","demand","year","job","emission","vote","economy","airline","league","airline","million","indigenous","indigenous","passenger","marlin","test","team","player","football","test","tennis","flight","airline","test","talk","house","deal","stock","game","football","positive","security","ambulance","fly","global","virus","appear","virus","african","find","south","disease","protection","study","infection","find","woman","infect","datum","vaccine","protection","infection","test","positive","team","identify","test","symptom","origin","infection","identify","sample","health","vaccine","angeles","half","state"
"6","statement","travel","part","outbreak","stock","point","will","cancel","stock","employee","airport","postpone","trade","company","industry","flight","tourist","industry","claim","economic","player","season","job","season","team","require","game","sport","postpone","season","fan","positive","open","hotel","passenger","stimulus","pelosi","republican","mnuchin","turner","william","powell","fan","player","job","kong","flight","nervtag","strain","strain","sample","south","trial","antibody","africa","south","positive","south","identify","find","dsmb","antibody","antibody","symptom","breakthrough","household","test","report","booster","virus","researcher","test","alpha","study","county","company","county","per","death"
"7","china","february","cancel","tourist","sp","flight","schedule","schedule","committee","salary","company","pandemic","olympic","flight","airline","game","million","hassett","job","stock","economic","flight","fund","positive","test","federal","schedule","league","game","flight","bolt","open","football","member","umrah","deal","team","senate","speaker","stimulus","prince","economy","player","tsa","nba","game","ensure","uk","man","china","team","virus","identify","johnson","vaccine","trial","test","efficacy","vaccine","lung","study","researcher","study","app","patient","pregnant","model","ivermectin","uk","publish","risk","virus","study","growth","india","average","cuba","since","covid"
"8","level","will","airline","march","cancel","game","stock","player","postponement","company","year","sp","pay","passenger","cruise","company","billion","pandemic","loan","passenger","play","economic","team","test","season","bureau","team","fall","play","football","test","major","schedule","woman","allow","airline","airline","kudlow","company","series","sequence","student","street","travel","guard","unemployment","write","receptor","genetic","sequence","sequence","researcher","disease","infect","severe","strain","researcher","coronavirus","patient","donor","astrazeneca","effective","result","sample","pregnant","singapore","virus","unite","suggest","research","test","protect","hospitalization","county","official","rate","see","low","datum"
"9","city","air","suspend","year","lose","tokyo","postpone","cut","airline","sp","plane","macron","pandemic","oil","norwegian","fund","pandemic","year","cyclone","flight","economy","childcare","billion","association","association","season","sport","statement","conference","positive","stadium","athletic","team","season","team","democrat","house","team","senate","celebrate","bronco","society","season","schedule","provide","pilot","young","mutate","transmissible","africa","virus","appear","vaccine","researcher","identify","patient","pfizer","researcher","researcher","transplant","researcher","six","show","find","researcher","variant","nsaids","uk","hancock","antibody","variant","medical","researcher","test","coronavirus","get","increase","state","louisiana"
"10","close","reduce","will","level","fall","cancel","season","flight","dow","year","trade","dow","french","job","economic","quarter","macron","financial","million","fall","stock","million","flight","airline","member","police","nba","studentathletes","womens","allow","finish","paris","protocol","fly","sport","player","negotiation","pelosi","game","talk","sun","appeal","test","desantis","fan","list","country","suggest","spread","world","researcher","team","study","vaccine","mild","find","symptom","pfizer","pregnant","clinical","concern","participant","serum","suggest","identify","long","immune","breakthrough","england","result","infect","little","concern","come","cdc","see","region","adult","rise"
