"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","citizen","ship","ship","ship","ship","county","county","state","case","case","case","case","case","death","case","death","death","case","case","case","case","case","case","case","case","case","case","case","case","death","case","case","state","case","case","case","case","case","case","case","case","case","case","case","case","case","case","hospitalization","death","county","death","death","case","death","case","death","death","case","death","dos","death","death","case","case","million","death","death","report","death","report","administer","dos","resident","state","fully","fully","fully","employee","employee"
"2","flight","board","passenger","passenger","passenger","case","case","case","state","state","ship","hopkins","hopkins","case","death","case","case","death","death","state","state","state","state","report","state","total","death","death","death","case","state","state","case","death","death","state","state","hopkins","report","johns","state","state","death","state","death","report","hospitalization","case","hopkins","california","case","case","death","case","death","case","us","death","case","state","case","report","day","death","average","million","average","total","report","death","dos","nearly","new","new","new","new","age","biden","de"
"3","evacuate","cruise","cruise","cruise","diamond","state","princess","ship","less","us","death","johns","death","hopkins","johns","hopkins","less","less","johns","hopkins","death","report","new","state","new","state","total","department","hopkins","state","death","report","governor","state","state","death","less","johns","hopkins","death","johns","report","state","total","johns","total","new","death","case","patient","johns","total","hopkins","datum","report","report","case","state","report","case","total","total","death","country","datum","dos","report","case","case","total","cdc","population","per","case","day","vaccinate","vaccinate","worker","worker"
"4","plane","passenger","princess","diamond","cruise","ship","state","cruise","death","less","less","less","johns","johns","hopkins","johns","columbia","us","hopkins","johns","florida","new","johns","hopkins","florida","death","state","hopkins","total","hopkins","total","total","county","child","johns","positivity","johns","state","state","new","new","record","report","report","hopkins","johns","death","report","report","los","hopkins","johns","total","report","state","total","johns","datum","datum","brazil","ministry","case","report","per","dos","datum","dos","million","total","dos","datum","administer","case","million","state","american","resident","require","blasio"
"5","will","plane","board","princess","princess","washington","presumptive","county","test","death","cruise","death","cruise","nypd","us","us","johns","hopkins","us","model","hopkins","florida","report","total","total","hopkins","department","johns","report","report","report","death","report","hopkins","hopkins","johns","hopkins","us","johns","hopkins","track","hospitalization","new","hopkins","report","death","state","hopkins","johns","death","county","hopkins","report","state","total","datum","dos","dos","brazil","death","report","dos","datum","dos","death","average","million","death","new","case","nearly","datum","fully","resident","washington","virginia","week","requirement","mayor"
"6","minister","flight","crow","board","quarantine","positive","cruise","accord","york","tally","report","state","less","us","repatriate","total","hopkins","total","report","death","report","hopkins","death","positivity","hopkins","johns","johns","report","johns","department","florida","county","hopkins","johns","project","new","death","report","new","report","high","hopkins","total","death","total","new","accord","johns","total","angeles","report","less","johns","johns","nurse","dos","total","first","million","city","record","rate","million","day","per","administer","case","less","toll","million","death","million","state","less","vaccinate","less","average","federal","city"
"7","passenger","dock","westerdam","quarantine","flight","cdc","ship","repatriate","county","ship","state","territory","crow","tally","state","less","territory","repatriate","repatriate","forecast","total","johns","hopkins","johns","report","less","report","state","number","johns","johns","johns","release","report","total","rate","us","death","total","total","death","new","johns","johns","hospitalization","record","johns","accord","hospitalization","state","us","report","state","total","datum","average","hopkins","report","state","administer","country","accord","population","accord","case","brazil","since","fully","prison","datum","case","adult","adult","us","week","washington","rhode","announcement","require"
"8","government","air","diamond","charter","japan","presumptive","positive","district","new","total","johns","report","member","state","territory","state","repatriate","territory","columbia","texas","average","arizona","florida","county","age","report","hopkins","florida","datum","covid","university","hopkins","johns","york","forecast","hopkins","positivity","russia","less","university","us","johns","covid","us","track","hopkins","hospitalize","datum","less","hospitalization","los","us","university","hopkins","accord","state","state","university","dos","report","daily","average","total","india","report","january","administer","administer","day","cdc","average","publish","massachusetts","win","us","datum","island","president","proof"
"9","south","citizen","japanese","american","test","cruise","cdc","cdc","healths","accord","tally","repatriate","tally","territory","track","columbia","total","state","less","us","new","death","total","bed","high","new","less","total","department","university","hopkins","columbia","district","total","report","less","total","total","death","state","hospitalize","total","hopkins","new","hospitalize","hospitalization","report","state","datum","johns","hospitalization","accord","accord","less","new","accord","report","test","rate","total","brazil","publish","new","report","population","day","total","since","dos","publish","million","fully","day","day","dose","million","per","regular","restaurant"
"10","french","crow","yokohama","japanese","japanese","princess","district","positive","repatriate","report","passenger","sailor","state","canada","district","tally","state","tally","forecast","university","johns","total","less","rate","johns","department","new","project","less","rate","georgia","accord","florida","new","us","report","report","university","wisconsin","record","hopkins","death","accord","hit","new","state","hopkins","us","dec","report","record","datum","less","us","hopkins","johns","datum","brazil","administer","since","high","nearly","high","total","administer","record","per","datum","daily","population","population","delay","death","accord","adult","week","state","test","biden"
"11","foreign","quarantine","japan","us","yokohama","king","school","us","positive","coronavirus","us","tally","ship","columbia","less","district","model","new","territory","datum","hospitalization","datum","california","florida","patient","hospitalization","draw","datum","state","draw","project","university","gov","florida","less","us","new","accord","track","since","project","us","us","track","state","track","datum","less","accord","case","patient","record","us","dos","johns","hopkins","disease","accord","hour","dose","since","ministry","since","less","publish","brazils","daily","dos","record","administer","prevention","report","datum","vaccinate","covid","accord","pace","will","business"
"12","australian","princess","quarantine","disembark","ministry","cuomo","gov","tally","department","repatriate","hopkins","coronavirus","costa","app","tally","projection","us","columbia","district","report","previous","california","arizona","new","die","covid","die","county","positivity","total","covid","district","university","less","child","york","county","new","accord","daily","day","since","track","project","university","day","covid","project","project","hopkins","die","university","datum","accord","dos","administer","prevention","number","ministry","york","million","million","cdc","average","day","total","day","population","covid","day","day","total","less","receive","york","center","become","department","will"
