"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","patient","patient","case","case","ministry","daegu","case","ministry","positive","test","johnson","johnson","uk","uk","uk","johnson","uk","cummings","uk","uk","app","worker","leicester","police","minister","billion","republican","house","trump","postal","republican","biden","trump","trump","trump","trump","trump","trump","trump","trump","trump","trump","fauci","fauci","fauci","fauci","get","fauci","get","fauci","get","get","get","fauci","school","school","school","get","cdc","foot","origin","origin","investigation","johnson","clot","johnson","vaccine","vaccine","vaccine","child","fauci","dr","vaccine","vaccine","school","school","booster","mask","school"
"2","health","case","patient","south","daegu","ministry","ministry","case","test","positive","minister","nhs","johnson","johnson","johnson","uk","cyclone","johnson","secretary","minister","worker","british","uk","bolsonaro","uk","republican","unemployment","senate","executive","vote","trump","loan","woodward","president","china","house","white","president","fauci","white","white","administration","trump","holiday","dr","dr","black","dr","fauci","get","fauci","fauci","say","get","fauci","teacher","fauci","walensky","vaccinate","school","lab","report","game","blood","blood","cdc","fda","use","age","fauci","child","child","get","acip","see","fauci","fda","school","mask"
"3","case","yearold","confirm","patient","iran","case","confirm","death","ministry","uk","prime","minister","secretary","british","government","boris","symptom","dominic","shield","home","uk","health","tracer","pub","prime","senate","senate","pelosi","action","fund","meadow","fund","president","woodward","birx","white","house","house","president","fauci","fauci","biden","house","thanksgiving","get","say","american","adams","say","adams","pope","anthony","vaccine","black","get","child","county","vaccinate","guidance","walensky","theory","animal","philippines","clot","johnson","fda","pfizer","child","child","vaccine","director","virus","trial","even","moderna","need","johnson","wear","student"
"4","test","health","yearold","ministry","group","south","daegu","health","patient","health","boris","hospital","inmate","hancock","pledge","message","list","lockdown","johnson","government","street","tracer","council","camp","go","fund","house","stimulus","unemployment","mail","vote","billion","republican","comment","atla","task","president","white","claim","house","dr","fauci","white","dr","travel","anthony","fauci","get","mask","say","francis","walensky","need","school","return","transmission","dr","fauci","people","student","control","virus","campaign","rare","pause","vaccine","bourla","age","trial","age","email","need","disease","official","swaminathan","pfizer","vaccine","guidance","wear"
"5","confirm","test","woman","yearold","shincheonji","shincheonji","man","patient","health","statement","detainee","nurse","minister","secretary","boris","minister","bangladesh","london","government","question","user","pride","johnson","story","tell","money","stimulus","side","benefit","election","sanitizer","trump","harris","house","task","atla","american","conley","campaign","chief","house","bidens","transition","want","re","american","vaccine","cnns","anthony","nurse","gounder","osterholm","fauci","people","student","fauci","learn","school","travel","cdc","dr","source","team","pause","vaccine","recommend","food","recommend","recommend","institute","vaccine","vaccine","fauci","meet","time","booster","pfizer","require","district"
"6","hospital","man","hospital","confirm","case","group","health","man","case","symptom","jail","release","government","uks","uks","refugee","refugee","durham","british","prime","family","respondent","pride","read","bolsonaro","proposal","mcconnell","trump","democrat","senate","employee","ballot","vote","want","tedros","administration","administration","test","infectious","mask","comment","election","say","say","redfield","get","dr","anthony","dr","want","infectious","dr","thing","go","teacher","community","walensky","go","fully","fauci","walensky","world","raw","vaccine","woman","blood","authorize","young","old","walensky","dr","can","many","call","still","heart","rare","student","require"
"7","ministry","woman","ministry","daegu","south","religious","yearold","confirm","man","facility","intensive","positive","prime","prison","british","prime","smell","wife","home","travel","sesame","tuckson","life","year","impact","stimulus","bill","unemployment","mnuchin","democrat","mail","election","interview","stimulus","president","claim","story","negative","anthony","science","claim","presidentelect","task","family","mask","disease","say","vaccine","think","people","bidens","go","goal","adult","vaccinate","learn","cdc","child","guideline","distance","redfield","china","violate","fda","rare","clot","emergency","teen","use","booster","allergy","important","go","young","monday","cnn","syndrome","district","mandate"
"8","yearold","confirm","health","man","religious","iran","patient","yearold","death","patient","test","prime","hancock","police","prime","camp","amphan","boris","london","british","kid","prison","local","london","region","nurse","benefit","meadow","schumer","stimulus","pelosi","democratic","bill","senate","unite","mask","harris","ad","interview","president","fire","task","dr","trump","say","infectious","adams","watch","thing","anthony","go","smell","biden","group","wait","cdc","red","dr","industry","travel","china","wuhan","china","recommend","recommend","pause","use","fda","ohioans","young","trial","think","dr","work","need","also","official","staff","staff"
"9","statement","ministry","singapore","korean","korea","korean","countrys","iranian","coronavirus","minister","sheriff","chicago","test","doctor","minister","government","government","prime","board","transplant","parent","offer","officer","home","shop","mnuchin","proposal","democrat","tax","ballot","furlough","joe","deadly","democrat","us","conversation","pandemic","donald","dr","dr","administration","joe","want","american","go","wear","feel","director","biden","mask","vatican","murthy","walensky","child","child","reopen","mask","people","walensky","physical","fauci","study","claim","six","committee","eua","johnson","authorization","fda","study","age","fauci","concern","new","activity","tell","janssen","texas","status"
"10","man","treat","man","officer","total","confirm","total","die","prince","ministry","raab","care","care","government","taliban","british","johnson","british","england","lockdown","song","officer","man","experience","worker","gop","gop","negotiation","president","letter","hand","republican","democratic","sale","response","comment","us","fauci","rally","anthony","florida","white","force","food","risk","thanksgiving","watch","say","really","re","monoclonal","infectious","can","say","community","get","us","poll","fauci","prevention","cdc","organization","arrest","johnsons","meet","rare","authorization","yearolds","group","old","institute","authorize","leave","doctor","country","make","drug","mandate","covering"
"11","contact","symptom","accord","singapore","yearold","korea","south","positive","countrys","die","positive","uk","sentence","prime","sturgeon","address","storm","minister","lockdown","scientific","government","child","lockdown","local","find","house","white","talk","vote","benefit","convention","house","want","mask","pandemic","force","presidential","campaign","benefit","campaign","criticize","transition","anthony","indoor","birx","mask","community","collins","cnns","cnns","try","work","dr","director","people","high","transmission","wait","disease","control","virus","team","player","among","acip","prevention","drug","drug","walensky","dr","anthony","authorization","another","focus","travel","fact","administration","house","gov"
"12","woman","hospital","th","test","korean","yearold","woman","countrys","minister","amazon","johnsons","detainee","doctor","woman","scientific","uks","hancock","adviser","hancock","prosecutor","man","bear","trace","life","healthcare","package","meadow","job","house","federal","house","job","bob","white","global","president","mask","event","event","vice","infectious","president","make","can","wear","azar","take","biden","infectious","vaccinate","interview","something","school","hispanic","black","dr","re","feel","age","guidance","prevention","likely","paulo","meet","syndrome","drug","approval","advisory","redfield","national","see","among","feel","link","world","full","follow","status","college"
"13","january","positive","four","korea","test","total","korea","woman","yearold","woman","uk","team","meeting","boris","ferguson","bangladeshi","sense","johnsons","mother","ferguson","neglect","poll","resolution","minister","pandemic","white","pelosi","leader","bill","republican","bill","pandemic","stimulus","donald","nation","redfield","lead","immune","director","administration","donald","house","american","anthony","just","think","anthony","vaccinate","vaccinate","holiday","live","sleep","long","dr","cdc","walensky","disease","cdc","mask","air","believe","leak","political","type","jj","food","old","immunization","rochelle","director","old","look","cruise","medicine","cause","physical","risk","governor","parent"
