"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","us","cdc","cdc","us","trump","trump","trump","trump","vote","trump","program","trump","trump","trump","trump","trump","trump","trump","trump","trump","campaign","trump","trump","trump","fauci","trump","trump","fauci","fauci","say","cdc","fauci","giroir","test","fauci","researcher","flu","death","study","researcher","woman","mink","study","mask","mcconnell","fund","leader","bill","bill","trump","biden","trump","biden","biden","mask","house","vote","biden","bill","american","school","mask","school","fauci","mask","outdoor","mask","mask","mask","mask","mask","mask","mask","enter","must","update","household","vaccine","vaccine"
"2","cdc","us","state","cdc","drug","penny","president","president","senate","house","loan","fund","china","president","intelligence","white","china","president","president","fauci","rally","rally","mask","fauci","white","fauci","fauci","trump","mask","fauci","guideline","test","test","find","cdc","child","fauci","frieden","death","study","child","farm","researcher","study","house","republican","stimulus","package","trump","house","administration","biden","house","relief","biden","bill","bill","trump","house","biden","fund","walensky","person","marine","fauci","mask","job","wear","wear","capacity","school","school","require","zone","will","person","probably","fda","fda"
"3","center","department","disease","expert","administration","house","house","white","trump","president","vote","vote","billion","payment","president","house","president","administration","white","protest","trump","white","wear","president","house","dr","white","dr","dr","need","say","birx","patient","study","people","study","influenza","die","patient","child","among","researcher","mink","antibody","leader","stimulus","aid","relief","relief","stock","guard","administration","trump","republican","house","president","wage","business","payment","house","student","biden","fauci","school","wear","vaccinate","wear","indoor","vaccinate","wear","release","order","will","will","live","california","definitely","dose","booster"
"4","department","california","center","airport","us","administration","white","house","stimulus","loan","fund","election","president","donald","administration","president","house","convention","protest","task","fauci","mask","penny","mask","dr","get","get","say","say","giroir","fauci","dr","research","fit","disease","survey","people","mortality","researcher","find","pregnant","child","among","researcher","democratic","relief","package","stimulus","payment","netanyahu","trump","order","white","house","buttigieg","democrat","democrat","house","stimulus","relief","learn","slavitt","cruise","infectious","indoor","wear","vaccinate","guidance","require","will","wear","guideline","wear","region","lockdown","mitigation","million","approval","dos"
"5","disease","test","us","prevention","fund","white","test","senate","house","biden","wisconsin","program","republican","force","china","administration","white","china","task","disease","tulsa","president","president","task","trump","task","birx","anthony","virus","cdc","hurricane","immunity","get","researcher","say","fauci","fatigue","cdc","publish","research","age","cull","farm","write","stimulus","bill","democrat","congress","check","economic","plan","federal","administration","budget","relief","senate","house","life","president","president","relief","mandate","dr","get","gupta","fully","outdoor","fully","will","indoor","france","guidance","state","fan","many","plan","game","pfizer","dose"
"6","state","illinois","prevention","disease","azar","president","penny","penny","bill","business","election","president","donald","money","originate","china","vote","house","us","infectious","president","fauci","fauci","white","get","president","dr","birx","ryan","really","task","herd","symptom","black","study","find","pneumonia","model","model","publish","likely","guidance","disease","black","senate","bipartisan","relief","billion","stimulus","president","presidentelect","executive","mask","democrat","president","biden","biden","president","biden","law","putin","white","vaccinate","institute","get","indoor","indoor","vaccinate","gov","outdoor","lift","require","governor","must","think","test","survey","authorization","moderna"
"7","control","state","control","california","say","fund","administration","test","package","payment","business","voter","house","disinfectant","house","fauci","us","white","redfield","say","oklahoma","penny","rally","wear","president","adams","say","wear","child","redfield","need","say","disease","mental","spread","poll","may","dr","blood","death","aap","denmark","black","appear","republican","billion","congress","payment","senate","employee","relief","president","standard","mask","trump","pass","relief","small","check","administration","kremlin","rochelle","us","surge","vaccinate","guidance","think","fauci","guideline","distance","gov","wear","gov","return","dangerous","cdcs","income","emergency","approve"
"8","prevention","prevention","kit","tedros","pandemic","mike","republican","vote","democrat","stimulus","package","small","program","biden","us","us","assembly","us","refugee","president","mask","house","get","republican","anthony","house","house","mask","trump","dr","force","disease","adult","disease","get","drink","mink","us","find","adult","risk","mutation","find","estimate","proposal","liability","deal","president","president","wait","incoming","white","psaki","senate","bill","package","minimum","support","earn","bill","education","thing","get","say","travel","activity","guidance","governor","mandate","employee","prevention","cuomo","rule","end","event","end","will","dos","mrna"
"9","travel","unite","california","screen","house","test","familiar","administration","trillion","small","trump","treasury","protester","act","pompeo","vice","world","north","protester","redfield","white","task","message","get","infectious","brief","re","deborah","can","mask","storm","patient","institute","get","transmission","adult","dr","can","american","heart","american","mask","native","collection","democrat","senate","mcconnell","trump","mcconnell","vote","cnn","oxygen","guard","resolution","white","white","package","get","american","republican","address","small","biden","offer","island","cdc","restaurant","outdoor","guidance","vaccinate","order","outdoor","capacity","allow","vaccinate","instruction","passport","month","age"
"10","health","massachusetts","illinois","control","fda","senate","rep","republican","president","fund","billion","payment","governor","us","wuhan","donald","organization","xi","source","white","wear","campaign","dr","event","say","white","task","get","europe","anthony","contact","symptom","people","athlete","droplet","patient","covid","woman","journal","team","prevention","cdc","patient","prevalence","relief","congress","bill","deal","pass","donald","reserve","amazonas","president","vote","american","administration","president","american","relief","white","available","watch","say","michigan","tourism","reopen","distance","mandate","announce","incentive","law","indoor","indoor","gov","begin","will","international","probably","approval"
