"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","cdc","cdc","cdc","cdc","california","cdc","case","case","case","case","case","case","case","case","case","case","case","case","hopkins","case","case","case","case","case","case","death","case","case","case","case","state","case","case","death","death","case","case","case","case","case","johns","case","case","case","death","case","case","case","death","death","case","death","death","death","case","death","death","datum","death","report","death","death","case","report","million","million","dos","report","dos","dos","dos","dos","new","new","new","vaccinate","fully","director","fauci"
"2","center","test","test","prevention","county","case","state","state","state","us","johns","hopkins","hopkins","death","hopkins","hopkins","hopkins","hopkins","johns","hopkins","state","state","state","florida","new","total","death","death","death","death","case","state","state","case","case","death","death","death","death","new","hopkins","state","johns","death","case","report","hospitalization","death","less","state","death","case","case","case","death","dos","dos","state","dos","datum","case","since","record","accord","dos","death","million","million","million","datum","million","nearly","fully","win","vaccinate","new","age","although","institute"
"3","disease","prevention","state","disease","us","state","cdc","us","us","state","hopkins","johns","death","hopkins","johns","johns","johns","less","case","johns","hopkins","new","hopkins","county","johns","case","total","state","hopkins","state","death","report","hopkins","report","state","johns","less","johns","total","death","state","johns","state","report","hopkins","state","datum","report","hospitalization","hospitalization","us","johns","johns","total","total","case","case","accord","report","dos","report","record","death","case","administer","dos","average","dos","datum","population","administer","population","resident","million","fully","average","average","new","anthony"
"4","us","lab","california","california","cdc","presumptive","lab","tally","tally","death","death","death","johns","johns","death","death","less","johns","death","death","florida","florida","new","report","report","hopkins","report","department","johns","hopkins","total","death","report","child","johns","state","johns","hopkins","report","hopkins","new","hopkins","total","state","johns","death","death","hospitalization","johns","report","hopkins","hopkins","hopkins","hopkins","state","report","hopkins","death","case","total","record","dos","ministry","total","day","datum","death","datum","death","fully","cdc","administer","vaccinate","one","washington","us","vaccinate","answer","san"
"5","control","center","lab","test","center","lab","positive","detect","less","tally","report","less","less","university","us","less","state","us","less","state","johns","hopkins","less","positivity","high","state","department","total","total","total","johns","johns","johns","total","hopkins","hopkins","state","total","johns","total","case","report","report","johns","report","record","hospitalize","johns","case","johns","johns","us","report","report","million","johns","datum","million","state","since","total","million","dos","less","case","brazil","report","less","report","report","datum","report","million","resident","us","fully","us","ensemble","allergy"
"6","case","illinois","kit","case","state","positive","presumptive","cdc","death","less","us","tally","tally","us","state","state","territory","death","forecast","university","average","report","johns","state","hopkins","johns","state","report","department","johns","report","hopkins","florida","johns","report","report","hopkins","report","new","report","track","new","hopkins","hopkins","university","hopkins","hopkins","hopkins","hopkins","case","total","total","total","less","us","state","million","johns","datum","million","ministry","ministry","report","dos","population","administer","datum","total","average","million","nearly","fully","adult","less","day","vaccination","per","aug","discussion"
"7","prevention","california","illinois","among","lab","test","us","unite","district","total","less","us","territory","state","university","tally","repatriate","tally","total","forecast","death","california","death","rate","total","department","johns","johns","report","positivity","florida","total","less","hopkins","university","less","report","university","hopkins","johns","average","us","new","total","hospitalization","total","johns","accord","accord","hopkins","report","less","datum","datum","report","administer","johns","day","administer","state","since","total","since","day","new","average","administer","dose","less","cdc","population","million","per","vaccinate","state","day","state","lead","may"
"8","test","control","disease","control","test","us","unite","repatriate","healths","wyoming","tally","state","state","less","less","us","death","repatriate","us","model","model","johns","report","hopkins","florida","less","hopkins","hopkins","state","number","hopkins","less","positive","state","us","accord","new","us","less","university","high","total","death","us","total","johns","new","datum","total","accord","datum","datum","university","johns","johns","hopkins","report","population","brazil","case","daily","accord","total","per","per","population","less","one","nearly","us","us","datum","case","vaccine","less","effort","resident","project","booster"
"9","state","state","center","state","community","confirmation","repatriate","total","repatriate","report","state","territory","us","tally","repatriate","camp","total","total","territory","us","hospitalization","death","florida","johns","county","report","florida","florida","number","project","county","department","rate","new","child","new","total","record","state","high","hospitalization","high","covid","new","new","hospitalization","record","us","record","total","university","university","us","dos","datum","average","us","nearly","total","death","million","report","less","death","average","new","since","case","dose","publish","average","cdc","jersey","us","pace","less","datum","executive","director"
"10","confirm","us","control","us","disease","pend","pend","test","unite","cnn","coronavirus","repatriate","accord","count","tally","total","columbia","columbia","columbia","less","less","total","total","record","sunday","new","new","datum","florida","exactly","department","university","track","york","less","university","numb","accord","record","record","project","covid","us","hit","hospitalize","track","state","state","report","less","less","accord","less","us","hopkins","datum","cdc","average","million","brazil","accord","cdc","datum","million","shot","january","total","publish","administer","administer","dose","less","total","covid","adult","washington","pace","far","national"
