"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","city","city","north","evacuee","lombardy","italy","italy","zealand","spain","spain","body","easter","restriction","minister","phase","border","spanish","spain","government","travel","border","country","eu","country","travel","quarantine","spain","travel","uk","travel","uk","travel","passenger","flight","test","test","test","travel","murphy","victoria","victoria","travel","australia","airline","ambulance","airline","airport","uk","uk","flight","uk","travel","travel","mask","mask","mask","international","israel","pregnant","transplant","april","april","adult","vaccination","biden","administration","biden","house","house","biden","biden","get","harris","american","say","american","rodrigo","psaki","risk"
"2","million","lockdown","baby","special","italy","italian","italian","italy","australian","italian","spanish","measure","prime","prime","spain","spain","minister","region","restriction","restriction","travel","eu","country","border","country","mandatory","uk","traveler","travel","uk","travel","international","airport","uk","flight","hick","positive","zealand","travel","flight","melbourne","melbourne","south","flight","student","kong","flight","flight","test","quarantine","passenger","restriction","restriction","transportation","canada","travel","travel","enter","treatment","lung","old","old","eligibility","house","american","house","administration","white","biden","virginia","get","shoot","president","get","wear","say","house","afternoon","destination"
"3","lockdown","home","ripley","murphy","italian","australia","hank","pacific","australia","australia","european","pope","conte","phase","region","region","emergency","phase","lift","border","restriction","travel","list","list","scientist","list","travel","germany","border","flight","germany","flight","traveler","airport","uk","president","chief","bubble","passenger","andrews","australian","traveler","travel","travel","airline","hong","migrant","travel","variant","variant","travel","negative","hong","airline","travel","standard","tourism","patient","olympic","donor","march","march","senior","slavitt","house","vaccination","get","president","white","shoot","national","goal","get","vaccinate","even","test","young","follow","qantas"
"4","wuhan","airport","mongolia","australia","region","milan","lockdown","australia","prime","zealand","conte","turkey","eu","measure","minister","european","phase","emergency","spain","measure","eu","region","travel","nsw","china","protest","government","government","france","air","france","greek","screen","test","airline","tooth","gen","airline","airline","hawaii","australia","navajo","quarantine","victoria","plane","flight","travel","passenger","ban","test","airline","test","ban","flight","passenger","astm","kurz","allow","monoclonal","perform","open","open","deadline","adult","vaccination","white","vaccine","vaccinate","slavitt","get","goal","president","vaccinate","goal","everyone","staff","psaki","responsibility","fund"
"5","travel","hubei","wan","mongolia","northern","lombardy","region","region","minister","measure","ardern","francis","sanchez","italian","restriction","simón","italian","border","lockdown","citizen","country","france","border","marine","face","gaynor","quarantine","flight","prime","traveler","rise","passenger","symptom","airline","airport","trump","president","australian","quarantine","passenger","andrews","flight","authority","close","justice","passenger","singapore","ban","passenger","passenger","flight","lift","flight","order","fit","traveler","interview","kurz","reduction","recall","eligibility","eligibility","hawaii","zients","white","biden","american","biden","administration","card","american","start","biden","work","vaccinate","guidance","will","probably","greece"
"6","hubei","train","anderson","unit","veneto","toilet","lombardy","ardern","spanish","age","morgue","minister","european","allow","border","phase","prime","spanish","border","lockdown","france","spain","european","travel","international","ppe","france","spain","government","quarantine","rki","greece","screening","italy","passenger","quarantine","travel","australia","jersey","australias","state","victoria","will","international","west","hurt","passenger","traveler","flight","traveler","negative","flight","traveler","airport","quarantine","airport","quarantine","danish","safety","patient","carolina","anyone","april","white","get","vaccine","adult","get","get","goal","july","extend","vice","july","event","mask","chest","factor","ireland"
"7","station","province","cooper","quarantine","civil","paper","conte","hank","zealand","spanish","minister","french","minister","spains","spains","spanish","region","simón","shield","government","commission","minister","union","arrive","unite","restriction","germany","quarantine","quarantine","airline","will","traveler","uk","scharf","chief","result","top","international","airport","travel","month","nation","australian","border","exam","fly","faa","france","traveler","travel","test","traveler","quarantine","federal","hotel","label","assistance","leave","patient","institution","anyone","state","site","johnson","employee","us","president","tell","us","house","administration","american","tour","president","get","eligible","podium","make","travel"
"8","train","million","cnns","nebraska","milan","czech","pope","italian","italy","minister","bury","lockdown","measure","restriction","prime","spains","spain","minister","spains","country","european","will","traveler","spain","block","hidalgo","minister","uk","guest","arrive","government","uk","hancock","eligible","lockdown","tweet","demand","new","halloween","airline","new","resident","adelaide","passenger","virginia","operate","tray","kent","negative","negative","variant","antigen","measure","require","policy","test","enter","yet","hospitalization","organ","plan","expand","eligible","state","vaccine","vial","reach","shoot","share","president","vaccinate","take","white","make","american","everyone","white","house","weekend"
"9","china","major","husband","passenger","protection","northern","minister","morrison","alert","spains","hart","macron","will","ease","france","travel","french","june","will","lift","macron","victoria","allow","minister","list","travel","ministry","tourism","restriction","saturday","return","quarantine","country","symptom","board","naidu","sri","return","australian","japan","register","europe","stevens","employee","air","december","traveler","country","quarantine","require","france","order","suspend","traveler","cloth","international","green","alone","fauci","iraq","state","vaccination","new","impact","slavitt","next","goal","vaccination","vaccination","american","president","conduct","american","say","mask","time","tray","staff","small"
"10","restriction","wuhan","transport","spring","italys","protection","northern","lombardy","morrison","australian","sanchez","eu","parliament","lockdown","measure","will","madrid","prime","relax","european","quarantine","european","citizen","restriction","government","border","country","advisory","flight","demand","uks","billion","travel","england","island","rally","airplane","line","launch","traveler","traveler","bubble","international","transport","hh","emirate","airline","suspend","require","arrival","board","passenger","negative","certificate","procedure","quarantine","digital","quarantine","increase","light","north","site","resident","senior","federal","million","white","site","dos","cash","childcare","bidens","house","biden","come","fda","official","much","executive"
