"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","flight","flight","flight","american","flight","flight","flight","flight","airline","flight","flight","plant","air","airline","flight","passenger","airport","flight","passenger","passenger","airline","airline","flight","airline","okinawa","republican","republican","house","trump","vote","trump","biden","trump","trump","birx","pelosi","stimulus","republican","pelosi","pelosi","russian","fauci","year","korean","police","korean","billion","file","manzanero","claim","woman","border","murphy","republican","relief","bill","bill","paris","vote","cqc","putin","rate","respondent","marine","travel","eu","eu","european","european","etienne","north","supply","small","black","white","vaccine","misinformation","ask","white"
"2","us","airline","airline","charter","base","airline","airline","airline","flight","airline","airline","airline","travel","passenger","airline","flight","flight","travel","air","airline","passenger","passenger","airline","flight","air","senate","unemployment","democrat","executive","fund","republican","trump","harris","house","year","house","talk","kudlow","deal","house","rt","economy","go","north","north","foreign","world","market","open","death","february","smell","go","relief","bill","house","wage","relief","trip","critical","kremlin","county","poll","birth","level","travel","quarantine","commission","region","merkel","carolina","bill","lender","white","house","people","murthy","misinformation","biden"
"3","airline","air","base","flight","air","will","airport","airport","airport","airport","plane","employee","airline","flight","passenger","airline","passenger","passenger","app","flight","flight","travel","passenger","air","us","billion","senate","stimulus","action","trump","convention","election","president","stimulus","event","stimulus","support","pelosi","mnuchin","deal","election","powell","stock","target","cost","south","country","dow","mexican","open","man","economy","school","democrat","committee","democrat","democrat","income","rich","newsom","russian","cause","half","janeiro","substance","european","european","quarantine","curfew","region","etienne","stockpile","focus","likely","another","general","get","american","former"
"4","passenger","suspend","miramar","princess","passenger","air","will","travel","travel","travel","airport","passenger","operation","plant","holiday","quarantine","travel","ban","airport","airport","zealand","flight","travel","screen","airport","proposal","house","senate","benefit","postal","vote","fund","vote","democrat","celebration","deal","house","house","stimulus","mnuchin","round","student","sale","year","un","north","dos","nasdaq","year","trump","ask","taste","kluge","budget","package","senate","vote","chancellor","senate","harris","peskov","immunity","decline","rio","country","certificate","traveler","sri","eu","league","water","care","yellen","migrant","host","cause","share","james","trump"
"5","airport","us","air","plane","will","fee","international","passenger","passenger","passenger","passenger","flight","pollution","require","plant","travel","tourism","letter","device","quarantine","air","airport","airport","clinic","marine","house","stimulus","pelosi","unemployment","senate","account","ballot","republican","vote","atla","mnuchin","package","trillion","house","talk","fund","education","merkel","rule","china","korea","initiative","sp","composer","stock","pandemic","back","husband","pass","minimum","pass","relief","enough","group","zients","spokesman","vaccination","man","civil","release","member","pakistan","eu","caribbean","stadium","late","program","last","early","military","mask","advisory","group","set"
"6","american","base","san","passenger","airline","cancel","ban","international","international","international","employee","air","employee","employee","shanghai","airport","temperature","airline","temperature","travel","travel","quarantine","traveler","park","marathon","mnuchin","mcconnell","side","democrat","election","bill","democratic","bill","senate","part","democrat","money","mnuchin","election","election","global","market","wave","ability","open","kim","half","recover","man","vargascortes","claim","world","call","bill","president","relief","minimum","president","pass","vote","extension","average","april","registry","inspection","commission","travel","emergency","latin","go","exchange","hh","evolve","turn","person","country","white","share","think"
"7","china","march","department","us","march","passenger","restriction","border","american","cut","operation","airport","plant","process","refugee","iceland","visitor","resume","download","air","woman","air","island","avery","government","white","proposal","talk","mnuchin","billion","pelosi","republican","stimulus","trillion","ceremony","airline","pelosi","stimulus","senate","democratic","deal","child","dakota","rally","kim","china","global","meanwhile","pass","real","business","secretary","lead","resolution","legislation","committee","package","direct","bill","prison","involve","share","get","year","quality","summer","country","minister","country","full","rend","strategic","possible","family","race","certain","household","biden","president"
"8","air","plane","diego","base","exercise","antonio","europe","restriction","aircraft","air","company","tyson","suspend","food","park","company","require","level","customer","statement","international","trip","trip","passenger","base","gop","bill","negotiation","federal","democrat","service","voter","senate","pelosi","countdown","talk","trillion","offer","speaker","speaker","million","society","dow","economy","trade","minister","korean","write","epidemic","low","president","diagnose","become","vote","wage","package","senate","accuse","rule","point","tell","low","hungary","service","abroad","turkey","south","union","death","death","paho","year","group","coronavirus","secretary","institution","probably","medium","house"
"9","department","american","suspend","will","april","march","travel","reduce","border","border","plant","operation","resume","airport","employee","traveler","domestic","traveler","flight","screen","fly","vietnam","visitor","security","flight","stimulus","benefit","meadow","schumer","republican","house","president","mason","leader","president","speaker","major","talk","bill","stimulus","register","symptom","berlin","kim","service","jong","tower","open","author","election","open","like","sagasti","house","family","next","republican","package","block","think","take","large","pattern","individual","free","make","allow","france","yellow","across","moratorium","desantis","create","american","thousand","practice","definitely","facebook","psaki"
"10","california","california","us","cruise","screening","schedule","capacity","cut","will","fly","cut","union","tyson","meat","airport","tourist","will","driver","airline","agency","iata","aaa","will","sydney","movement","fund","gop","unemployment","president","stimulus","meadow","senate","election","proposal","white","proposal","pandemic","senate","democrat","still","barrel","central","sp","consumer","billion","cruise","quarter","economic","stimulus","year","cut","face","peru","senate","house","leader","house","treasury","aide","tapper","alone","foundation","good","effective","advisory","proposal","france","lanka","certificate","america","million","consent","likely","last","emerge","stress","official","information","effort"
