"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","health","organization","organization","tedros","trump","trump","trump","trump","vote","trump","trump","trump","trump","trump","trump","white","trump","indigenous","redfield","fauci","rally","trump","trump","trump","fauci","fauci","fauci","fauci","trump","say","guideline","fauci","fauci","redfield","fauci","fauci","white","fauci","fauci","fauci","fauci","presidentelect","fauci","fauci","fauci","fauci","get","fauci","fauci","fauci","get","fauci","fauci","fauci","fauci","fauci","fauci","vaccinate","vaccinate","cdc","walensky","walensky","fauci","fauci","mask","mask","mask","mask","mask","fauci","fauci","mask","passenger","year","risk","strategy","restriction","medical","increase"
"2","emergency","pandemic","ghebreyesus","expert","pandemic","house","president","president","house","biden","president","president","president","president","administration","trump","white","trump","trump","trump","tulsa","white","mask","president","white","trump","trump","trump","fauci","fauci","cdc","immunity","giroir","fauci","dr","dr","trump","house","dr","dr","dr","biden","dr","thanksgiving","get","dr","fauci","dr","get","get","fauci","get","dr","get","school","dr","wear","get","fully","walensky","cdc","airline","us","us","wear","outdoor","wear","wear","wear","mask","mask","wear","fine","quarter","concern","distance","report","rise","zients"
"3","travel","travel","tedros","organization","administration","president","house","house","trump","president","house","white","governor","donald","house","house","house","president","president","disease","trump","rally","penny","fauci","trump","president","white","dr","say","dr","task","dr","dr","disease","anthony","white","fauci","dr","get","anthony","mask","administration","anthony","dr","travel","anthony","want","adams","dr","adams","dr","walensky","get","dr","walensky","walensky","director","feel","cdc","fauci","center","slavitt","cruise","infectious","fauci","fully","vaccinate","guidance","fully","wear","wear","activity","violation","account","variant","local","region","daily","rate"
"4","international","health","adhanom","pandemic","fund","penny","white","white","stimulus","house","white","task","donald","task","president","president","cdc","brazil","house","dr","campaign","president","president","white","house","white","birx","birx","think","really","fauci","disease","get","dr","think","trump","house","cdc","really","mask","get","cdc","infectious","get","re","american","mask","watch","go","nurse","pope","infectious","walensky","anthony","cdc","director","vaccinate","walensky","guidance","disease","control","us","cdc","anthony","go","vaccinate","cdc","vaccinate","fauci","trust","really","think","rule","home","delta","level","increase","highly","see"
"5","outbreak","advisory","team","ryan","vaccine","white","republican","senate","senate","vice","source","economy","task","white","white","administration","president","carolina","prevention","redfield","president","penny","wear","mask","dr","anthony","house","anthony","go","giroir","say","birx","say","say","say","task","flu","anthony","expert","think","institute","mask","task","american","holiday","get","azar","anthony","mask","tell","infectious","go","say","director","buttigieg","school","walensky","people","people","director","fauci","rochelle","walensky","go","need","cdc","fauci","fauci","vaccinate","distance","vaccinate","people","face","time","people","country","case","two","case"
"6","level","emergency","directorgeneral","ghebreyesus","response","administration","economic","vote","bill","white","donald","reopen","administration","question","task","test","fauci","convention","cdc","president","fauci","house","fauci","convention","infectious","infectious","get","president","white","disease","change","herd","people","trump","people","mask","director","white","anthony","us","american","american","disease","want","mask","wear","american","get","think","vaccine","go","dr","allergy","infectious","director","disease","dr","fauci","travel","travel","prevention","biden","dr","think","thing","guidance","disease","indoor","guidance","ago","memorial","cdc","people","people","june","say","place","restriction","american"
"7","public","uk","health","health","house","fund","administration","republican","package","penny","go","house","house","source","donald","fauci","administration","north","director","task","oklahoma","task","rally","republican","disease","task","president","think","house","need","disease","get","institute","prevention","disease","director","president","disease","interview","mandate","think","bidens","say","family","wear","holiday","say","mask","director","say","vatican","nurse","anthony","walensky","guidance","teacher","mask","control","walensky","mask","director","dr","disease","allergy","vaccinate","wear","think","think","require","outside","wen","guidance","federal","buy","social","advise","july","mean","college"
"8","warn","outbreak","world","need","president","billion","penny","test","president","bill","administration","governor","white","house","capitol","dr","american","administration","response","anthony","wear","fauci","white","house","guideline","think","anthony","get","dr","anthony","force","house","national","american","wear","house","cdc","frieden","director","get","collins","fauci","allergy","say","really","think","biden","director","biden","general","francis","many","infectious","allergy","dr","guidance","recommendation","wear","prevention","vaccinate","disease","center","director","institute","think","people","walensky","fully","disease","go","get","really","flight","difficult","poll","despite","lift","feel","response"
"9","organization","world","international","adhanom","white","vaccine","say","brazilian","democrat","joe","economy","say","republican","say","source","secretary","disease","group","center","say","mask","campaign","task","event","get","know","dr","thing","secret","get","white","say","think","director","force","redfield","dr","infectious","adams","infectious","life","joe","transition","food","say","mask","think","say","vaccinate","vaccinate","kemp","director","rochelle","teacher","get","anthony","people","dr","mask","control","american","disease","center","director","control","disease","guidance","mandate","long","vaccinate","think","disease","faa","kingdom","around","home","death","case","vaccination"
"10","response","international","director","datum","tedros","fauci","familiar","donald","trillion","get","think","fund","force","biden","congress","donald","top","white","disease","director","event","tulsa","house","force","anthony","house","think","say","get","redfield","need","anthony","can","control","trump","force","need","say","us","tell","administration","guidance","director","infectious","know","infectious","anthony","think","thing","mask","really","disease","director","vaccinate","disease","infectious","go","back","guideline","distance","dr","house","go","house","disease","prevention","outdoor","disease","mandate","activity","infectious","area","long","offer","large","hope","numb","figure","covid"
