"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","case","death","death","death","death","china","china","case","case","case","case","death","case","case","case","case","case","case","case","death","case","death","ministry","ministry","ministry","ministry","case","case","case","case","case","death","case","case","case","case","case","case","case","czech","record","france","total","death","death","infection","case","case","case","case","case","countrys","lockdown","lockdown","province","curfew","case","netherlands","yacht","europe","export","lockdown","wave","curfew","oxygen","oxygen","case","case","case","case","variant","variant","variant","variant","variant","variant","delta","house","district"
"2","confirm","total","hubei","report","hubei","mainland","case","death","china","china","death","case","death","death","death","death","total","death","death","case","death","case","death","case","death","case","ministry","record","death","death","death","case","death","total","record","death","daily","countrys","record","case","new","infection","death","record","infection","case","korea","new","korea","total","infection","case","death","countrys","case","case","ministry","ministry","ministry","region","lockdown","restriction","new","lockdown","india","hospital","death","indias","report","report","uk","case","delta","rate","delta","delta","variant","mask","gather"
"3","province","case","report","hubei","china","death","death","china","death","death","total","total","numb","total","numb","total","death","total","record","total","total","ministry","total","total","case","death","record","total","total","record","ministry","ministry","ministry","death","new","infection","record","increase","czech","new","daily","toll","case","ministry","case","death","infection","death","ministry","death","province","total","case","ministry","countrys","germany","incidence","close","wave","french","easter","measure","case","case","delhi","record","india","india","india","india","death","uk","death","low","spread","health","case","floor","attend"
"4","death","toll","case","province","report","hubei","hubei","report","total","infection","numb","numb","total","numb","total","numb","numb","ministry","ministry","record","ministry","report","case","death","sunday","toll","death","ministry","numb","ministry","total","brazil","india","ministry","daily","record","ministry","infection","daily","record","country","daily","numb","case","total","record","record","seoul","infection","korea","germany","ministry","ministry","case","death","restriction","minister","stand","monitor","wave","france","france","rise","country","hospital","india","hospital","death","death","ministry","case","death","uk","delta","health","missouri","now","wear","johnson"
"5","china","confirm","mainland","case","mainland","global","wuhan","country","report","total","record","record","report","new","new","report","report","new","brazil","ministry","report","total","report","record","report","countrys","total","death","ministry","total","numb","total","total","record","death","countrys","quebec","record","new","death","ministry","case","ministry","new","new","report","countrys","ministry","death","ministry","hebei","lockdown","infection","sunday","restriction","countrys","record","government","case","france","commission","country","minister","ministry","indian","supply","oxygen","ministry","new","death","rise","delta","concern","vaccination","us","case","get","rule","contract"
"6","hubei","hubei","numb","toll","toll","toll","report","import","import","italy","new","ministry","ministry","confirm","countrys","korea","ministry","record","total","brazil","confirm","new","countrys","report","brazil","total","new","new","countrys","numb","new","numb","toll","new","health","ministry","new","daily","country","daily","hour","numb","record","infection","countrys","total","new","total","south","since","record","numb","city","minister","ministry","ministry","lockdown","countrys","lockdown","prime","eu","minister","curfew","measure","government","indian","delhi","wave","record","indian","infection","new","india","concern","identify","company","missouri","rep","tweet"
"7","mainland","mainland","toll","china","case","report","mainland","new","new","numb","china","infection","accord","infection","report","seoul","record","report","toll","countrys","countrys","toll","new","brazil","bring","report","toll","bring","report","brazil","report","record","brazil","india","total","merkel","infection","new","countrys","republic","countrys","country","countrys","toll","report","lockdown","seoul","korea","record","tokyo","countrys","bring","german","germany","minister","infection","german","country","crisis","restriction","restriction","pm","india","will","ministry","case","patient","oxygen","ministry","taiwan","phe","government","identify","come","official","see","among","republican","nba"
"8","region","numb","die","mainland","total","outside","province","numb","numb","toll","infection","report","singapore","report","record","record","brazil","toll","numb","report","health","country","toll","new","minister","record","report","infection","new","countrys","record","countrys","record","numb","ministry","france","death","numb","infection","intensive","care","countrys","report","report","record","new","south","infection","country","record","rki","death","countrys","restriction","iran","ski","rise","last","wednesday","measure","measure","easter","lockdown","rise","minister","delhi","wave","supply","since","infection","first","first","case","state","guidance","say","hospitalization","capitol","victory"
"9","total","province","province","commission","province","total","new","hopkins","mainland","record","report","increase","infection","singapore","patient","south","confirm","brazil","health","bring","bring","countrys","numb","toll","total","new","countrys","country","bring","mexico","brazil","infection","numb","bring","since","region","week","europe","ministry","ministry","intensive","death","france","daily","ministry","korea","total","south","detect","new","shijiazhuang","minister","area","record","country","german","sputnik","visit","rise","kluge","minister","close","countrys","restriction","case","death","indian","record","wave","daily","government","account","slavitt","unite","india","israel","believe","back","inside"
"10","numb","china","china","total","outside","case","pandemic","total","kong","country","since","toll","countrys","countrys","ministry","cluster","bring","numb","report","numb","new","brazil","bring","confirm","toll","brazil","confirm","report","brazil","new","countrys","report","accord","infection","high","india","countrys","ministry","republic","per","patient","record","country","countrys","toll","countrys","ministry","report","toll","infection","since","daily","province","saudi","health","pm","wave","lockdown","hour","country","region","french","france","erdogan","high","ministry","supply","lockdown","countrys","figure","label","india","hospitalization","death","mask","death","rise","physician","confirm"
