"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","citizen","citizen","citizen","south","south","daegu","south","south","prince","test","test","test","test","test","drug","drug","study","drug","vaccine","vaccine","drug","drug","vaccine","drug","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","trial","vaccine","vaccine","vaccine","vaccine","johnson","vaccine","vaccine","trial","trial","trial","johnson","clot","johnson","vaccine","vaccine","vaccine","vaccine","vaccine","child","child","child","child","child","child","blasio","hospital"
"2","flight","canadian","korean","korea","group","south","daegu","daegu","test","brother","giroir","antibody","antibody","trial","vaccine","study","trial","patient","trial","antibody","vaccine","vaccine","drug","remdesivir","antibody","company","trial","trial","trial","trial","plasma","trial","trial","trial","trial","trial","use","trial","trial","trial","trial","trial","pfizer","fda","fda","authorization","authorization","authorization","trial","dose","drug","use","vaccine","johnson","oxfordastrazeneca","johnson","johnson","vaccine","trial","pfizer","datum","protection","protection","blood","johnson","fda","pfizer","child","pfizer","child","child","vaccine","vaccine","monday","report","case","adolescent","city","patient"
"3","wuhan","plane","plane","daegu","daegu","korean","korea","cluster","charles","patient","lab","fda","swab","antibody","remdesivir","antibody","drug","study","study","trial","trial","patient","trial","patient","company","trial","phase","drug","phase","antibody","fda","dr","phase","plasma","fda","fda","authorization","johnson","drug","safety","phase","pfizer","trial","trial","pfizer","pfizer","drug","use","moderna","drug","trial","trial","johnson","trial","study","trial","trial","moderna","booster","company","efficacy","pfizer","company","clot","blood","drug","fda","use","young","study","age","company","trial","risk","covid","symptom","medical","de","de"
"4","south","foreign","ministry","korean","shincheonji","shincheonji","case","korea","selfisolating","prince","kit","swab","vaccine","vaccine","test","vaccine","vaccine","trial","drug","drug","hydroxychloroquine","trial","remdesivir","trial","track","develop","speed","company","russia","study","trial","treatment","drug","november","dos","drug","emergency","pause","use","moderna","israel","pfizers","company","efficacy","dos","committee","committee","drug","company","use","authorization","sputnik","efficacy","efficacy","severe","researcher","dose","pfizer","glenn","africa","disease","vaccine","antibody","vaccine","vaccine","blood","age","recommend","food","symptom","moderna","authorize","company","schedule","state","covid","minor","open","blasio"
"5","foreign","ministry","south","kcdc","korea","group","korean","case","check","authorize","detroit","drug","fda","clinical","trial","test","antibody","vaccine","hydroxychloroquine","study","patient","study","patient","vaccine","end","phase","moderna","dos","russian","treatment","convalescent","plasma","trump","clinical","company","hahn","trial","clinical","clinical","help","cuomo","drug","authorization","vaccinate","authorization","fda","use","administration","phase","dos","dose","emergency","company","study","johnson","study","company","trial","company","severe","astrazeneca","participant","use","pause","recommend","clot","authorization","age","fda","age","offit","trial","novavax","month","death","death","parental","monday","bed"
"6","government","evacuation","repatriate","british","religious","korea","religious","ma","south","result","fda","vaccine","plasma","remdesivir","patient","patient","hydroxychloroquine","hydroxychloroquine","datum","company","use","fda","company","study","drug","pfizer","develop","antibody","approve","clinical","drug","clinical","dr","effective","phase","company","drug","drug","safety","phase","volunteer","effective","moderna","dose","drug","use","advisory","modernas","use","trial","company","efficacy","phase","sputnik","south","clinical","study","use","novavax","south","dsmb","six","vaccine","six","pause","vaccine","bourla","young","dr","ema","use","among","placebo","report","represent","accord","hospital","patient","oneal"
"7","evacuate","flight","foreign","koreas","korean","religious","north","north","queen","fda","sample","clinical","kit","drug","antibody","famotidine","company","treatment","clinical","phase","study","treatment","clinical","company","trial","astrazeneca","clinical","develop","clinical","drug","trump","drug","election","candidate","authorization","safety","fda","company","johnson","company","december","dos","effective","authorization","moderna","administration","fda","moderna","administration","authorize","efficacy","coronavac","effective","authorization","protection","south","pfizer","prevent","moderna","türeci","release","month","restaurant","case","cdc","pause","authorize","us","drug","walensky","old","year","administration","base","case","report","patient","overall","york"
"8","french","evacuate","canadian","citizen","province","kim","seoul","province","kit","south","tiger","use","patient","patient","treatment","company","test","use","patient","develop","fda","remdesivir","authorization","phase","treatment","safe","safe","clinical","dos","company","hahn","use","clinical","phase","participant","phase","clinical","emergency","company","will","administer","company","fda","pfizer","company","dos","food","food","pfizer","moderna","use","sinovac","severe","researcher","mild","effective","datum","dose","variant","pfizerbiontech","safety","long","clinical","rare","committee","authorization","use","teen","child","dr","follow","authorization","call","outcome","last","friday","currently","mayor","care"
"9","send","national","korea","infection","member","north","kcdc","netanyahu","korea","mild","cat","kit","lab","lab","fda","trial","research","antibody","research","use","treat","company","study","treat","development","dos","fda","human","effective","astrazeneca","administration","effective","effective","receive","johnson","decision","antibody","safety","fda","treatment","give","authorization","use","use","use","emergency","administration","fda","novavax","modernas","approval","approve","dose","use","astrazeneca","severe","age","authorize","johnson","september","company","company","propose","drug","rare","recommend","emergency","committee","use","follow","year","adviser","prevent","acip","test","people","consent","ad","mayor"
"10","minister","affair","evacuation","today","case","kcdc","gyeongsang","disaster","mild","provide","animal","lab","trial","study","study","remdesivir","trump","company","fauci","candidate","authorization","product","gilead","hydroxychloroquine","dos","johnson","efficacy","advance","drug","fauci","authorization","fda","pause","adams","safety","food","company","treatment","us","volunteer","develop","clinical","drug","meet","trial","drug","pfizer","pfizer","immune","datum","emergency","authorization","drug","symptomatic","oxford","africa","authorization","study","give","trial","child","pfizers","modernas","johnsons","woman","rare","food","drug","walensky","young","approval","food","case","give","number","vaccination","important","receive","restaurant"
