"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","say","entry","us","foreign","iran","iran","iran","minister","minister","minister","minister","minister","uk","uk","uk","johnson","uk","cummings","uk","uk","app","gate","johnson","indigenous","indigenous","gate","european","passenger","policy","indigenous","hand","loan","food","mental","black","drink","try","death","death","researcher","woman","researcher","researcher","antibody","quarantine","cdc","treatment","child","study","uk","school","uk","uk","uk","uk","uk","england","british","european","clot","clot","astrazeneca","astrazeneca","astrazeneca","astrazeneca","uk","uk","erck","area","collins","change","airline","condition","tweet","swaminathan","cold","fauci","transmission","walensky"
"2","will","house","say","journal","ministry","irans","saudi","prime","prime","prime","johnson","prime","minister","india","government","uk","johnson","johnson","secretary","minister","uk","england","leicester","bolsonaro","government","letter","hate","cruise","kentucky","plasma","sanitizer","ppp","beach","young","network","bannister","poll","rate","patient","study","pregnant","among","study","study","cdc","study","company","nervtag","child","johnson","child","england","school","school","england","johnson","lockdown","scheme","astrazeneca","astrazeneca","blood","blood","blood","agency","european","hancock","model","johnson","delay","disparity","rate","department","postcovid","mix","faa","walensky","symptom","walensky","breakthrough"
"3","ask","secretary","azar","wall","iranian","iranian","trudeau","ban","johnson","lockdown","prime","lockdown","johnson","johnson","lockdown","home","minister","dominic","johnson","secretary","user","bolsonaro","minister","pub","bolsonaro","spain","visitor","indigenous","hospital","highway","indigenous","art","flu","community","community","poll","vermont","high","study","find","among","crowd","patient","researcher","walke","mask","antibody","base","longterm","lockdown","measure","school","decline","ihme","hancock","government","uk","england","clot","blood","european","clot","clot","vaccine","vaccine","secretary","trade","per","ministry","variant","network","county","patient","patient","monday","breathe","see","cdc","vaccinate"
"4","wednesday","deny","shortage","expulsion","iraq","ministry","minister","government","india","johnson","boris","johnson","prime","lockdown","johnson","boris","england","prime","british","question","minister","mask","federal","minister","prime","union","pandemic","ship","limit","treatment","contact","multiple","tax","crisis","vallance","pandemic","staff","mortality","researcher","rate","age","likely","old","collection","control","kit","flu","receptor","rate","england","situation","lockdown","student","whitty","currently","group","government","uk","use","european","committee","people","rare","european","risk","agency","vaccine","level","israeli","phase","pregnancy","flight","diagnosis","monday","case","cough","preventable","mask","mask"
"5","community","us","secretary","iran","kuwait","country","ministry","will","measure","measure","intensive","uk","government","minister","boris","minister","wale","durham","england","prime","political","general","prime","police","veto","pay","europe","ferrer","cant","convalescent","plan","music","commission","food","encourage","bell","percentage","excess","publish","age","likely","find","severe","prevalence","redfield","researcher","child","research","among","minister","lockdown","hancock","prime","moore","government","dose","minister","since","blood","suspend","agency","medicine","vaccine","blood","benefit","vaccine","people","uk","uk","seem","contact","rate","age","vaccine","ban","particularly","disease","high","unvaccinated"
"6","secretary","resident","house","citizen","irans","citizen","prime","uk","lockdown","modi","uk","india","secretary","indian","india","lockdown","uks","uk","guidance","british","member","respondent","police","association","enforcement","recovery","gate","xingu","milestone","institute","fan","company","example","violence","back","alcohol","respondent","black","find","medicine","study","home","die","aug","infection","spread","reduce","game","independent","school","face","home","johnson","hancock","british","february","prime","government","thursday","medicine","vaccine","rare","ema","medicine","blood","astrazeneca","small","british","platform","mental","spread","industry","initial","entry","break","mark","really","guidance","people"
"7","island","morrison","resident","qom","qom","foreign","prison","border","curfew","uk","raab","modi","lockdown","canada","home","indian","british","lockdown","government","government","rule","government","uk","london","brazilian","bill","eu","yawalapiti","crime","task","product","plan","front","lack","think","woman","attempt","increase","die","young","symptom","outbreak","cell","symptom","symptom","disease","patient","suggest","antibody","child","whitty","high","boris","british","uks","priority","boris","focus","suspend","vaccine","side","risk","european","side","rare","current","vidyasagar","award","germany","nih","model","los","asymptomatic","moment","face","throat","reiner","people","cdc"
"8","house","island","offer","street","flight","agency","foreign","country","cuban","government","british","nationwide","india","government","minister","railway","prime","london","minister","rule","fhi","johnson","hancock","prime","uk","temporary","resort","attorney","mark","village","tracker","identify","influenza","increase","people","shirley","grant","study","cause","death","increase","hospitalize","remdesivir","cause","risk","metal","virtual","early","spectator","boris","country","secretary","minister","government","involve","boris","restriction","phe","denmark","agency","risk","european","medicine","rare","agency","list","update","novavax","build","encourage","michigan","union","syndrome","near","th","rochelle","go","substantial","virus"
"9","official","security","host","travel","middle","visa","country","johnson","ban","migrant","lockdown","trudeau","meeting","secretary","telegraph","prime","government","minister","london","prosecutor","government","british","government","government","brazil","green","stop","leader","ferrer","kayapó","event","short","package","suicide","committee","daughter","interview","summer","lose","compare","researcher","age","illness","sample","day","control","employee","infectious","dec","sturgeon","curfew","college","london","johnson","nhs","british","will","private","uk","vaccination","medicine","follow","link","effect","outweigh","protect","prevent","quarter","gaza","one","allocate","expect","common","quickly","vast","common","get","area","infect"
"10","quarantine","say","send","us","agency","qom","suspend","foreign","foreign","russian","india","extend","worker","prime","indian","government","care","boris","hancock","fact","johnson","judge","jewish","protester","late","european","employee","policy","eat","federal","concert","federal","full","pandemic","action","consumption","army","cause","group","team","august","severe","afeyan","period","experience","patient","monoclonal","pass","survey","whitty","student","patel","lockdown","prime","people","lockdown","ease","wednesday","follow","ema","statement","age","age","authority","use","risk","dose","update","israel","consequence","increase","set","hospitalize","watch","commercial","trouble","test","tuesday","transmission"
