"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","sars","li","li","rate","wuhan","police","cuomo","cuomo","york","cuomo","cuomo","cuomo","cuomo","cuomo","cuomo","cuomo","york","cuomo","cuomo","york","cuomo","gov","gov","gov","state","york","york","city","city","city","mayor","mayor","dine","mayor","will","city","school","city","city","business","city","mayor","school","city","school","york","york","city","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","rate","variant","say","say","transmission","walensky"
"2","respiratory","wenliang","death","die","covid","firefighter","york","york","cuomo","york","york","york","york","york","york","york","cuomo","gov","york","city","gov","mayor","governor","cuomo","cuomo","cuomo","island","de","restaurant","mayor","city","reopen","indoor","city","de","york","close","mayor","york","rate","de","city","york","york","de","school","city","york","new","mutation","cdc","study","africa","antibody","south","identify","south","south","identify","sequence","patient","case","case","identify","breakthrough","dalai","identify","identify","fungus","fungus","uk","uk","delta","delta","spread","variant","get","cdc","cdc"
"3","infect","death","wenliang","laboratory","chinese","angeles","collapse","andrew","ventilator","hospital","new","new","new","andrew","city","new","gov","york","blasio","de","york","york","cuomo","state","york","surge","party","rio","mayor","york","york","theater","restaurant","york","mayor","mayor","city","york","murphy","city","blasio","de","city","mayor","blasio","cuomo","cuomo","new","colorado","york","identify","antibody","south","strain","africa","south","africa","identify","uk","uk","identify","protection","different","suggest","mutation","lama","particular","increase","black","black","phe","delta","uk","variant","us","delta","department","mask","dr"
"4","people","police","sars","originate","doctor","li","city","new","new","new","gov","andrew","andrew","city","andrew","hospital","jersey","andrew","dc","mayor","mayor","governor","york","governor","say","nichols","europe","janeiro","york","blasio","county","outdoor","mayor","blasio","venue","governor","york","de","gov","mayor","hospital","blasio","cuomo","school","cuomo","mayor","de","de","york","scientist","sample","new","identify","case","study","africa","find","find","africa","severe","treatment","identify","spread","michigan","identify","identify","animal","evidence","uk","detect","first","identify","concern","vaccination","first","case","datum","people","breakthrough"
"5","virus","die","doctor","doctor","die","los","hotel","de","hospital","ventilator","ventilator","gov","gov","mayor","mayor","gov","de","tweet","gov","blasio","new","state","state","reopen","reopen","gov","city","york","blasio","citys","table","indoor","york","will","year","zip","county","gov","positivity","hospital","york","school","mayor","new","york","zone","blasio","variant","strain","sequence","find","york","detect","africa","african","strain","new","uk","first","new","people","pfizer","strain","virus","south","first","sinopharm","concern","detect","identify","detect","first","india","unite","delta","vaccination","center","high","director"
"6","syndrome","whistleblower","journalist","wuhan","city","washington","new","gov","bed","de","andrew","blasio","blasio","murphy","de","ventilator","say","washington","de","phase","say","jersey","phase","york","new","state","de","bar","de","restaurant","restaurant","city","bar","must","city","county","positivity","area","rate","threshold","admit","york","de","threshold","city","de","mayor","blasio","virus","south","virus","africa","uk","sample","identify","sample","identify","first","virus","africa","case","michigan","serum","south","protection","donation","fuel","classify","secretary","maharashtra","label","hancock","alpha","fast","health","vaccinate","see","center","prevention"
"7","outbreak","lis","kill","scientist","rule","wuhan","blasio","bed","gov","blasio","patient","de","de","gov","gov","fire","state","hospital","phase","cuomo","governor","new","desantis","say","city","mayor","visitor","phase","beach","de","business","york","capacity","de","release","code","reopen","positivity","say","spread","patient","gathering","blasio","sevenday","mayor","blasio","new","nervtag","cuomo","find","uk","identify","strain","south","protection","sequence","case","africa","find","case","infect","immunity","virus","find","suggest","accord","philippines","ivermectin","telangana","first","identify","spread","identify","transmissible","school","us","dr","walensky","control"
"8","china","baby","freedom","li","january","kirkland","gov","blasio","andrew","gov","hospital","jersey","say","de","new","andrew","new","state","new","gov","andrew","say","say","new","governor","roll","rhode","allow","walsh","pizza","capacity","weekend","city","reopen","place","new","restaurant","state","mayor","new","relate","rate","positivity","blasio","zone","andrew","gov","suggest","identify","sample","york","virus","first","identify","strain","first","mutation","know","york","türeci","saliva","uk","dr","datum","moderna","call","war","report","drug","india","government","card","slavitt","identify","people","vaccine","vaccinate","substantial","virus"
"9","coronavirus","december","online","study","central","quarantine","mayor","city","need","andrew","bed","say","mayor","patient","blasio","child","blasio","decline","mayor","positive","phase","desantis","reopen","desantis","gov","lee","beach","mayor","new","hut","space","hair","open","new","seat","restaurant","code","capacity","cuomo","positivity","unit","positivity","student","de","new","city","rate","child","man","case","mutation","find","antibody","sequence","sequence","uk","response","virus","south","show","virus","study","infect","high","africa","march","tuesday","world","treat","uk","public","effective","effective","meet","mask","health","disease","tuesday","collins"
"10","mers","anger","december","conspiracy","december","people","build","hospital","say","patient","comfort","city","city","say","hospital","state","governor","dc","say","new","state","phase","pause","mayor","number","california","event","pub","crowd","dine","irish","capacity","seat","average","outdoor","reopen","mayor","blasio","blasio","restriction","military","sevenday","citys","jersey","increase","class","say","bangkok","official","new","case","de","appear","mutation","oxfordastrazeneca","mutation","immune","concern","strain","south","cause","circulate","protection","strain","coronavirus","indian","south","first","system","são","organization","plan","spread","young","case","covid","vaccination","guidance","people"
"11","severe","infect","speech","sars","sars","exposure","people","defense","federal","say","say","mayor","hospital","governor","say","city","andrew","news","andrew","say","blasio","city","bar","murphy","rate","reopen","mayor","reopen","activity","large","foot","salon","table","gelber","new","brooklyn","zip","evers","jersey","county","capacity","paso","close","average","hospital","education","trajectory","receptor","gov","cuomo","africa","blasio","circulate","uk","mild","african","coronavirus","cell","sample","identify","severe","infect","young","account","strain","see","lee","organization","concern","minister","delta","account","phe","vaccine","identify","dr","control","fully","transmission"
"12","around","social","police","liu","first","sick","emergency","mayor","state","city","jersey","murphy","state","monitor","sobyanin","say","mental","jersey","news","county","city","cuomo","jersey","houston","bar","advisory","excess","municipal","bill","theater","blasio","movie","governor","phase","york","positivity","outdoor","park","new","citys","mayor","el","bill","close","test","gov","school","virus","learn","identify","appear","disease","virus","protection","virus","protection","sample","immune","response","people","test","florida","expert","expert","describe","prevalence","shortterm","transmissibility","mucormycosis","case","mhra","public","now","county","june","community","prevention","recommend","just"
"13","kill","doctor","infect","publish","festival","symptom","de","state","city","bed","city","state","governor","need","test","patient","ventilator","say","protest","governor","de","business","andrew","jersey","andrew","ridership","bar","sand","nyc","boy","giménez","allow","blasio","gimenez","event","rate","business","fine","citys","confirm","citys","wave","andrew","bill","student","governor","capacity","student","scientist","uk","may","mutation","case","virus","oxford","researcher","antibody","sample","infectious","contagious","asymptomatic","majority","know","hospital","far","percent","back","may","find","government","warn","india","first","say","official","school","director","disease","mask"
"14","rate","sars","syndrome","chinese","freedom","doctor","rescue","deploy","blasio","need","ship","bill","jersey","new","add","de","news","murphy","state","bill","reopen","edwards","mayor","news","blasio","city","england","blasio","individual","capacity","need","de","new","space","organizer","school","area","wisconsin","state","murphy","cause","cuomo","rate","hospital","reopen","new","chicago","sakhon","spread","africa","sequence","south","spot","infect","disease","find","concern","protection","mutation","brain","result","first","see","protection","fully","clinical","immediate","unite","area","family","new","government","dr","us","cdc","cdc","fauci","prevention","delta"
"15","numb","target","whistleblower","december","wenliang","die","andrew","need","de","mayor","state","watch","yorker","add","kelly","nurse","test","new","death","threshold","statewide","blasio","murphy","ask","test","part","march","boat","male","detail","dine","maryland","andrew","visitor","parade","cuomo","de","across","average","blasio","currently","rise","test","zone","rate","capacity","positivity","samut","county","strain","us","city","study","appear","uk","disease","uk","case","booster","surge","high","virus","resistance","association","clinical","participant","viewer","monitor","disease","england","statement","see","hospitalization","low","say","level","unvaccinated","area","datum"
"16","case","grief","respiratory","fatality","li","none","quanzhou","order","capacity","federal","federal","hospital","lynam","hard","protective","news","russian","capacity","reopen","reopen","positive","bar","new","andrew","de","travel","allow","tsa","venue","sept","story","restaurant","cuomo","open","countdown","de","will","red","area","york","new","bill","learn","admit","open","person","citys","infect","infect","african","new","britain","effective","lab","mutation","emerge","appear","coronavirus","preliminary","protection","cell","people","antibody","infect","participant","represent","indonesia","uk","across","tope","refer","vaccine","vaccine","important","guidance","friday","mask","wear","spread"
"17","deadly","late","acute","death","believe","december","court","ventilator","military","state","de","federal","conference","blasio","puerto","tass","across","case","hospitalization","percentage","hospitalization","abbott","hospitalization","rate","mayor","cause","redfield","restriction","death","happen","bar","gov","covering","allow","restaurant","gov","rate","rate","de","table","roll","average","tweet","citys","distribution","reopen","change","london","polis","city","study","evidence","note","detect","severe","virus","good","researcher","protection","test","immune","high","hospital","viral","immune","kingdom","donation","severity","immune","mucormycosis","bell","common","know","provider","continue","pfizer","symptom","vaccinate","infection"
