"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","disease","cdc","test","test","california","county","case","case","case","case","case","case","hopkins","case","case","case","case","case","case","case","case","case","case","case","case","death","case","case","death","death","death","case","case","death","death","case","case","case","case","case","case","case","case","case","case","case","case","case","less","death","death","death","death","death","case","report","case","state","dos","dos","dos","dos","million","million","million","million","dos","administer","receive","datum","million","dos","fully","new","vaccinate","vaccinate","fully","resident","case"
"2","control","test","cdc","count","county","case","county","state","state","us","death","johns","case","hopkins","johns","johns","hopkins","indigenous","johns","hopkins","state","florida","state","report","report","case","death","death","case","case","case","state","state","case","case","death","hopkins","hopkins","hopkins","hopkins","hopkins","state","state","report","death","report","new","report","johns","case","case","case","case","datum","death","death","death","brazil","report","million","administer","million","dos","dos","dos","dos","million","million","dos","dos","datum","million","resident","vaccinate","fully","new","age","average","report"
"3","center","center","state","case","cdc","state","state","us","us","state","johns","hopkins","less","johns","hopkins","hopkins","johns","johns","hopkins","johns","hopkins","new","new","johns","total","total","total","department","hopkins","johns","state","death","johns","johns","state","state","less","johns","report","johns","johns","johns","hopkins","death","johns","johns","hospitalization","hospitalization","death","state","hopkins","us","total","case","report","case","dos","report","administer","administer","million","death","administer","population","administer","administer","average","dos","administer","million","administer","datum","new","day","new","fully","vaccinate","population","state"
"4","cdc","lab","center","cdc","test","presumptive","presumptive","cdc","less","death","hopkins","death","death","death","us","death","death","hopkins","us","death","johns","state","johns","new","new","state","department","state","total","hopkins","total","report","hopkins","hopkins","johns","hopkins","state","us","johns","report","new","hopkins","report","johns","report","hopkins","hospitalize","hopkins","hospitalization","hospitalization","us","total","johns","total","million","dos","us","datum","datum","dose","dialysis","nearly","population","datum","datum","average","administer","report","million","population","dos","administer","adult","fully","day","day","average","among","death"
"5","prevention","disease","lab","california","lab","washington","positive","tally","death","tally","report","less","johns","university","death","less","less","brazil","death","state","average","report","hopkins","state","state","johns","johns","report","johns","state","hopkins","johns","death","child","hopkins","report","johns","death","death","state","state","report","johns","hopkins","hopkins","total","report","johns","report","johns","datum","hopkins","us","hopkins","total","johns","administer","case","less","datum","fully","cdc","datum","administer","day","per","dose","adult","datum","fully","population","report","vaccinate","adult","washington","virginia","resident","half","hospitalization"
"6","us","illinois","disease","result","patient","cdc","cdc","detect","tally","less","tally","tally","tally","us","less","state","us","death","forecast","model","new","johns","report","hopkins","hopkins","hopkins","state","hopkins","report","total","johns","hopkins","total","report","us","johns","death","report","state","university","accord","record","total","state","university","death","johns","death","us","less","less","less","report","report","dos","less","million","less","million","less","center","rate","cdc","less","average","dose","datum","less","report","administer","cdc","population","dos","less","us","average","little","per","datum"
"7","case","state","kit","us","state","positive","health","unite","unite","report","less","state","territory","tally","university","us","state","us","columbia","forecast","death","hopkins","florida","florida","johns","less","report","johns","number","report","florida","total","report","state","total","university","university","university","less","record","hospitalization","us","death","total","total","new","hopkins","less","datum","hopkins","state","johns","hopkins","johns","us","state","hopkins","death","state","population","disease","county","fully","total","population","datum","adult","population","one","report","average","nearly","washington","washington","state","us","week","death","accord"
"8","test","control","control","confirm","community","california","lab","prevention","healths","wyoming","state","report","us","less","territory","tally","territory","less","less","us","model","datum","death","total","florida","department","hopkins","total","department","real","department","less","less","total","report","accord","total","less","total","high","track","new","new","us","new","hospitalization","project","accord","case","report","johns","datum","datum","dos","datum","hopkins","state","million","publish","day","day","administer","average","nearly","per","less","cdc","datum","day","adult","less","cdc","jersey","york","less","breakthrough","new","low","increase"
"9","dr","unite","one","among","disease","king","washington","system","repatriate","total","us","territory","state","state","tally","university","repatriate","repatriate","repatriate","report","texas","texas","less","record","high","report","less","number","state","number","report","columbia","florida","york","child","new","report","total","project","new","average","total","accord","new","high","record","record","us","dec","university","report","record","less","million","hopkins","total","report","prevention","us","receive","sevenday","average","publish","report","less","cdc","less","county","dose","publish","nearly","publish","mexico","million","adult","accord","pace","case","total"
"10","state","prevention","prevention","control","us","lab","accord","accord","territory","coronavirus","territory","us","university","count","columbia","columbia","unite","brazils","total","texas","previous","arizona","arizona","texas","sunday","covid","new","track","new","new","county","department","release","less","less","less","track","state","track","total","us","less","less","hit","accord","state","ctp","state","hopkins","unite","total","university","university","less","johns","datum","johns","since","cdc","time","less","datum","us","dose","center","sevenday","per","publish","less","nearly","dose","total","total","maryland","people","less","per","rate","week"
