"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","mask","build","wan","ukrainian","robot","toilet","driver","primary","nurse","nurse","nurse","nurse","message","child","home","town","hall","watch","student","face","student","student","student","school","school","school","school","school","school","student","student","student","school","student","school","student","student","school","school","child","child","child","native","black","cv","trust","sister","clinic","pharmacy","case","guard","briefing","black","respondent","black","researcher","people","fully","guidance","transplant","woman","year","risk","study","study","study","variant","researcher","researcher","study","test","study","study","show","show","researcher","test","test","list"
"2","face","medium","chen","neighborhood","restaurant","like","keep","election","homeless","hospital","tell","easter","yearold","kid","family","live","town","hall","life","can","school","school","school","student","get","student","student","student","student","school","school","school","student","school","student","school","staff","student","student","kid","doctor","among","among","store","resident","walgreens","man","cv","russia","child","national","white","white","black","dentist","patient","trouble","guidance","pregnant","donor","pregnant","dose","increase","patient","infection","among","study","study","study","researcher","positive","immune","antibody","test","vaccine","release","travel","confirm","negative"
"3","get","mask","message","community","wear","buy","store","mask","home","love","mother","raise","just","street","many","hall","watch","town","college","way","class","fall","go","reopen","student","learn","district","district","district","district","class","campus","university","university","statement","teacher","university","outbreak","child","soccer","alarm","powell","black","child","longterm","hahn","mental","term","statement","spokeswoman","carolina","regular","analysis","survey","attack","pregnant","london","fake","childcare","lung","study","study","show","researcher","pregnant","pregnant","researcher","report","antibody","patient","among","test","researcher","publish","study","student","delta","england","symptom"
"4","store","go","lockdown","police","get","paper","like","vote","wear","physician","get","pope","walk","town","continent","singapore","kid","american","make","hand","get","mask","can","online","go","adams","learn","learn","learn","learn","campus","person","teacher","positive","class","ka","school","attend","home","school","need","visit","child","deal","facility","messonnier","facility","much","coast","vardhan","governor","black","effort","hispanic","ventilator","study","study","control","update","guidance","lactate","researcher","brown","symptom","find","patient","infection","breakthrough","among","symptom","contact","child","vaccine","researcher","variant","child","uk","production","quarantine"
"5","build","social","video","kerby","zone","hotel","article","uber","stay","family","ardern","just","thank","family","yearold","watch","student","crow","get","sleep","learn","campus","wear","learn","reopen","child","reopen","teacher","teacher","class","staff","university","staff","class","staff","campus","person","person","outbreak","student","aggressive","economy","alaska","online","nurse","respondent","district","development","suspect","settle","state","coverage","misc","november","paramedic","woman","asian","network","woman","recommend","participant","antibody","antibody","app","test","resident","immune","infection","dose","child","researcher","infect","test","sample","activity","number","first","plant","test"
"6","people","sell","go","beijing","mask","mask","toilet","june","singer","home","say","moore","town","eat","world","life","school","quammen","sit","go","parent","get","mask","get","district","person","parent","child","person","reopen","person","learn","district","county","learn","university","statement","takayama","decision","september","person","poll","hospitalization","retailer","care","maddox","wisconsin","care","due","nov","office","michigan","population","share","adult","suggest","hate","people","program","cdc","antibody","level","great","risk","resident","find","team","variant","breakthrough","research","hospitalization","researcher","protection","growth","reduction","offer","fast","symptom","traveler"
"7","hospital","wear","friend","social","customer","festival","empty","ohio","worker","election","love","francis","eat","parent","mark","ceremony","like","know","black","get","fall","semester","class","go","community","education","person","reopen","parent","remote","education","college","teach","person","person","cusimano","teacher","learn","district","outbreak","attack","mental","rate","shopper","child","nurse","nurse","group","population","among","use","night","child","report","patient","pulse","place","cope","safety","update","pain","age","publish","find","researcher","test","booster","vaccine","booster","antibody","study","weekly","university","positive","serum","find","announce","wave","pediatric"
"8","many","buy","community","district","food","customer","roll","court","love","cnn","worry","together","story","breen","challenge","thunberg","get","cnns","thing","work","hand","class","face","campus","back","district","child","class","reopen","teacher","teacher","class","positive","sept","quarantine","mauri","faculty","australian","exception","doctor","visit","wed","white","customer","collins","pharmacy","minority","vaccination","presidential","expose","north","potentially","latino","agree","health","black","participant","leana","recommend","perform","similar","response","level","datum","risk","long","compare","effectiveness","trial","breakthrough","child","little","severe","likely","moderna","plan","wave","negative","france"
"9","supply","street","food","city","city","roll","food","walk","like","video","home","life","pollution","sesame","one","cnns","gupta","family","disparity","person","mask","really","adams","can","fall","reopen","education","person","county","person","aug","teacher","aug","learn","board","education","class","grade","person","class","little","woman","risk","shop","container","know","medium","among","putin","conference","utilize","north","american","analysis","wait","prevalence","virus","everything","risk","walensky","system","mrna","experience","positive","patient","positive","find","first","immune","immune","antibody","show","immune","variant","cause","thursday","hour","infection","eviction"
"10","another","store","hour","everything","red","drive","get","get","story","intubate","many","friend","song","war","talk","online","family","henson","sure","protect","keep","wear","get","fall","child","open","kid","remote","class","will","move","sept","among","staff","district","hotel","individual","education","suspend","tricktreating","must","society","american","nov","walgreens","facility","condition","low","haseltine","key","vaccination","addition","cover","disparity","administer","aircraft","prevention","can","datum","organ","condition","participant","outcome","covid","covid","datum","response","find","case","among","research","infection","show","find","paper","among","england","breakthrough","add"
