"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","patient","patient","patient","ministry","patient","case","case","man","die","health","los","care","nurse","canada","death","death","death","death","report","survey","death","childcare","church","indigenous","indigenous","cloth","vote","service","election","election","mail","vote","trump","trump","trump","trump","white","trump","trump","white","white","trump","trump","trump","mcconnell","fund","deal","bill","trump","trump","province","china","china","poll","american","ash","hospital","feel","ban","brostrøm","pregnancy","sport","province","care","germanys","oxygen","oxygen","india","oxygen","disparity","shipment","hh","condition","unemployment","rise","see","will","behavior","zients"
"2","health","man","case","case","ministry","man","patient","case","patient","los","angeles","angeles","care","death","nurse","care","care","care","death","nurse","africa","europe","uscis","bolsonaro","bolsonaro","layer","election","hong","service","vote","account","voter","woodward","woodward","birx","white","trump","house","president","house","house","biden","house","president","house","bill","leader","package","bill","house","shijiazhuang","province","city","prison","massachusetts","church","winter","year","dream","contact","point","numb","ghaly","merkel","spain","india","aid","oxygen","modi","province","barber","office","postcovid","insurance","confident","spot","olympic","prevention","rate"
"3","man","yearold","confirm","yearold","man","ministry","man","patient","death","die","patient","age","death","county","high","home","england","datum","community","statistic","tropical","malik","fund","brook","amnesty","election","hate","election","taiwan","mail","facebook","ballot","deadly","president","china","president","president","president","rally","trump","trump","white","task","penny","relief","republican","relief","relief","payment","vote","china","medium","child","life","life","woman","temperature","poll","poll","board","kong","despite","arrest","germany","parliament","send","supply","supply","goa","health","change","department","patient","claim","indicator","infection","income","adult","see"
"4","case","january","yearold","confirm","case","yearold","confirm","yearold","ministry","angeles","child","garcetti","doctor","black","county","canada","concern","number","black","report","projection","crisis","service","veto","law","hidalgo","asian","ballot","mail","ballot","vote","tweet","interview","comment","president","task","house","white","comment","president","comment","joe","white","white","leader","relief","aid","billion","check","republican","hebei","authority","build","violation","story","life","impact","event","last","reason","numb","transportation","death","break","law","medical","medical","aid","rural","hospital","birth","analysis","claim","program","level","grow","household","ad","increase"
"5","test","woman","man","patient","yearold","new","woman","die","health","death","county","los","facility","care","hospital","mortality","wale","count","nurse","department","neglect","fund","series","photo","brazilian","run","sheriff","kong","ballot","postal","tweet","election","bob","want","response","hick","donald","donald","donald","administration","president","task","transition","house","republican","stimulus","stimulus","congress","relief","president","expectancy","commission","resident","survey","percentage","californias","revenue","hopeful","numb","app","ago","uptick","care","chancellor","germany","foreign","india","assistance","shortage","collins","order","charge","group","labor","claim","significant","probably","accord","white"
"6","confirm","case","hospital","singapore","hospital","patient","ministry","death","yearold","case","black","death","patient","epidemic","covid","resident","doctor","compare","die","death","schleien","study","admission","law","veto","procedure","letter","council","november","november","hotel","false","want","tell","comment","house","china","conley","white","science","sequence","presidentelect","force","donald","senate","bipartisan","bill","stimulus","president","floor","overdose","hebei","medium","employee","medium","still","scenario","age","police","garcetti","american","play","surge","christian","german","assistance","send","support","accord","mental","model","provide","symptom","department","market","source","definitely","order","double"
"7","january","health","ministry","man","woman","woman","health","ministry","man","patient","underlie","woman","die","los","canadian","england","hospital","april","visit","cause","age","location","even","teich","pandemic","equipment","april","treatment","absentee","service","murphy","absentee","know","bob","us","donald","penny","test","campaign","pandemic","florida","president","president","european","democratic","liability","democrat","pass","senate","brother","life","shanghai","wuhan","handle","improve","several","contribute","describe","spend","will","vsafe","service","tam","canada","spahn","cylinder","ventilator","equipment","ministry","childrens","michigan","angeles","initial","maryland","money","employer","mandatory","preventative","coordinator"
"8","hospital","confirm","woman","woman","total","cuomo","total","woman","case","ministry","age","victim","study","high","paris","statistic","survey","health","datum","datum","disease","responder","pastor","carrier","must","punish","aapi","mail","vote","voter","court","milwaukee","play","journalist","global","mask","lilly","campaign","coronavirus","technology","crowd","administration","administration","jr","proposal","pass","package","payment","stimulus","check","city","shijiazhuang","chinese","china","full","angeles","pandemic","early","gathering","flight","biontech","access","town","angela","gather","concentrator","foreign","astrazeneca","ask","child","use","drive","asymptomatic","also","assessment","joe","worker","household","support"
"9","yearold","ministry","singapore","hospital","island","health","yearold","confirm","confirm","county","garcetti","health","longterm","angeles","care","canadian","statistic","update","longterm","levine","moeti","survivor","performance","service","ride","sit","previously","march","azar","traveler","kit","york","book","mccancekatz","nation","force","staff","virus","one","meadow","donald","house","biden","cnn","bill","senate","senate","trump","sign","sunday","round","large","community","san","father","acknowledge","patient","last","due","collins","go","rise","chile","hesitancy","upper","supply","uk","cylinder","state","study","call","los","benefit","detect","labor","partisan","tokyo","survey","brief"
"10","ministry","test","test","total","health","confirm","bring","health","coronavirus","care","hospitalization","patient","desantis","group","statistic","rate","may","uk","minority","care","covid","highlight","highlight","rash","file","party","gathering","executive","voter","domestic","instagram","trump","president","interview","white","conversation","aide","rally","together","donald","post","bidens","brief","video","democrat","agreement","mcconnell","president","pass","back","year","chinese","infection","ministry","cruise","post","social","decrease","lead","already","spokesperson","organize","police","across","vote","support","concentrator","direct","deploy","example","link","consent","common","draw","strong","surge","get","black","state"
"11","wuhan","care","th","health","test","total","recently","condition","doctor","increase","doctor","die","health","ethnic","room","montreal","ons","mortality","arrest","count","affect","child","unite","cooper","territory","space","report","lam","hong","poll","security","post","tell","early","friend","member","regeneron","infectious","question","campaign","claim","transition","presidentelect","redfield","stimulus","congress","congressional","house","mcconnell","fund","commission","western","lunar","delhi","risk","much","cost","re","already","hospital","visit","tam","already","act","rate","statement","minister","three","metric","nih","lockdown","medical","diagnosis","investigate","transmissibility","natural","survey","safety","francis"
"12","contact","positive","total","travel","positive","travel","contact","county","county","ferrer","pediatric","statistic","covid","doctor","jan","cause","nessel","covid","note","affect","cause","care","special","common","disney","announcement","mail","feature","shoot","hear","committee","site","early","sisolak","task","troye","return","evidence","test","virus","administration","force","donald","reiner","white","sen","billion","aid","package","bank","transmit","norwegian","lockdown","plasma","poll","share","year","individual","affect","lead","poll","trend","june","crowd","soon","help","ministry","humanitarian","minister","challenge","size","individual","male","benefit","also","central","french","surge","newly"
"13","woman","hospital","condition","test","confirm","return","new","first","woman","intensive","die","domestic","half","die","ons","excess","kingdom","ons","england","adult","australian","concern","director","town","father","number","council","deputy","secretary","air","use","malatras","rage","virus","fagan","mislead","cure","isolation","refer","chief","birx","election","reiner","carrier","joe","local","congress","deal","money","minor","center","jilin","province","outbreak","contribute","high","new","likely","fact","closure","percent","barrier","investigation","local","confident","aid","provide","fight","provide","problem","health","numb","fair","johns","familiar","go","macron","effect","jeff"
"14","isolation","contact","four","history","two","positive","countrys","report","accord","doctor","health","england","worker","resident","rate","trudeau","home","hospital","cdc","mortality","die","victim","difficult","jair","president","find","incident","law","dog","campaign","box","designate","woodwards","know","unite","former","disease","long","interview","penny","read","team","joe","support","bipartisan","democrat","gop","benefit","vote","good","cgtn","maskwearing","fire","issue","face","pandemic","range","look","join","evacuate","respondent","spokesperson","pandemic","worker","khan","ventilator","equipment","pledge","essential","return","condition","company","adjust","patient","prevent","official","healthcare","since","response"
"15","condition","isolation","additional","bring","condition","hospital","condition","accord","first","hospitalize","condition","charity","february","hospital","man","wale","uk","leave","care","covid","condition","africa","arrest","mask","live","surgical","stay","account","incident","inquiry","inquiry","cuomo","obtain","play","donald","campaign","contact","ad","like","force","rally","donald","speak","important","president","package","money","money","congress","majority","langfang","event","beijing","pandemic","job","online","paranoia","already","temporarily","medium","percentage","responsible","detect","hard","commitment","pledge","shipment","ask","supply","still","journal","june","quality","death","go","rise","athlete","back","understand"
"16","symptom","stable","three","new","statement","york","hospital","total","positive","accord","indigenous","county","black","home","los","nurse","department","canada","department","estimate","director","minority","allow","mark","brazil","pediatrics","urge","fear","kong","cast","polio","serious","percent","march","assembly","event","request","fauci","virus","claim","campaign","former","bidens","say","biden","talk","talk","check","direct","rep","nhc","camp","quarantine","approve","top","severe","come","think","representative","ride","card","go","place","step","rki","uk","cylinder","china","hospital","heart","pregnancy","still","health","age","find","quickly","vaccine","get","arkansas"
