"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","travel","travel","student","lor","iran","iran","iran","country","will","lockdown","lockdown","lockdown","lockdown","lockdown","will","will","will","will","phase","allow","will","reopen","country","restriction","restriction","restaurant","uk","travel","zealand","zealand","case","restriction","case","lockdown","restriction","restriction","restaurant","restriction","restriction","lockdown","restriction","lockdown","restriction","lockdown","restriction","restriction","restriction","christmas","england","lockdown","lockdown","minister","uk","uk","minister","group","england","scheme","olympic","measure","measure","lockdown","case","death","oxygen","oxygen","case","case","case","case","uk","case","case","child","child","child","household","transmission","breakthrough"
"2","student","canadian","travel","travel","kuwait","irans","airport","border","lockdown","minister","minister","minister","restriction","will","allow","reopen","phase","phase","reopen","reopen","restriction","park","eu","country","minister","spain","spain","government","restriction","church","restriction","case","restriction","restriction","minister","bar","restriction","minister","minister","french","lockdown","restriction","pm","restriction","christmas","lockdown","lockdown","restriction","limit","england","uk","uk","minister","minister","uk","uk","uk","british","vaccination","foreign","country","measure","new","curfew","hospital","hospital","hospital","india","report","report","variant","variant","death","case","report","number","probably","tuesday","walensky"
"3","uk","entry","traveler","hotel","ministry","ministry","minister","ban","minister","measure","india","measure","measure","minister","restriction","lockdown","restriction","allow","will","restriction","border","july","list","government","indoor","uk","korea","uk","new","case","country","country","south","will","case","restaurant","close","government","prime","measure","minister","bar","restaurant","christmas","will","measure","christmas","measure","year","uk","school","school","prime","prime","poll","lockdown","lockdown","brazilian","yacht","government","region","restriction","wave","measure","india","death","death","ministry","fungus","ministry","death","uk","surpass","pandemic","case","total","survey","walensky","infection"
"4","hubei","foreign","game","enter","iranian","iranian","will","travel","india","flight","government","nationwide","allow","restriction","reopen","allow","reopen","restriction","allow","border","two","will","will","lift","allow","border","north","north","travel","seoul","new","ban","september","case","lockdown","gathering","government","uk","lockdown","announce","measure","restaurant","limit","will","measure","must","germany","restaurant","restriction","school","country","lockdown","lockdown","poll","border","dose","dose","chancellor","ministry","infection","lockdown","patient","curfew","government","death","indian","india","lockdown","india","india","case","delta","child","death","death","republican","definitely","cdc","people"
"5","china","china","tokyo","advise","iraq","travel","country","will","travel","prime","will","india","india","allow","lockdown","border","allow","border","resume","will","phase","disney","uk","will","travel","winter","travel","restriction","case","south","korea","south","daily","sunday","johnson","minister","will","local","curfew","minister","prime","pm","lockdown","allow","country","will","minister","lockdown","measure","minister","minister","hancock","people","german","uks","johnson","minister","england","resident","region","minister","intensive","record","record","delhi","delhi","oxygen","record","death","fungus","phe","death","report","record","test","test","department","center","unvaccinated"
"6","province","student","ban","qom","irans","agency","traveler","enter","country","india","zealand","modi","beach","measure","ease","travel","lockdown","reopen","shop","capacity","zealand","allow","border","minister","park","order","government","quarantine","uk","cluster","south","korea","link","south","local","case","week","prime","government","restriction","will","zone","bar","restaurant","pm","restaurant","measure","gathering","alcohol","prime","restriction","daily","johnson","lockdown","country","end","johnson","plan","home","europe","close","pm","restriction","ministry","indian","case","delhi","indian","daily","death","infection","mark","late","enrollment","covid","report","income","guidance","variant"
"7","statement","ban","newcastle","notice","travel","country","ministry","suspend","ban","government","flight","travel","will","reopen","prime","outdoor","lift","june","june","june","reopen","restaurant","travel","border","dine","prime","quarantine","korea","government","new","seoul","greek","record","victoria","pm","lockdown","minister","measure","restaurant","intensive","government","germany","minister","indoor","start","pm","level","case","celebration","johnson","situation","home","hotel","adult","germany","uks","border","hour","icu","wave","easter","easter","ministry","hospital","minister","record","wave","death","black","black","record","hancock","group","adult","pandemic","care","vaccine","high","transmission"
"8","will","advisory","university","man","ban","citizen","foreign","flight","restriction","migrant","restriction","border","prime","shop","nationwide","restriction","june","ease","restriction","open","france","ease","restriction","uk","uk","region","korean","ministry","border","ardern","link","record","korea","minister","bar","region","quebec","england","region","france","zone","france","measure","tier","england","germany","high","household","christmas","boris","increase","nhs","country","germany","prime","target","german","ministry","essential","castex","case","france","country","wave","government","government","high","supply","total","infection","new","compare","record","accord","number","trust","child","mask","mask"
"9","school","uk","olympic","traveler","qom","entry","international","foreign","measure","country","prime","area","ban","prime","travel","minister","minister","measure","open","travel","lift","rule","leicester","zealand","shop","italy","europe","saudi","minister","korea","minister","quarantine","hancock","gathering","restaurant","pm","gathering","alert","czech","national","johnson","measure","maximum","government","gathering","german","german","rise","guidance","measure","germany","england","london","age","life","british","germany","fast","wave","embassy","french","minister","high","bolsonaro","ministry","countrys","indias","indias","record","patient","label","first","new","coronavirus","last","election","tennessee","disease","datum"
"10","level","province","discrimination","entry","israel","visa","travel","traveler","foreign","quarantine","measure","prime","minister","india","strict","lift","museum","minister","country","lift","allow","indoor","allow","travel","order","will","country","tourist","prime","auckland","travel","countrys","measure","record","measure","england","case","tier","level","czech","hungary","minister","countrys","shop","jan","close","restaurant","mix","eve","restriction","mean","college","england","account","write","prime","british","lockdown","schedule","seoul","impose","close","measure","erdogan","high","patient","patient","oxygen","patient","country","rise","age","since","increase","concern","death","get","area","spread"
"11","warn","hubei","policy","iranian","middle","qom","national","minister","flight","modi","ban","extend","nationwide","ease","home","phase","travel","lift","travel","resume","country","phase","minister","prime","measure","transition","italy","spain","ardern","prime","ministry","greece","travel","measure","prime","warn","warn","lockdown","rule","republic","uk","limit","close","outdoor","minister","minister","pm","limit","outside","sturgeon","hancock","border","high","school","england","german","kurz","due","nurse","south","saturday","french","indian","case","record","supply","indian","sunday","prison","figure","india","report","accord","release","infection","require","fiscus","substantial","disease"
"12","say","enter","cancel","city","level","ali","germany","measure","citizen","indias","ardern","indian","strict","country","border","resume","emergency","resume","border","limit","tourism","visitor","government","pub","prime","government","kcna","country","locally","restriction","police","border","countrys","outdoor","lockdowns","paris","bar","boris","manchester","care","region","italy","government","gathering","merkel","government","government","tier","cancel","daily","england","patel","school","life","merkel","minister","phe","deadly","restriction","minister","virus","curfew","city","since","supply","medical","lockdown","figure","countrys","countrys","detect","hospital","pandemic","last","lockdown","likely","immunization","prevention","guidance"
"13","traveler","restriction","uk","citizen","citizen","screen","suspend","restriction","traveler","will","countrys","government","muslim","zealand","shop","open","region","announce","government","phase","outdoor","restriction","european","bar","tourism","dine","france","england","auckland","minister","zealand","ministry","hong","impose","boris","infection","pm","indoor","will","restaurant","place","region","will","minister","open","period","prime","december","stay","people","chief","remain","british","ireland","acid","germany","international","denmark","country","lockdown","area","macron","infection","must","wave","wave","pradesh","country","indian","accord","hospitalization","new","common","lockdown","positive","biden","minor","people","virus"
"14","university","deny","return","employee","country","foreign","entry","spain","cuban","curfew","train","shop","ease","home","close","ease","remain","curfew","mall","ease","open","travel","union","spain","tourist","europe","prime","prime","close","korean","countrys","infection","kong","new","government","local","stay","rule","local","will","close","curfew","allow","business","restaurant","activity","will","close","level","surge","rki","prime","border","london","zinc","february","boris","zhong","export","icu","shop","public","maharashtra","water","capital","high","minister","government","country","minister","coronavirus","decline","march","arena","weekly","able","reason","wear","cdc"
"15","citizen","level","host","level","east","middle","prime","entry","prime","traveler","indian","turkey","travel","nationwide","lift","age","italian","prayer","service","outdoor","travel","government","prime","traveler","são","measure","lockdown","pub","bloomfield","day","ban","transmit","kcdc","service","new","government","maximum","bar","impose","close","england","impose","impose","country","allow","christmas","case","level","spread","whitty","countrys","government","restriction","johnson","rate","prevalence","back","outline","impose","prime","campaign","allow","india","india","patient","daily","care","patient","infection","confirm","last","admission","india","pediatrics","amount","complete","outreach","vaccinate","get"
"16","ministry","national","committee","student","advisory","arab","visit","citizen","quarantine","shop","nationwide","ministry","government","restaurant","minister","indian","border","prime","activity","enter","capacity","border","film","list","guidance","austria","minister","authority","country","country","gathering","kcdc","seoul","september","surge","protest","death","region","measure","local","record","england","ban","limit","region","bar","rise","welsh","holiday","government","rise","restriction","boris","whitty","vaccination","million","prime","phe","tokyo","city","bolsonaro","country","prefecture","pandemic","new","toll","total","district","ministry","numb","health","increase","first","youth","feed","grow","ice","rochelle","vaccinate"
"17","british","canada","hubei","hawaii","foreign","parliament","saudi","french","curfew","delhi","extend","april","shop","gathering","phase","distance","country","restaurant","capacity","minister","government","country","reopen","countrys","restaurant","mandatory","restriction","measure","extend","lockdown","locally","locally","country","infection","level","stop","curfew","manchester","ireland","pm","announce","government","rule","open","dec","merkel","household","spread","tourist","london","surge","national","measure","reopen","nhs","reopen","hancock","drive","visitation","surge","authority","unit","hospital","lockdown","total","accord","bed","countrys","wave","indian","numb","account","increase","also","hospitalization","hospitalize","will","fully","just"
"18","add","permanent","statement","ban","border","irna","visa","france","enter","travel","announce","ban","remain","lift","cafe","may","restaurant","open","restaurant","country","european","outdoor","criterion","protester","outdoor","citizen","european","minister","wednesday","travel","cluster","minister","five","restaurant","hospitality","maximum","lockdown","countrys","close","macron","curfew","close","country","service","northern","gathering","south","january","las","tough","statement","february","government","countrys","numb","fall","london","add","kdca","uk","brazilian","hospital","minister","country","case","indias","shortage","new","toll","state","delta","numb","us","monday","new","influenza","million","update","fauci"
"19","chinese","selfquarantine","fever","agency","return","news","arrive","movement","indian","australian","impose","transport","police","activity","india","passenger","spain","region","start","indoor","ease","disneyland","england","england","office","crisis","ministry","south","transmit","link","curfew","government","service","enter","impose","must","continue","johnson","bar","europe","intensive","country","gym","province","street","sport","new","can","tier","spread","home","london","close","handle","age","april","passport","uk","tedros","rise","strict","nation","countrys","rise","report","minister","supply","wave","state","maharashtra","wave","india","hospital","benefit","transmissible","nine","census","breakthrough","director"
"20","nonessential","british","consider","list","airway","prisoner","border","quarantine","border","impose","indias","curfew","place","ban","region","measure","measure","philippe","measure","service","minister","uk","traveler","measure","day","resource","south","traveler","zealands","locally","hour","capital","social","wave","daily","authority","total","level","announce","prime","impose","register","service","prime","government","tuesday","alert","service","prevent","rise","germanys","close","decline","merkel","currently","england","rki","read","uk","korean","countrys","rule","pandemic","shop","health","ministry","countrys","past","indias","record","mhra","time","uk","recover","fall","positive","permission","director","still"
"21","advisory","citizen","due","transit","kuna","suspend","italy","philippines","announce","citizen","essential","country","transportation","relax","train","traveler","impose","household","remain","bar","remain","eu","ban","extend","close","bar","england","advisory","day","authority","prime","people","area","ease","distance","social","alone","will","country","unit","pm","will","household","december","indoor","social","countrys","seoul","home","increase","place","increase","case","video","government","zahawi","people","country","coronavirus","impose","restriction","shop","rise","intensive","bring","health","capital","nepal","thailand","less","now","period","health","april","monday","preexist","without","datum","dr"
"22","return","day","province","iran","visit","kuwait","prison","midnight","essential","indian","citizen","place","reopen","beach","measure","monday","extend","spain","lift","international","macron","open","hancock","arrive","dc","outdoor","wave","group","gathering","outbreak","transmit","measure","new","pm","gathering","rule","impose","impose","strict","strict","bar","reopen","curfew","pm","social","remain","wave","ambulance","outdoor","warn","institute","positive","hancock","france","video","border","reopen","government","hard","mandatory","surge","countrys","numb","turkey","private","new","government","total","since","detect","brazil","april","hopkins","show","state","separate","parental","recommend","infect"
"23","high","advice","thailand","indiana","entry","emirate","screen","ministry","indias","mandatory","leave","resignation","sanchez","movement","resume","country","prime","start","place","restaurant","dine","gathering","czech","reopen","entertainment","travel","spokesperson","korean","quarantine","transmit","infection","link","death","capital","alert","police","daily","city","six","countrys","expect","hospital","business","victoria","limit","infection","shop","will","avoid","limit","tighten","countrys","infection","palace","american","priority","restriction","press","source","restriction","intensive","spread","region","private","indias","city","toll","impose","across","daily","warn","high","april","compare","australian","series","consent","resume","rochelle"
"24","advise","hysteria","raise","kao","student","israeli","quarantine","zealand","ministry","restriction","delhi","countrys","ramadan","zone","may","paris","eid","enter","monday","shop","visitor","dine","international","paulo","club","country","british","venue","measure","gathering","extend","accord","august","country","place","curfew","intensive","close","place","situation","december","castex","gathering","measure","lockdown","business","allow","germany","move","scotland","german","british","travel","country","infection","live","case","infection","quarantine","brazilian","force","night","delhi","new","pandemic","shortage","numb","daily","numb","total","scientific","daily","die","restriction","combat","weekly","likely","official","prevention"
