"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","us","cdc","cdc","cdc","administration","penny","trump","trump","vote","trump","trump","trump","trump","trump","trump","white","house","white","vaccine","vaccine","vaccine","fauci","fauci","school","fauci","school","school","fauci","say","say","guideline","fauci","fauci","disease","fauci","fauci","flu","dr","fauci","fauci","american","mask","fauci","fauci","fauci","fauci","get","fauci","fauci","fauci","get","fauci","fauci","fauci","fauci","fauci","fauci","cdc","vaccinate","cdc","virus","origin","global","chinese","test","travel","travel","travel","travel","ema","travel","travel","travel","travel","travel","missouri","death","employee","worker"
"2","cdc","us","state","us","trump","administration","president","president","house","president","president","president","president","president","house","house","white","house","fauci","fauci","fauci","vaccine","dr","fauci","school","fauci","fauci","dr","can","fauci","cdc","dr","weekend","dr","dr","dr","fauci","fauci","mask","mask","institute","get","say","american","dr","dr","american","dr","get","mask","fauci","walensky","get","get","get","school","cdc","get","cdc","travel","lab","report","source","mexican","traveler","flight","quarantine","flight","european","travel","weekend","country","level","zone","event","see","case","biden","employee"
"3","control","lab","prevention","disease","request","house","house","white","trump","biden","house","white","donald","donald","president","trump","cdc","trump","redfield","disease","disease","pool","vaccine","reopen","get","child","say","get","dr","can","fauci","immunity","people","fauci","disease","disease","director","frieden","dr","dr","think","say","want","thanksgiving","get","american","black","get","thing","adams","go","get","walensky","dr","dr","cdc","disease","fauci","fully","walensky","origin","virus","blinken","intelligence","china","italy","australian","quarantine","eu","european","list","level","holiday","canada","even","area","report","require","biden"
"4","disease","state","us","prevention","fund","trump","white","house","bill","white","task","economy","governor","house","administration","president","vote","washington","director","trial","infectious","dr","infectious","dr","dr","get","get","birx","virus","dr","dr","herd","beach","redfield","cdc","redfield","center","cdc","anthony","gottlieb","life","wear","dr","dr","mask","anthony","fauci","adams","biden","north","mask","biden","dr","anthony","mask","transmission","director","vaccinate","people","fauci","dr","animal","raw","efficacy","quarantine","quarantine","flight","sri","negative","merkel","eu","recommend","unvaccinated","region","delta","become","week","federal","federal"
"5","prevention","prevention","test","state","us","fund","penny","senate","senate","penny","white","task","task","administration","white","administration","administration","dc","trial","task","institute","infectious","anthony","get","disease","disease","anthony","school","know","us","task","birx","get","cdc","get","task","cdc","death","us","say","mask","fauci","thanksgiving","holiday","re","get","dr","vaccine","mask","get","good","really","say","director","cdc","dr","us","walensky","guidance","airport","theory","source","psaki","organization","flight","singapore","india","face","test","ice","commission","case","recommend","sunday","act","now","cuba","worker","require"
"6","state","illinois","disease","temperature","california","white","republican","test","stimulus","house","economy","fund","house","force","task","test","trump","reopen","dos","anthony","dr","say","giroir","open","anthony","anthony","dr","think","fauci","need","disease","people","dr","immunity","guidance","director","infect","former","really","mandate","us","people","get","family","travel","infectious","vaccine","anthony","really","people","really","dr","anthony","infectious","guidance","us","school","dr","travel","guidance","china","organization","china","question","ban","zealand","ban","test","quarantine","monitor","wen","tokyo","screen","tweet","fine","spot","numb","president","work"
"7","center","california","illinois","one","house","test","administration","penny","package","vice","say","house","penny","task","donald","hahn","president","administration","house","dr","anthony","anthony","disease","disease","infectious","say","ryan","anthony","thing","redfield","expert","can","disease","director","think","way","dr","cnns","say","chief","information","besser","american","people","say","us","adams","watch","say","infectious","dr","go","infectious","mask","vaccinate","director","dr","guidance","walensky","people","fauci","wuhan","consider","virus","allow","traveler","traveler","government","lopez","agency","million","severe","traveler","enter","administration","dominant","variant","requirement","bidens"
"8","department","test","kit","center","county","senate","test","administration","democrat","stimulus","go","reopen","administration","white","force","secretary","fauci","vote","task","director","ryan","sample","pool","infectious","go","infectious","thing","back","ryan","infectious","hand","infectious","anthony","say","say","force","anthony","director","expert","anthony","cuomo","term","country","get","really","holiday","watch","cnns","go","event","bidens","infectious","director","allergy","walensky","walensky","transmission","fully","fauci","control","redfield","china","put","world","enter","transport","citizen","will","certificate","medicine","screen","unvaccinated","summer","white","everyone","tell","total","will","goal"
"9","county","unite","lab","california","white","vote","familiar","republican","president","think","organization","governor","republican","biden","congress","fauci","bill","mask","us","redfield","say","disease","nation","safely","reopen","important","child","say","interview","disease","change","get","labor","infectious","transmission","infectious","american","town","infectious","meadow","get","help","think","mask","american","azar","azar","vaccinate","vaccinate","re","still","say","allergy","disease","disease","teacher","surge","mask","control","passenger","cdc","human","surface","china","tourism","test","australia","enter","member","infection","holiday","athlete","beasley","day","faa","level","region","test","protect"
"10","unite","disease","control","illinois","community","president","rep","vote","trillion","joe","american","organization","white","bill","senate","selfquarantine","disease","obrien","infectious","allergy","candidate","test","say","redfield","expert","dr","trump","know","lot","cdc","test","anthony","institute","vaccine","infectious","pandemic","say","say","get","really","change","right","birx","say","people","say","want","director","think","hold","can","disease","disease","say","infectious","guidance","vaccinate","protect","prevention","disease","prevention","study","transparent","code","greece","plan","enter","india","citizen","administration","european","activity","return","return","potential","fauci","toll","department","white"
