"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","case","death","death","death","death","death","china","case","case","case","case","case","case","case","case","case","case","case","case","death","case","case","case","case","case","death","case","case","case","death","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","case","death","total","death","case","case","death","case","case","death","death","death","total","death","death","million","accord","dos","dos","dos","report","death","datum","million","dos","new","new","new","fully","fully","resident","report"
"2","confirm","case","hubei","hubei","case","china","case","china","china","china","total","death","total","death","numb","death","total","death","death","case","death","death","report","total","ministry","case","death","death","death","case","death","death","death","death","death","death","death","death","new","death","new","report","death","report","death","record","new","report","case","death","case","death","death","report","death","report","case","test","report","case","case","report","death","million","million","million","average","million","report","report","dos","million","fully","less","fully","new","vaccinate","average","case"
"3","death","toll","case","report","hubei","mainland","death","death","death","death","death","numb","death","total","total","total","death","total","ministry","total","total","report","death","report","report","total","total","total","total","total","total","johns","total","total","record","hopkins","less","record","total","report","total","state","report","death","report","report","record","death","total","case","total","total","total","datum","total","death","johns","datum","case","state","ministry","dos","total","dos","administer","death","million","total","datum","dos","cdc","datum","case","vaccinate","vaccinate","vaccinate","age","datum","state"
"4","mainland","mainland","die","mainland","mainland","case","hubei","report","import","infection","numb","total","numb","confirm","death","numb","brazil","ministry","brazil","ministry","ministry","ministry","ministry","death","total","report","report","new","report","report","report","hopkins","ministry","ministry","total","johns","hopkins","total","report","new","record","death","total","record","total","total","death","hospitalization","datum","report","accord","johns","johns","total","report","dos","dos","michigan","datum","million","report","million","accord","death","population","administer","administer","administer","million","population","administer","report","vaccinate","covid","day","state","datum","death","increase"
"5","province","confirm","report","case","report","report","report","new","report","total","china","ministry","infection","new","countrys","report","numb","numb","total","countrys","report","total","new","new","hopkins","ministry","new","hopkins","hopkins","new","new","total","hopkins","report","state","report","report","report","death","total","johns","hopkins","record","total","high","death","report","datum","hopkins","hospitalization","datum","us","report","case","state","hopkins","total","dos","state","dos","record","record","dos","report","cdc","datum","total","death","administer","million","datum","population","resident","fully","covid","average","resident","prevention","hospitalization"
"6","china","china","toll","china","china","hubei","wuhan","mainland","hubei","numb","new","record","accord","numb","record","brazil","report","new","record","brazil","record","new","total","record","death","new","record","report","new","record","numb","report","india","india","report","state","daily","daily","record","hopkins","high","new","new","new","new","new","high","us","less","record","report","record","hopkins","johns","million","total","report","case","dos","datum","since","case","population","total","datum","brazil","death","datum","dos","publish","population","nearly","datum","one","child","group","average","less","rate"
"7","numb","die","mainland","toll","toll","total","mainland","chinese","total","report","record","increase","report","patient","new","record","ministry","report","toll","report","numb","record","johns","ministry","sunday","hopkins","johns","johns","numb","hopkins","johns","ministry","johns","new","hopkins","record","johns","johns","daily","johns","death","record","hopkins","us","record","numb","total","accord","report","johns","record","hopkins","university","hopkins","hopkins","accord","less","publish","ministry","report","total","since","datum","less","total","january","report","dos","publish","cdc","average","fully","million","day","state","disease","new","state","death"
"8","hubei","numb","total","province","total","global","province","import","italy","spain","report","report","countrys","report","patient","confirm","record","brazil","numb","record","health","accord","record","johns","johns","record","hopkins","record","johns","ministry","hopkins","brazil","brazil","hopkins","toll","accord","total","hopkins","johns","high","day","high","accord","state","numb","hopkins","hospitalization","hopkins","accord","less","johns","less","datum","less","johns","johns","hopkins","million","accord","death","daily","total","day","nearly","report","average","since","population","day","case","total","administer","dose","us","us","death","rate","low","datum"
"9","region","total","province","total","outside","toll","xi","toll","new","country","ministry","infection","singapore","dormitory","korea","new","confirm","toll","report","numb","bring","health","countrys","hopkins","new","less","ministry","ministry","ministry","johns","ministry","accord","record","johns","johns","new","record","new","hopkins","record","hopkins","total","numb","hopkins","since","us","infection","johns","dec","hopkins","hopkins","report","less","state","datum","state","state","johns","brazil","less","high","ministry","administer","datum","publish","report","datum","less","average","administer","less","cdc","adult","rate","report","day","become","since","total"
"10","total","outside","numb","numb","province","country","rise","country","mainland","toll","rise","new","record","singapore","confirm","south","cluster","record","new","bring","accord","countrys","hopkins","numb","countrys","johns","toll","university","bring","numb","bring","record","less","bring","less","total","numb","accord","less","daily","daily","johns","state","johns","hopkins","accord","since","high","record","accord","new","datum","accord","dos","antigen","less","us","state","administer","administer","numb","less","case","administer","average","brazils","per","fully","total","dose","covid","dose","per","county","washington","datum","little","per","accord"
