"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","hospital","mask","mask","hospital","source","employee","game","olympic","olympic","tokyo","league","event","kong","game","flu","game","town","league","student","july","player","student","student","student","student","school","school","school","school","student","student","student","school","student","school","student","york","game","york","dodger","player","player","game","game","game","game","dos","desantis","vaccination","vaccination","vaccination","vaccination","receive","pharmacy","nurse","dos","dos","receive","teacher","state","april","april","vaccination","vaccination","biden","mask","mask","mask","mask","fauci","fauci","mask","unvaccinated","child","level","develop","department","de","de"
"2","mask","hospital","face","liu","north","festival","tournament","event","game","player","body","abe","olympic","town","hong","sport","league","season","board","season","league","school","player","school","league","student","player","student","student","school","university","school","student","school","student","school","student","team","city","game","team","test","postpone","player","team","pilot","vaccination","dos","pharmacy","vaccinate","vaccinate","receive","vaccination","administer","vaccine","vaccination","vaccination","site","staff","old","old","old","eligible","site","american","outdoor","wear","wear","wear","mask","dr","wear","vaccinate","likely","risk","target","adolescent","blasio","blasio"
"3","face","supply","shortage","protective","robot","game","cancel","postpone","postpone","team","queen","cancel","hong","child","kong","season","hall","hall","season","league","season","campus","school","player","school","district","play","district","district","campus","school","university","university","university","football","city","city","positive","school","team","game","football","texas","schedule","player","canada","shipment","receive","vaccine","nurse","dos","care","cv","dos","facility","site","pharmacy","million","facility","dose","state","open","adult","community","get","vaccinate","vaccinate","guidance","vaccinate","wear","mask","guidance","disease","white","feel","authorization","immunization","shoot","city"
"4","medical","face","supply","mask","tech","company","nba","player","tokyo","play","play","review","global","street","event","league","watch","family","college","student","test","player","league","league","player","instruction","season","learn","learn","university","campus","campus","positive","positive","allow","york","team","player","test","angeles","positive","team","football","black","nfl","player","receive","vaccinate","vaccinate","rollout","pharmacy","vaccinate","dose","state","administer","state","site","announce","eligible","city","eligibility","vaccination","biden","shoot","white","biden","get","vaccinate","guidance","dr","email","think","fauci","need","right","tell","tennessee","email","york"
"5","supply","build","nigerian","equipment","human","toilet","postpone","game","committee","committee","club","team","cancel","kid","pandemic","baseball","get","town","game","player","football","positive","test","fall","sport","person","student","player","person","positive","class","college","district","class","campus","game","player","test","game","los","football","positive","cancel","texas","quarantine","hold","vaccine","senior","dos","program","old","vulnerable","vaccine","retail","site","vaccine","vaccine","state","resident","vaccination","march","site","eligibility","senior","house","fully","biden","fauci","fauci","vaccinate","wear","disease","beasley","build","tell","booster","outreach","city","proof"
"6","patient","wear","hospital","facility","inside","event","season","cancel","athlete","game","player","player","pandemic","hall","empty","live","kid","premier","interaction","spokesperson","team","fall","positive","team","season","learn","game","teacher","sport","learn","player","positive","teacher","person","learn","positive","positive","oct","positive","turner","bronco","game","team","team","test","play","vaccinate","administer","worker","dos","service","vaccine","vaccinate","vaccine","home","pharmacy","state","eligible","vaccination","age","open","eligibility","announce","slavitt","vaccinate","guidance","fauci","indoor","fully","director","director","activity","good","recover","business","soon","child","plan","mayor"
"7","worker","treatment","equipment","worker","committee","tokyo","league","team","cancel","league","bury","halt","hold","olympic","old","town","student","watch","guideline","kudlow","staff","season","team","test","team","open","will","class","football","district","team","player","player","football","staff","teacher","county","schedule","football","celebrate","test","chicago","native","tournament","nba","cancel","state","vaccine","administer","worker","administer","worker","old","program","dos","federal","supply","educator","vaccine","resident","carolina","march","state","appointment","president","white","guidance","fully","prevention","disease","anthony","fauci","cdc","risk","spend","presidential","ice","concert","restaurant"
"8","store","cross","protective","medical","olympic","paper","team","schedule","event","club","morgue","tour","song","hong","internet","hall","venice","player","train","staff","positive","will","campus","campus","class","executive","schedule","fall","teacher","class","positive","class","class","test","game","test","positivity","football","de","series","statement","state","among","indicate","fan","guest","week","florida","giroir","home","vaccine","old","worker","receive","vaccinate","administer","appointment","program","care","blasio","anyone","anyone","open","administer","administration","wear","cdc","outdoor","control","committee","institute","indoor","hundred","adult","job","biontech","preventable","plant","vaccination"
"9","city","bed","phase","head","diplomat","amazon","player","season","postponement","postpone","hart","game","event","sesame","year","hong","cnns","henson","clean","patron","play","staff","season","online","test","education","league","schedule","parent","teacher","league","test","staff","sept","conference","zip","school","york","blasio","world","practice","miami","fan","statement","play","athletic","today","care","nurse","vaccine","rollout","dos","administer","federal","resident","nurse","group","dos","plan","add","age","plan","site","will","business","get","fully","disease","require","guidance","continue","outdoor","variant","asian","june","late","point","incentive","employee"
"10","treat","hundred","nurse","designate","korea","olympic","event","nba","prince","olympic","golf","season","young","gupta","vaccine","watch","player","victim","hall","production","game","semester","statement","season","district","statement","marlin","remote","player","college","letter","learn","aug","game","umrah","code","zip","school","team","party","ceo","period","player","pilot","guest","event","facility","ohio","access","french","say","age","dos","walgreens","state","will","program","vaccine","school","get","vaccination","state","president","adult","slavitt","expect","say","require","disease","walensky","guidance","risk","require","mix","say","administration","facility","full","announce"
