"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","city","city","chen","home","eu","africa","uk","uk","ventilator","hospital","johnson","hospital","uk","uk","uk","johnson","uk","cummings","uk","uk","uk","england","johnson","pub","worker","winter","economy","italian","uk","indigenous","abe","billion","airport","flight","flight","industry","year","symptom","study","researcher","woman","researcher","researcher","antibody","redfield","study","study","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","variant","rise","swaminathan","model","erck","european","intelligence","psaki","jj","many","currently","serum","member","booster","cdc","walensky"
"2","million","million","game","beijing","troop","face","census","johnson","johnson","ventilator","hospital","ventilator","equipment","johnson","johnson","uk","johnson","johnson","england","sleep","england","rule","leicester","minister","uk","uk","quarter","antibody","end","demand","employee","year","passenger","airport","board","year","industry","woman","symptom","study","child","child","study","study","among","hurt","child","virus","strain","mutation","virus","study","africa","uk","south","identify","south","south","identify","sequence","infect","case","michigan","michigan","claim","see","variant","novavax","yellow","origin","origin","johnson","dewine","respiratory","read","staff","pfizer","transmission","mask"
"3","lockdown","lockdown","city","city","lockdown","crowd","court","hospital","bed","patient","minister","johnson","doctor","protective","boris","boris","england","dominic","london","home","school","hajj","uk","london","lockdown","lockdown","uk","survey","quarter","highway","indigenous","job","screening","world","airline","pandemic","pneumonia","year","lose","rate","among","among","patient","child","nurse","researcher","among","strain","colorado","scientist","sample","virus","south","strain","africa","south","africa","africa","uk","transplant","identify","county","case","identify","care","enrollment","death","variant","rollout","community","term","expire","can","antibiotic","strain","outbreak","meet","guidance","control"
"4","hubei","train","lockdown","restriction","little","like","uks","ventilator","hospital","nurse","ventilator","nhs","nurse","british","government","home","kingdom","prime","shield","government","congress","uk","hernández","england","measure","union","gdp","woman","economy","institute","furlough","international","million","oxfam","estate","million","job","mortality","researcher","team","age","patient","find","care","director","mask","black","child","appear","virus","find","researcher","identify","protection","study","africa","study","identify","africa","lung","saliva","michigan","expert","high","longterm","death","ihme","interview","certificate","claim","jump","dos","deal","prescription","three","people","official","high","even"
"5","travel","people","go","empty","exercise","uk","delay","bed","defense","johnson","prime","uk","johnson","equipment","british","uks","care","durham","secretary","school","amtrak","life","lockdown","lockdown","shop","government","damage","billion","june","quarter","minister","access","screen","billion","grant","airport","influenza","world","find","find","pregnant","study","remdesivir","researcher","center","compare","sister","uk","uk","sequence","cdc","antibody","effective","mutation","vaccine","strain","surge","find","first","donor","virus","identify","although","mask","likely","increase","see","sequence","region","investigation","world","can","term","university","violation","monitor","need","walensky","cdc"
"6","people","hubei","journalist","neighborhood","restaurant","country","illinois","london","need","equipment","boris","care","government","hancock","uks","minister","wale","lockdown","home","lockdown","johnson","johnson","prime","prime","healthcare","euro","economic","main","lockdown","protester","irish","worker","airline","crisis","march","life","price","rate","year","age","illness","likely","old","among","prevention","safety","mental","researcher","virus","strain","identify","find","strain","africa","protection","sequence","mutation","uk","york","africa","mouth","share","identify","city","expert","decline","projection","expect","member","china","organization","unused","way","labor","preprint","family","company","substantial","breakthrough"
"7","country","country","friend","limit","military","union","dorries","need","uk","uk","uk","nurse","protective","service","minister","prime","british","boris","government","say","british","government","mount","johnson","minister","flu","full","economy","million","worker","plan","flight","year","note","million","alliance","airport","researcher","journal","prevention","likely","find","severe","collection","us","team","flu","disease","scientist","study","mutation","africa","uk","study","oxfordastrazeneca","researcher","find","case","strain","infect","infection","average","good","increase","etienne","undergraduate","estimate","tts","lopez","virus","information","three","continue","flu","need","symptomatic","datum","wear","director"
"8","china","outbreak","video","district","impact","european","minister","defense","act","bed","intensive","patient","secretary","boris","equipment","address","trace","uk","british","ferguson","cut","court","hancock","uk","prime","announcement","measure","northern","compare","economy","company","industry","symptom","million","year","mention","pandemic","death","death","research","need","visit","among","patient","model","genetic","minority","scientist","identify","identify","uk","identify","trial","south","identify","study","first","first","new","virus","cell","study","strain","expert","variant","rise","voyage","region","enough","report","community","ohio","normal","investigate","time","vaccinate","brief","mask","people"
"9","restriction","movement","qiushi","order","order","police","page","boris","production","nhs","medical","minister","minister","personal","telegraph","government","uks","london","lockdown","minute","gimenez","false","life","photo","government","minister","bad","saudi","year","kayapó","bed","euro","business","company","visa","passenger","due","pollution","blood","may","study","powell","child","aug","longterm","sputnik","pregnancy","evidence","kingdom","south","sequence","us","detect","efficacy","severe","first","dose","concern","sample","south","detect","resident","prevention","predict","california","student","unite","recognize","test","biden","claim","state","approach","medicine","case","risk","administration","area","wear"
"10","spread","wuhan","wan","shanghai","european","continent","country","prime","boris","pritzker","british","medical","patient","government","ppe","london","sharma","minister","hancock","duke","challenge","girl","government","life","inside","austria","england","england","pandemic","government","year","economy","minister","airline","expose","crack","demand","loss","syndrome","child","risk","mental","immune","prevalence","symptom","woman","submit","mutation","new","find","researcher","south","virus","participant","strain","johnson","uk","sample","infectious","türeci","limitation","high","dc","white","facility","security","team","warn","travel","human","temporary","store","high","season","first","time","fda","people","guidance"
