"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","case","case","case","case","case","case","case","ministry","ministry","health","age","woman","merkel","woman","child","child","symptom","indigenous","researcher","researcher","study","risk","researcher","child","young","child","study","child","child","symptom","symptom","patient","patient","patient","study","study","try","ranney","friend","family","asymptomatic","contact","test","north","party","china","quarantine","uk","variant","variant","passenger","player","travel","airline","quarantine","travel","travel","inspection","american","digital","vsafe","homeless","province","bolsonaro","germany","line","industry","last","rural","collins","shop","look","holiday","black","point","american","happen","president","zients"
"2","confirm","less","less","less","less","confirm","confirm","case","death","ministry","iran","age","german","find","kawasaki","syndrome","researcher","droplet","study","study","find","young","infect","patient","adult","study","cain","researcher","study","test","child","researcher","adult","study","child","child","poll","medicine","bad","asymptomatic","office","screen","sisolak","korean","north","korean","test","variant","uk","flight","travel","quarantine","quarantine","quarantine","test","quarantine","quarantine","poll","hong","certificate","uk","two","flower","record","federal","move","ward","poll","woman","disparity","birth","investigation","many","unemployment","say","company","harris","private","house"
"3","patient","confirm","yearold","confirm","yearold","yearold","ministry","man","health","test","germany","pregnant","hispanic","condition","syndrome","disease","disease","patient","woman","find","researcher","researcher","study","study","child","school","risk","study","researcher","child","kong","study","researcher","researcher","black","researcher","may","wave","cost","medicare","governor","county","symptom","infect","china","south","french","ban","ban","uk","test","flight","hotel","hotel","travel","airport","tourism","feel","visitor","can","pregnancy","italian","team","inquiry","spahn","information","ago","improve","live","delta","like","know","lose","nearly","american","say","tedros","mean","white"
"4","yearold","yearold","confirm","yearold","death","ministry","man","woman","patient","germany","health","resignation","khan","anzac","disease","heart","child","cdc","condition","infect","patient","age","symptom","symptom","group","prison","child","adult","find","researcher","study","negative","study","fit","find","drink","get","physician","next","kashgar","xinjiang","close","grow","comment","wuhan","foreign","president","flight","arrive","south","negative","open","hong","flight","traveler","hong","world","conduct","kong","passenger","chile","et","arrest","run","emergent","try","german","deal","area","bastian","talk","decision","develop","accord","mask","economic","american","different","sign"
"5","ministry","woman","singapore","singapore","confirm","man","yearold","yearold","man","death","child","turkey","covid","black","hospital","inflammatory","estimate","infect","cdc","nurse","blood","hotez","child","disease","age","inmate","young","infect","among","population","patient","pregnant","care","find","researcher","find","editorial","jonathan","june","xinjiang","mass","facility","supplier","delta","post","north","minister","travel","passenger","ministry","flight","australian","traveler","traveler","buttigieg","traveler","international","respondent","gym","return","card","ontario","doctor","federal","system","situation","city","wear","unemployment","health","someone","assess","prior","far","poll","occur","weekend","white","psaki"
"6","thailand","man","patient","total","woman","total","health","health","die","case","death","covid","germany","ethnic","paris","kawasaki","syndrome","transmission","transmission","infection","symptom","woman","patient","antibody","risk","symptom","severe","find","aap","hospitalization","hong","write","research","athlete","young","age","appear","island","really","candy","region","passenger","possible","program","gao","kim","macron","traveler","test","country","variant","travel","flight","airport","passenger","victoria","need","likely","poll","hope","cnn","agree","hospital","start","affect","low","recent","risk","rate","reopen","die","scientific","social","home","last","produce","biden","biden","see"
"7","south","taiwan","ministry","ministry","man","new","patient","die","case","carry","test","census","community","group","admit","symptom","list","researcher","nurse","risk","age","old","find","condition","severe","adams","school","sanitizer","risk","study","asymptomatic","symptom","find","child","group","among","august","covid","care","warn","statement","night","isolation","negative","border","indonesia","prime","passenger","traveler","traveler","country","tennis","ban","travel","hotel","test","country","enter","numb","north","boris","provide","lock","conversation","kit","oxygen","body","catch","chinese","province","now","median","capital","american","concern","drug","office","speech","press"
"8","singapore","total","man","patient","total","health","woman","patient","yearold","doctor","toll","severe","black","kawasaki","december","condition","cough","respiratory","care","symptom","transmission","severe","show","infect","smoke","adult","researcher","cdc","disease","report","man","test","test","hospital","live","symptom","current","sick","scientist","go","negative","program","nevada","source","medium","island","negative","kingdom","detect","passenger","uk","restriction","restriction","rule","negative","flight","ban","start","thursday","traveler","extension","full","ontario","angela","thursday","post","line","childhood","german","job","health","analysis","home","early","respondent","conclude","pandemic","ahead","save"
"9","taiwan","ministry","th","man","patient","india","total","death","countrys","woman","indigenous","fight","disease","inflammatory","man","inflammation","smell","surgery","visit","many","infect","likely","antibody","underlie","research","transmission","virus","hand","publish","positive","researcher","child","hospital","young","underlie","report","percentage","community","go","pay","symptomatic","staff","negative","newsom","source","korea","migrant","quarantine","negative","test","arrival","passenger","uk","passenger","border","pm","enter","last","traveler","passport","certificate","reopen","sick","fall","altogether","interest","fly","point","organizer","nih","pandemic","even","focus","economic","large","protect","help","psaki","mean"
"10","man","germany","malaysia","korea","singapore","australia","countrys","confirm","spain","uk","die","ryan","smell","child","heart","affect","people","lung","patient","sick","journal","infect","team","publish","disease","cdc","infect","age","hospitalization","disease","test","woman","symptom","black","resident","survey","consequence","brown","tell","mass","kashgar","asymptomatic","program","kim","kim","jong","positive","suspend","country","travel","airline","melbourne","zealand","transportation","canada","restriction","passenger","israeli","return","garcetti","dark","unit","safely","los","pennsylvania","request","special","family","labor","shoot","say","enough","feel","previous","june","biden","start","reporter","response"
