"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","year","year","economy","economy","dow","stock","market","billion","stock","company","business","billion","billion","billion","unemployment","billion","job","million","million","economy","billion","billion","unemployment","fund","fund","nurse","hate","telehealth","access","plasma","plasma","plasma","food","gate","birx","pelosi","stimulus","house","pelosi","pelosi","tedros","mink","mink","mask","mask","mask","antibody","switzerland","test","test","child","test","police","game","game","game","crowd","mask","mask","capacity","order","mask","event","outdoor","indoor","outdoor","restaurant","restaurant","will","lift","release","mask","state","will","mask","cdc","chest","mask","school"
"2","lunar","lunar","business","business","drop","market","stock","stock","market","stock","bank","program","program","quarter","economic","job","million","company","economy","billion","economic","forecast","job","business","million","worker","supply","love","price","convalescent","fda","treatment","drug","plasma","administration","house","house","pelosi","stimulus","stimulus","another","farm","farm","store","moore","hahn","treatment","america","positive","positive","game","child","event","tokyo","fan","japan","indoor","mandate","business","indoor","will","mandate","mask","capacity","outdoor","event","restriction","gov","gov","will","mask","allow","gov","allow","begin","will","committee","school","mask"
"3","new","holiday","plant","impact","point","point","trade","airline","company","business","program","stock","company","airline","airline","airline","business","economic","claim","stock","economy","economic","billion","program","without","supply","worker","husband","nurse","contract","convalescent","convalescent","fda","child","atla","mnuchin","talk","republican","election","deal","deal","cull","bell","gottlieb","student","fda","monoclonal","die","league","prisoner","test","olympic","child","league","venue","event","social","texas","lift","restaurant","northam","governor","bar","venue","wear","will","capacity","indoor","capacity","indoor","cruise","require","will","restriction","july","school","recommendation","mandate","student"
"4","cancel","company","impact","year","market","cut","drop","market","billion","bank","economic","bank","money","company","billion","tourism","billion","billion","job","economic","stock","fund","fund","loan","protect","hahn","asian","nagy","lose","nurse","drug","patient","remdesivir","food","familiar","deal","package","senate","house","stock","morning","denmark","demonstration","change","michigan","wear","hahn","word","player","council","washington","tokyo","olympic","prefecture","super","olympic","will","lift","mandate","outdoor","indoor","biden","ghaly","ceremony","step","capacity","gov","lift","cuomo","capacity","office","restriction","mask","announce","fine","physical","ahead","county","district"
"5","holiday","store","auto","million","index","rate","oil","cut","business","employee","economy","file","trade","demand","company","million","fund","economy","billion","point","point","claim","program","company","go","service","pandemic","index","supply","treatment","treatment","fda","treatment","mccancekatz","situation","stimulus","money","kudlow","mnuchin","talk","moment","human","danish","rule","material","kit","almost","sturgeon","season","game","positive","positive","arrest","bowl","event","iraq","japan","business","texas","mask","outdoor","extend","sport","guest","gupta","restaurant","business","governor","lift","june","lift","lift","require","policy","september","distance","get","student","county"
"6","beijing","gamble","industry","outbreak","stock","dow","dow","loan","airline","unemployment","billion","trade","package","plant","norwegian","economy","economy","hassett","cost","price","open","childcare","million","million","school","congress","leader","doctor","letter","hut","treat","drug","plasma","convalescent","hahn","airline","still","trillion","deal","election","argentina","strain","denmark","offer","guard","commissioner","employee","share","premier","season","postpone","game","charge","super","sport","league","event","abbott","city","venue","close","capacity","indoor","place","still","start","event","social","restriction","order","june","order","lift","remain","pfizer","plan","traveler","wear","mandate"
"7","will","market","year","march","sp","index","disney","trade","package","market","company","fund","fund","economic","million","flight","pay","industry","worker","market","merkel","recovery","forecast","job","federal","shortage","critical","grow","association","restaurant","patient","product","convalescent","treatment","comment","democrat","trump","mnuchin","speaker","mnuchin","origin","population","decision","protection","physical","sample","municipality","room","team","league","league","holmes","officer","test","bowl","sport","outdoor","governor","wear","reopen","november","sport","friday","event","reopen","may","distance","venue","mask","restaurant","require","gov","order","end","new","mask","europe","district","require"
"8","public","operation","part","company","bad","drop","index","financial","dow","loan","market","demand","business","bank","business","loss","bank","employee","unemployment","million","euro","economy","market","suit","another","card","system","pandemic","die","develop","administration","treat","emergency","interview","white","speaker","negotiation","trump","senate","house","somebody","mutation","robot","buy","write","collection","dr","employee","game","staff","netherlands","trujillo","game","olympic","move","postpone","suicide","order","gov","will","mask","indoor","californians","indoor","mask","lift","may","reopen","announce","event","law","cuomo","governor","department","federal","local","international","gov","staff"
"9","city","macao","factory","china","lose","low","bad","economy","loan","pay","unemployment","employee","million","million","job","business","worker","recession","labor","fall","sp","trade","economic","open","money","group","aapi","service","family","sit","emergency","use","use","acknowledge","consider","furlough","major","proposal","democrat","white","certain","danish","reiner","target","wear","metal","davis","child","club","premier","war","antigen","netherlands","police","athlete","ban","place","gov","face","open","open","will","capacity","open","will","dine","cuomo","event","event","gov","gov","will","emergency","migrant","issue","return","work","require","policy"
"10","close","cancel","company","chinese","fall","economy","fall","economic","economic","low","will","unemployment","ma","worker","cruise","sector","lose","unemployment","nearly","drop","end","american","labor","economy","financial","pandemic","fear","lose","away","help","trump","standard","product","administration","task","trillion","pelosi","offer","bill","point","tweet","mutate","however","wear","help","dr","help","stay","result","statement","contact","duty","japan","club","player","gathering","order","greg","order","savannah","social","outdoor","cdc","lift","lift","social","lift","announce","curfew","mask","individual","release","cuomo","hour","event","emphasize","program","city","indoor"
