"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","emergency","treat","organization","tedros","pandemic","pandemic","fauci","johnson","johnson","uk","johnson","johnson","uk","uk","uk","johnson","uk","cummings","uk","uk","uk","uk","uk","indigenous","indigenous","county","north","korea","shoot","cluster","abe","cell","remdesivir","frieden","year","bannister","mink","ad","murphy","delfraissy","johnson","uk","uk","hong","hong","kong","airport","uk","uk","variant","passenger","player","quarantine","quarantine","quarantine","travel","travel","enter","industry","travel","mumbai","list","bolsonaro","bolsonaro","region","covaxin","donation","ivermectin","serum","ema","vaccine","johnson","state","prescription","biden","complete","game","risk","outbreak"
"2","health","drug","ghebreyesus","organization","tedros","organization","world","uk","uk","johnson","minister","uk","johnson","johnson","johnson","uk","symptom","johnson","british","minister","government","government","johnson","pub","shop","service","korea","north","secret","korea","bolt","stem","lafayette","facility","release","year","newsom","campaign","jersey","medium","party","christmas","police","kong","kong","hong","test","flight","variant","flight","travel","quarantine","travel","test","test","test","quarantine","israeli","come","air","people","risk","são","covax","university","vaccine","serum","tweet","vaccine","government","letter","dos","scott","flu","month","investigation","international","close","kelly"
"3","international","organization","world","expert","world","world","director","fauci","minister","hancock","prime","prime","minister","secretary","british","prime","list","lockdown","secretary","quarantine","johnson","school","leicester","uk","people","cut","kcna","south","south","north","post","canadian","hospital","trace","grant","bell","effect","fauci","travel","scientific","cuomo","johnson","return","bubble","chuang","test","flight","ban","test","test","test","flight","ban","hotel","travel","auckland","crowd","still","quarantine","airport","cruise","homeless","idea","president","etienne","china","development","california","age","janssen","available","jj","dewine","level","will","progress","recommend","game","strategy"
"4","organization","world","tedros","pandemic","organization","tedros","pandemic","london","nhs","nhs","uk","nhs","government","british","boris","boris","british","dominic","minister","travel","prime","johnson","lockdown","lockdown","uk","hydroxychloroquine","korean","group","service","south","symptom","product","inmate","suspect","crown","die","animal","context","quarantine","council","uk","student","christmas","singapore","dr","airline","access","variant","quarantine","negative","airline","australian","hong","australia","hotel","zealand","gigi","will","travel","passenger","test","pharmacy","fight","access","america","tope","receive","medium","delhi","india","access","expire","vaccine","eligible","ability","partially","healthcare","clear","atlanta"
"5","response","pandemic","directorgeneral","world","director","directorgeneral","allergy","boris","tube","prime","boris","minister","secretary","hancock","prime","minister","johnson","durham","england","survey","london","impose","government","police","government","uk","hydroxychloroquine","emergency","breach","hall","positive","internet","outside","lung","event","shirley","interact","advertisement","security","murphy","england","england","olympic","launch","break","lam","migrant","country","passenger","travel","negative","open","hotel","airline","buttigieg","lockdown","start","paris","hong","test","stay","underlie","member","international","uc","hope","federal","world","drive","monitor","frieden","vaccine","work","antibiotic","able","oliver","work","due","cardona"
"6","world","vaccine","adhanom","director","adhanom","ghebreyesus","infectious","advice","prime","boris","intensive","british","prime","government","uks","address","loss","london","london","prime","minister","lockdown","minister","england","minister","regional","johnson","philippines","enrollment","defense","olympic","activity","vaccine","life","countdown","daughter","love","sale","athlete","french","boris","gathering","demonstration","kongs","boris","flight","faa","travel","traveler","passenger","uk","tennis","flight","transportation","traveler","authority","passport","leave","website","record","hospital","severe","doubt","delivery","lead","maharashtra","saturday","run","india","sisodia","small","state","use","real","abroad","family","temporary","jackson","draw"
"7","outbreak","combination","team","ghebreyesus","outbreak","infectious","tedros","measure","boris","minister","british","hospital","hancock","boris","government","sunday","smell","boris","home","government","pound","action","hancock","prime","prime","austria","kim","korean","wont","residence","medium","afternoon","gimenez","associate","estate","carolina","amtrak","praise","list","party","vote","cancel","berlin","johnson","okay","passenger","passenger","kingdom","flight","uk","flight","passenger","zealand","game","negative","positive","international","allow","air","international","order","test","paulo","handle","fall","every","million","batch","sisodia","delaware","decline","use","website","work","access","time","employment","contact","statewide"
"8","need","institute","health","need","country","disease","disease","prime","government","world","raab","pope","nhs","minister","minister","message","government","prime","vulnerable","british","school","shield","prime","outbreak","veto","ferrer","video","government","church","identify","recover","canada","supply","cause","celebration","love","ventilator","tout","championship","lockdown","pa","government","johnson","travel","city","hahn","airline","suspend","ban","quarantine","country","melbourne","australia","australian","passenger","three","will","passenger","require","fly","institute","cause","plan","senate","drive","indian","company","approve","shortage","decision","director","million","murphy","month","accord","thursday","progress","within","fund"
"9","public","health","director","adhanom","ghebreyesus","level","dr","government","british","test","queen","boris","vaccine","prime","ferguson","stay","sense","wife","arrest","lockdown","impact","deal","british","government","feel","hidalgo","weight","shincheonji","drive","university","essential","use","hear","former","de","import","association","quote","comment","estimate","johnsons","ahead","student","chp","suspend","kit","home","passenger","negative","require","require","test","suspend","mcgowan","will","quarantine","restriction","quarantine","kong","tsa","arrival","board","vote","lead","eat","covax","shot","track","government","union","size","unused","conduct","day","account","everyone","national","covid","risk"
"10","concern","response","expert","vaccine","yet","adhanom","anthony","think","hancock","rule","street","uks","meeting","uks","telegraph","british","prime","minister","transport","question","mandatory","leader","boris","minister","sunday","survey","un","approve","first","fraternity","hold","pakistans","canadian","risk","away","person","shut","feature","fauci","seoul","lawmaker","family","street","yau","grind","home","ensure","traveler","country","traveler","pcr","positive","kong","home","require","airport","end","permission","link","screen","screen","festival","republic","federal","tokyo","gavi","tweet","china","worker","delhi","tom","can","californians","cnns","across","accord","internal","also","safely"
"11","disease","use","emergency","health","risk","director","country","say","re","matt","gove","hancock","british","target","sturgeon","uks","anosmia","uk","prime","prosecutor","hancock","british","sew","protester","johnson","overwhelm","south","year","pennsylvania","carolina","video","lung","judge","air","will","movie","food","personal","york","igg","high","exam","boris","case","situation","collection","aviation","restriction","travel","country","ban","ahead","police","flight","fan","restriction","passenger","event","thursday","security","sail","river","jair","jair","osaka","biotech","protect","term","covishield","chief","caucus","cnn","news","company","act","delta","save","postpone","hidalgo"
"12","declare","research","conference","ryan","ryan","risk","warm","country","run","uks","london","raab","boris","peak","name","kingdom","sharma","adviser","government","introduce","announcement","rule","office","johnson","confinement","worker","suspect","park","barrier","nu","protocol","rush","fdc","bad","turn","cold","die","trump","phil","argue","plan","school","carry","announce","statement","lister","municipality","sunday","arrive","ban","france","hotel","passenger","lockdown","ban","victoria","digital","afternoon","two","pandemic","extension","infect","president","opposition","americas","central","foreign","treat","ministry","central","allocate","ohio","eligible","conduct","action","covid","detroit","let","contact"
"13","information","emergency","contain","prepare","health","yoon","say","re","khan","social","johnsons","thank","matt","nhs","secretary","alert","add","travel","johnson","conte","full","spokesperson","impose","veto","law","normal","minister","authority","park","sigma","test","post","thomas","south","square","food","time","experience","hundred","guidance","propose","food","museum","dance","provider","fly","symptom","unite","require","result","arrival","room","traveler","airport","air","family","iata","government","day","will","respondent","experience","economy","pandemic","vote","ceo","item","demand","indias","letter","zero","month","can","difficult","activate","ability","mlb","percentage","back"
"14","institute","epidemic","dr","pompeo","say","containment","institute","khan","street","immunity","hospital","st","gove","test","hancock","level","taste","england","lockdown","school","political","consider","local","photo","brazil","barcelona","kaesong","lee","special","usfk","social","hour","represent","meadow","part","cnn","equipment","consent","baker","federation","british","support","extend","wave","economic","result","positive","quarantine","detect","crew","board","tournament","government","positive","mandatory","flight","family","come","source","airline","pcr","leave","similar","doubt","country","accord","andhra","serum","wave","necessary","african","administer","vaccination","hand","actively","able","statement","steady","charter"
"15","measure","information","say","say","expert","institute","flu","infectious","advice","symptom","admit","staff","doctor","equipment","nicholas","london","spector","british","hancock","home","boris","kcdc","deal","people","meet","protective","contact","medicare","election","military","require","growth","agreement","dose","organizer","yearold","protective","really","term","hotspot","raise","market","lose","recent","confirm","operate","sick","minister","kingdom","arrival","result","ban","test","security","game","kong","border","travel","outbreak","careful","international","germany","mark","clear","team","drive","confirm","state","prioritize","deputy","urgent","available","goal","near","acute","abroad","red","jeanpierre","moratorium"
"16","grow","virus","general","team","team","see","enough","scientific","uks","government","symptom","spokesperson","khan","street","test","northern","starmer","aide","boris","hancock","londons","ease","infrastructure","court","live","impact","return","rural","subject","house","individual","criterion","deliver","regard","sovereign","complication","rapidly","new","ability","longterm","period","education","lee","economic","billion","sample","security","test","foreign","statement","quarantine","grand","event","require","melbourne","traveler","positive","long","rollout","enter","new","can","brown","ensure","thursday","call","cruise","million","launch","indias","korea","deliver","california","next","add","access","strengthen","wall","story"
"17","meet","develop","ryan","think","disease","re","ghebreyesus","anthony","measure","london","cabinet","kingdom","test","recover","raab","government","vantam","johnsons","khan","ferguson","quarantine","bubble","secretary","territory","measure","economic","emergency","airline","october","protection","contact","trudeau","reveal","government","take","sense","train","faucis","order","thousand","call","boris","parliament","studio","lam","pilot","suspension","netherlands","unite","reduce","industry","slam","home","player","australian","day","requirement","case","will","certificate","phase","county","deadly","reason","arrest","access","airport","india","capital","deal","country","administration","resident","story","additional","account","several","protocol","resource"
