"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","city","city","party","praise","drug","supply","blood","mask","supply","supply","equipment","test","test","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","remdesivir","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","trial","vaccine","vaccine","vaccine","vaccine","vaccine","vaccine","dose","dose","protection","protection","trial","phase","moderna","vaccine","child","fauci","fauci","fauci","think","variant","rate","variant","delta","rate","probably","hospital"
"2","million","lockdown","city","hubei","fda","shortage","supply","fda","mask","equipment","supply","fda","swab","test","equipment","company","trial","plasma","fauci","trial","trial","trial","trial","drug","company","company","trial","trial","trial","trial","plasma","trial","trial","trial","trial","trial","use","trial","trial","trial","trial","trial","pfizer","fda","authorization","authorization","drug","reaction","trial","dose","trial","use","johnson","johnson","study","johnson","johnson","johnson","glenn","vaccine","woman","dose","antibody","moderna","study","child","child","vaccine","booster","institute","email","dr","delta","say","delta","variant","continue","hospital","patient"
"3","lockdown","million","replace","city","shortage","fda","kelly","blood","protective","mask","mask","mask","kit","trial","mask","trial","company","company","trial","antibody","company","volunteer","company","vaccine","china","trial","phase","drug","russia","treatment","fda","plasma","drug","dos","dos","fda","authorization","clinical","drug","treatment","phase","pfizer","trial","efficacy","pfizer","pfizer","use","authorization","moderna","drug","pfizer","trial","vaccine","trial","oxfordastrazeneca","trial","pfizer","pfizer","trial","trial","trial","vaccine","certificate","danish","guidance","approval","teen","mild","get","director","go","need","concern","disease","say","say","hospital","gottlieb","louisiana"
"4","travel","hubei","lockdown","member","product","drug","protective","food","equipment","fda","million","swab","equipment","supply","trial","produce","antibody","trial","dos","phase","candidate","human","drug","phase","track","develop","hahn","company","phase","antibody","trial","fda","astrazeneca","company","fda","drug","emergency","pause","clinical","moderna","vaccination","pfizers","moderna","dose","dos","use","authorization","drug","company","india","dose","emergency","company","efficacy","south","efficacy","trial","moderna","booster","company","child","trial","result","maree","moderna","emergency","booster","young","oregon","booster","institute","fauci","slavitt","variant","spread","health","unvaccinated","dr","zients"
"5","people","train","hubei","shanghai","ingredient","eu","need","supply","donate","protective","ventilator","company","supply","kit","ppe","production","macron","receive","company","development","phase","committee","remdesivir","company","expert","phase","fda","develop","russian","study","convalescent","dr","food","pfizer","participant","hahn","antibody","johnson","company","company","minister","dos","company","trial","fda","committee","committee","allergic","phase","trial","dos","sputnik","efficacy","use","johnson","south","datum","trial","novavax","moderna","pregnant","month","level","study","russia","vaccine","authorize","efficacy","efficacy","dr","dr","important","india","can","concern","cdc","patient","really","edwards"
"6","hubei","wuhan","chinese","lockdown","food","protective","brown","donate","glove","personal","protective","equipment","ppe","manufacture","surgical","clinical","french","didnt","develop","candidate","dos","develop","clinical","trial","manufacture","fda","moderna","dos","clinical","plasma","use","treatment","trump","clinical","company","company","trial","drug","johnson","safety","volunteer","company","fda","authorization","moderna","trial","administration","use","reaction","dos","authorization","company","effective","sputnik","severe","africa","dose","study","develop","efficacy","age","six","long","recover","trial","booster","age","trial","long","investigation","disease","soon","know","dr","risk","department","see","re","oneal"
"7","station","home","communist","chinese","pharmaceutical","mask","donate","protective","federal","drug","medical","use","fda","company","company","barda","develop","million","institute","company","human","pharmaceutical","receive","hahn","answer","pfizer","speed","advance","approve","company","trump","clinical","phase","distribution","johnson","decision","drug","authorization","azar","antibody","israel","effective","authorization","pfizer","use","fda","advisory","moderna","use","use","use","coronavac","phase","effective","variant","effective","age","use","company","astrazeneca","pfizer","long","high","phase","commission","mean","old","moderna","infectious","virus","anthony","virus","spread","think","health","dr","symptom","case","kid"
"8","restriction","province","province","province","agency","food","fda","shortage","surgical","medical","personal","vaccine","protective","mask","test","sanofi","clinical","institute","national","develop","effective","research","us","clinical","question","astrazeneca","develop","purchase","dos","clinical","drug","convalescent","company","astrazeneca","phase","phase","fda","company","fda","lilly","receive","authorization","use","vaccinate","company","administration","emergency","administration","administration","phase","drug","sinovac","pfizer","datum","astrazeneca","shoot","use","efficacy","give","variant","antibody","immune","use","research","mrna","trial","next","award","platform","tell","director","look","think","past","mask","country","datum","booster","bed"
"9","province","people","shanghai","meet","device","use","health","french","ppe","administration","company","lab","ma","clinical","turkey","research","human","convalescent","clinical","fauci","fauci","drug","fda","demand","two","safe","effective","speed","effective","develop","hahn","drug","clinical","say","authorization","us","clinical","fda","use","datum","administer","us","effective","use","trial","emergency","food","modernas","pfizer","datum","company","efficacy","severe","phase","protection","dos","study","authorize","moderna","türeci","vaccine","antibody","adult","mix","age","world","immunity","dr","believe","appropriation","national","good","dr","go","cdc","case","dr","offit","see"
"10","transport","street","chief","npc","eu","agency","dorries","fight","gown","nurse","donate","shortage","donate","lab","system","bright","mink","adjuvant","get","effective","clinical","therapeutics","dos","quest","us","dos","clinical","antibody","development","astrazeneca","authorization","use","effective","develop","give","clinical","company","use","us","volunteer","prime","drug","dos","emergency","pfizers","drug","pfizer","emergency","dose","authorize","emergency","phase","drug","study","effective","pfizer","company","prevent","us","protection","hong","pfizer","st","protection","result","list","early","sure","within","origin","allergy","infectious","see","vaccination","june","breakthrough","case","good","icu"
"11","wuhan","huanggang","provincial","restriction","manufacturer","personal","european","donation","shortage","ppe","fda","antibody","lab","equipment","personal","disney","participant","modernas","collins","astrazeneca","development","energy","resolution","gilead","animal","gate","slaoui","federal","drug","drug","treatment","us","pause","available","clinical","administration","make","volunteer","authorization","medicare","federal","early","datum","drug","drug","dos","fda","fda","immune","moderna","efficacy","authorization","dos","company","mild","astrazeneca","authorization","clinical","protection","pfizerbiontech","participate","response","digital","month","effective","dose","herd","april","system","national","infectious","just","go","concern","us","community","arkansas","patient","point"
"12","train","restriction","first","xinhua","supply","body","drug","equipment","fight","stockpile","gown","supply","company","hatchett","disney","tfl","farm","cost","anthony","institute","antibody","early","kroger","administration","clinical","hahn","immune","human","moderna","institute","administration","effective","safety","drug","candidate","commissioner","treatment","phase","food","pfizer","foreign","phase","drug","dos","food","reaction","modernas","food","slaoui","slaoui","food","approve","result","authorization","africa","clinical","drug","dose","phase","priority","pregnancy","participant","evade","result","group","participant","pfizerbiontechs","unite","protein","committee","origin","re","community","meet","world","guidance","university","scott","care"
"13","spread","nearly","leadership","gather","inspection","manufacture","food","drug","donation","surgical","hh","kit","mask","train","gown","agreement","phase","result","dr","volunteer","develop","company","organization","hh","origin","immune","company","warp","world","phase","study","phase","use","candidate","safety","safety","monoclonal","administration","committee","clinical","brief","fauci","candidate","candidate","emergency","advisory","us","pfizer","emergency","authorization","clinical","shoot","clinical","candidate","oxford","use","committee","three","see","africa","microgram","study","clinical","different","shoot","possible","expert","cnn","allergy","fall","tell","investigation","disease","delta","case","time","really","term","bad"
