"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","mask","ship","ship","ship","ship","ship","cruise","ship","ship","ship","ship","sailor","cruise","ship","cruise","refugee","cyclone","cyprus","refugee","mumbai","beijing","test","china","outbreak","hong","guidance","hong","hong","price","mandatory","high","zone","zone","company","tedros","flight","company","fan","airline","dodger","practice","travel","south","cluster","unemployment","china","dybing","taiwan","year","year","brazilian","oxygen","memo","pay","document","dewine","take","feel","dc","decision","short","city","city","de","party","election","case","case","fungus","fungus","contact","game","condition","patient","faa","vaccine","johnson","de","city"
"2","face","cruise","cruise","passenger","cruise","cruise","princess","cruise","cruise","cruise","cruise","ship","crow","airport","ship","camp","refugee","camp","cyclone","bad","market","beijing","beijing","transmit","kong","cdc","kong","kong","hong","mask","france","red","airline","flight","flight","hour","boeing","field","company","flight","america","economy","australia","airline","job","job","ecumen","life","avoid","police","pope","manaus","fedex","worker","fund","march","involve","china","get","cqc","da","player","investigation","blasio","election","party","lockdown","lockdown","black","black","power","tokyo","patient","jump","agency","people","fda","city","york"
"3","market","passenger","passenger","cruise","princess","princess","ship","passenger","passenger","passenger","crow","navy","ship","salon","refugee","bangladeshi","bangladesh","save","rohingya","indias","china","pool","outbreak","china","south","official","contain","open","guest","french","index","nasdaq","france","castex","airline","pilot","airplane","series","passenger","game","traveler","powell","adelaide","program","benefit","year","recently","woman","celebration","party","francis","amazonas","cox","moore","worker","company","sister","respondent","eligible","dnacpr","fast","lightfoot","philippines","janeiro","congress","bengal","death","pradesh","taiwan","minister","scientific","park","postcovid","wisconsin","implement","agency","janssen","africa","de"
"4","store","board","princess","princess","diamond","passenger","passenger","dock","flight","zaandam","passenger","cruise","costa","sailor","marine","airport","storm","test","maharashtra","chinese","cluster","sample","test","locally","local","document","tourism","abbott","kong","space","nasdaq","task","open","airline","passenger","tedros","air","loss","cathay","turner","green","flight","quarantine","claim","china","island","film","green","cdc","event","amazonas","court","local","kroger","yellen","commitment","attack","fake","know","desantis","contain","blasio","arrest","rio","hold","bjp","pradesh","union","taipei","taiwan","health","activity","initial","collect","policy","case","vaccine","outbreak","blasio"
"5","supply","crow","diamond","westerdam","passenger","grand","grand","princess","crow","sailor","princess","aircraft","dock","defense","supreme","rohingya","amphan","life","storm","india","xinfadi","outbreak","province","pneumonia","measure","access","aamc","husband","decline","bear","sp","iowa","paris","will","expose","remdesivir","wall","quarantine","job","passenger","flight","will","cluster","rule","wuhan","international","bubble","taiwans","re","avoid","oxygen","government","fire","store","cnn","plant","paranoia","normal","result","care","young","game","violate","birth","west","hold","state","state","state","detect","mean","olympic","group","limitation","throughout","friday","risk","ongoing","proof"
"6","stock","dock","board","diamond","quarantine","diamond","coast","crow","board","florida","navy","passenger","member","nail","travel","bangladesh","india","refugee","nearly","maharashtra","link","meat","import","hong","province","home","costco","nagy","sale","labor","tweet","high","organizer","peep","will","payroll","employee","quarter","travel","hawaii","bay","appeal","international","airport","trace","cbp","beat","taiwanese","alcohol","emergency","manaus","shortage","online","hazard","attack","governor","guard","chinese","edwards","involve","year","contact","police","investigation","bengal","rally","indian","uttar","case","island","speak","tell","diagnosis","care","course","follow","syndrome","hit","mayor"
"7","close","princess","dock","disembark","crow","quarantine","california","aboard","positive","canal","aboard","roosevelt","port","ames","defense","within","camp","story","site","music","outbreak","chinese","hernández","kong","strain","american","leader","jail","store","face","stock","theater","observe","employee","board","passenger","plane","travel","support","airline","field","chicago","state","benefit","outbreak","cruise","year","contact","crisis","pope","vatican","coari","defender","yanomami","hh","deal","crime","reach","respondent","newsom","think","york","player","city","gandhi","west","may","death","island","maharashtra","trace","month","symptom","nearly","brazil","heart","guillainbarré","start","indoor"
"8","shop","kong","westerdam","board","japanese","san","dock","port","navy","test","board","carrier","military","cruise","shutdown","quarantine","grime","carolina","agency","impact","wholesale","food","nhc","import","success","hong","file","economist","close","office","finish","investor","rally","however","hurt","airline","commercial","bank","kong","japan","umrah","arrival","sale","unemployment","student","march","pope","recover","limit","francis","collapse","federal","state","employee","employee","everything","issue","find","dream","tapper","wednesday","new","staff","family","rally","event","kerala","positivity","patient","case","preparedness","call","asymptomatic","just","brand","condition","gbs","infection","restaurant"
"9","last","quarantine","yokohama","dock","yokohama","california","crow","quarantine","carrier","navy","onboard","uss","nagasaki","crow","airport","talk","bengal","curfew","camp","brand","city","plant","case","chinese","school","supplemental","minnesota","obituary","security","france","dinner","sp","french","change","detrimental","previously","will","education","club","traveler","hong","bubble","day","shanghai","chinese","idea","cancer","antibody","outside","award","though","patient","emergency","food","issue","personnel","particularly","zhong","personal","provider","spokesman","league","executive","registry","leader","vote","restriction","sunday","drug","face","commitment","japan","common","condition","can","age","drug","province","new"
"10","year","hong","crow","crow","japan","aboard","aboard","newsom","pentagon","symptom","coral","crow","japan","uss","passenger","communication","zhong","ministry","protester","china","case","market","anxin","case","young","armstrong","kudlow","click","month","box","kong","france","security","museum","ski","american","first","foot","year","series","december","paso","arrival","cargo","recovery","unemployment","pacific","another","illegal","celebrate","brazils","city","legal","daughter","request","worker","exist","highly","fund","encourage","sick","meal","family","civil","world","commission","territory","end","central","state","panel","option","hospitalize","influenza","act","moderna","follow","concert","vaccination"
