"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","hospital","hospital","worker","hospital","hotel","employee","employee","company","amazon","employee","company","chinese","china","china","china","china","china","china","lockdowns","tedros","tedros","organization","tedros","world","tedros","ryan","tedros","tedros","taiwan","wuhan","normal","birx","weekend","party","official","police","jenkins","face","department","department","county","county","county","county","county","california","california","california","california","county","county","county","county","prison","nurse","pregnant","resident","service","resident","eligible","april","april","biden","vaccination","american","administration","biden","white","white","biden","biden","support","harris","vaccinate","get","get","house","transmission","breakthrough"
"2","medical","medical","hospital","worker","robot","toilet","hank","store","company","amazon","online","china","chinese","chinese","intelligence","chinese","world","global","world","world","world","million","life","homeless","transmission","winter","ryan","world","azar","china","sanitizer","wear","beach","fear","holiday","social","airport","event","facility","distance","vote","tier","travel","travel","travel","county","county","bed","patient","patient","los","patient","california","state","county","resident","county","county","plan","beach","old","old","adult","community","biden","house","adult","house","house","intelligence","get","get","president","goal","house","strategy","white","cdc","walensky"
"3","worker","worker","wan","liu","effective","paper","company","employee","employee","company","store","company","wuhan","wuhan","chinese","foreign","chinese","chinese","lockdown","china","hernández","saudi","pride","organization","world","flu","world","kerkhove","ryan","pandemic","hand","thing","party","garcetti","canadian","distance","police","department","church","county","poll","san","angeles","thanksgiving","angeles","icu","san","patient","pharmacy","los","hospital","hospital","order","tokyo","facility","county","care","closure","department","department","state","open","vaccination","state","get","white","get","vaccinate","color","president","president","vaccination","get","president","delta","vaccinate","president","high","mask"
"4","patient","supply","medical","head","guest","hotel","store","customer","price","furlough","employee","amazon","company","surface","wuhan","handle","organization","xi","round","medium","organization","world","jewish","london","healthcare","world","hate","organization","health","park","door","concert","labor","cynon","party","party","weekend","chain","west","angeles","state","rate","los","angeles","los","bed","angeles","hospital","county","hospital","patient","california","department","department","department","nurse","vulnerable","panel","eligible","open","open","march","state","appointment","house","biden","administration","biden","site","community","house","july","vice","july","south","advise","important","walensky","cdc"
"5","build","build","patient","die","human","company","work","refugee","online","store","security","intelligence","missouri","pandemic","originate","us","resolution","organization","hahn","organization","moeti","kluge","lose","africa","father","disease","asian","van","virus","chinese","can","stop","wear","rhondda","costume","event","event","covering","county","mask","voter","election","california","airport","newsom","san","los","icu","care","angeles","angeles","los","lift","emergency","care","state","outbreak","inspection","instruction","anyone","eligibility","eligibility","eligible","site","administration","us","american","president","president","virginia","childcare","proof","american","psaki","time","delay","dose","mask","people"
"6","staff","patient","nurse","protective","customer","buy","mask","statement","gouge","worker","location","foreign","medium","world","claim","epidemic","call","pandemic","strict","asymptomatic","president","hajj","world","gallego","africa","army","international","ryan","world","kluge","company","right","like","wear","city","officer","contact","official","nurse","positive","people","positivity","see","holiday","thanksgiving","region","newsom","order","los","california","california","angeles","hospital","prefecture","home","woman","hospital","employee","visitation","theater","carolina","anyone","april","california","white","get","house","fund","effort","effort","national","hit","tour","say","vaccinate","practice","biden","wear","high"
"7","treat","cross","supply","wuchang","tech","amazon","office","shop","will","fire","hate","store","allege","city","pompeo","world","pandemic","world","global","lockdowns","stable","europe","ryan","droplet","deal","happen","country","saudi","tedros","world","world","crowd","expert","social","wave","store","official","contact","resident","los","covid","move","double","passenger","hospitalization","southern","capacity","angeles","angeles","care","surge","care","nurse","county","hospital","health","priority","pay","mental","miami","anyone","site","eligibility","senior","official","adviser","white","site","slavitt","origin","goal","vaccinate","white","get","covid","rapid","young","substantial","prevention"
"8","bed","ask","volunteer","zhiming","medical","spokesperson","driver","sanitizer","medium","lawsuit","book","african","post","january","laboratory","control","assembly","letter","short","festival","court","arabia","party","month","food","prepare","saudi","everyone","suppress","appear","economic","orchestra","mask","police","social","mask","social","organizer","distance","event","order","surge","garcetti","los","order","order","bed","los","hospital","transport","icu","lot","indoor","violation","clinic","department","health","sector","start","reopen","march","state","announce","biden","employee","specific","vaccine","administration","us","vaccination","american","american","vaccinate","american","white","speak","psaki","guidance","spread"
"9","city","monday","nigerian","enough","giant","disinfectant","staff","uber","ceo","associate","customer","guangzhou","victim","know","origin","global","beijing","australian","restriction","rare","ryan","pride","performance","make","life","end","emergency","health","global","crisis","will","philharmonic","gather","los","gather","say","sri","metro","community","order","mask","el","tier","newsom","california","capacity","hospital","newsom","intensive","intensive","site","san","bed","california","resident","los","cost","hydroxychloroquine","county","police","plan","eligible","community","gov","business","vaccinate","goal","american","rural","progress","july","poll","vaccination","th","identify","step","administration","prevention","delta"
"10","new","red","ward","equipment","fight","seattle","clean","delivery","facebook","protest","track","origin","lawsuit","holiday","eye","publish","xi","tedros","nsw","suggest","adhanom","year","minister","life","blame","re","organization","country","can","many","esper","avoid","people","precaution","hand","gather","also","police","contact","social","health","angeles","resident","security","reduce","angeles","surge","line","newsom","bed","care","allergic","regional","angeles","york","official","california","old","health","offer","vaccination","wisconsin","plan","plan","vaccination","blinken","july","provide","community","official","free","reach","across","make","everyone","stress","official","area","control"
"11","ready","authority","transport","city","disinfectant","supermarket","toilet","temporarily","free","customer","cv","online","store","novel","lab","kcna","investigation","trump","cost","adhanom","ghebreyesus","perform","angeles","much","reflect","mare","prepare","emergency","democratic","modi","economy","get","day","angeles","parade","protester","say","distance","outbreak","outbreak","san","poll","nonessential","tsa","stay","los","patient","county","southern","ems","garcetti","reaction","dewine","los","among","area","system","vulnerable","condition","must","start","announce","deadline","week","vaccinate","target","president","ride","vaccination","human","vaccinate","will","house","nation","encourage","combination","get","people","infection"
"12","supply","bed","staff","mask","help","mask","tom","payment","bolivian","small","zoom","price","file","destination","evidence","outbreak","taiwan","blame","china","directorgeneral","influenza","press","adhanom","nurse","complain","develop","geneva","say","country","music","water","hopeful","full","official","contain","weekend","mask","adult","north","california","guideline","must","surge","food","surge","valley","new","capacity","region","oxygen","intensive","icu","region","californias","san","million","pandemic","announce","service","los","south","plan","site","eligible","slavitt","program","vaccination","slavitt","biden","american","will","come","today","progress","part","replace","dr","recommend","vaccinate"
"13","chinese","work","emergency","nurse","island","product","open","ma","letter","kohls","clean","facebook","amazon","intelligence","outbreak","beijing","inquiry","australias","mat","justice","collapse","respondent","say","award","virus","organization","outbreak","council","say","pope","zoom","mask","large","like","act","saturday","ask","hockey","task","home","election","back","urge","weekend","countys","joaquin","unprecedented","care","access","medical","bed","nurse","service","hold","attorney","facility","area","patient","orange","crowd","expand","expand","senior","arkansas","program","site","us","want","administration","company","white","goal","come","even","protect","exclude","american","control","transmission"
"14","protective","staff","government","send","different","customer","rita","share","say","airway","conspiracy","scrutiny","independent","official","market","response","tedros","parade","organization","blame","country","minister","comment","nabarro","difficult","kerkhove","storm","adhanom","china","health","use","vaccine","crowd","celebration","large","protest","health","west","case","chicago","person","state","home","urge","warn","stayhome","region","doctor","bed","survival","unit","department","care","hospital","newsom","home","facility","despite","highrisk","free","north","vaccination","open","goal","us","regard","appointment","adult","information","accident","help","bidens","july","young","try","excuse","speak","tuesday","infect"
"15","medium","healthcare","business","wuhan","central","drive","wilson","price","food","sanitizer","retailer","employee","source","president","us","north","support","independent","response","comment","directorgeneral","organizer","organization","healthcare","ryan","crisis","eu","ghebreyesus","pressure","response","become","also","francisco","violate","per","holiday","worker","worker","guest","face","protocol","center","conduct","week","holiday","care","navajo","expand","batchlor","capacity","help","receive","los","san","confirm","angeles","rollout","lead","sport","tweet","age","resident","shot","april","want","sell","vaccinate","vaccination","federal","bidens","action","th","stop","vaccine","recognize","exponentially","see","indoor","recommendation"
"16","treatment","treatment","facility","suit","catch","australia","recommend","work","companys","facility","dormitory","subject","market","tourism","trump","agency","letter","wuhan","team","global","africa","foreign","movement","phoenix","tourism","exercise","transmission","internet","impact","infrastructure","crisis","coordinator","image","parade","ceremony","shop","lanka","cluster","mason","tuesday","department","california","test","california","possible","resident","unit","allow","capacity","ambulance","fill","intensive","unit","prisoner","angeles","care","patient","distribution","date","garcetti","may","kentucky","california","will","president","governor","community","tuesday","meet","information","shoot","shoot","kamala","house","say","end","people","delta","wear"
"17","work","focus","bed","martyr","think","empty","home","item","plant","will","group","international","deny","airport","tourism","korean","international","trade","suggest","occur","virus","danger","quickly","crisis","tourist","bad","hajj","technical","transmission","social","unable","safety","burn","full","gathering","myers","station","nurse","order","release","west","staff","case","transportation","soon","friday","southern","surge","numb","icu","death","treat","stayhome","detainee","los","community","agency","six","create","hutchinson","virginia","maryland","resident","house","pay","adult","want","official","work","us","announce","house","shoot","us","celebration","whether","republican","disease","virus"
"18","cnn","nurse","build","medical","costa","panic","aegis","chain","stream","british","facility","apple","outbreak","coverage","share","draw","trump","military","court","geneva","brief","africa","throw","instagram","suppress","country","aapi","must","organization","virus","consumer","distance","saturday","lock","hold","wear","indiana","individual","uptick","eat","center","worker","essential","surge","week","area","order","shot","unit","ferrer","doctor","therapy","angeles","japans","state","californians","paho","remote","state","mass","announce","arkansas","hawaii","administer","remark","change","effort","one","encourage","white","wednesday","president","community","adult","biden","rochelle","wednesday","update","unvaccinated"
"19","healthcare","treat","production","director","chinese","face","worker","online","april","hand","worker","zuckerberg","train","meet","likely","trump","president","response","supreme","unknown","fight","region","ons","van","lack","cost","stop","development","visit","goal","popular","become","official","visitor","return","fail","michael","wear","longterm","west","governor","reopen","consider","checkpoint","gavin","hospitalization","icu","staff","total","southern","overwhelm","pan","outdoor","host","vulnerable","ghaly","optimistic","stop","within","dewine","eligible","gov","may","angeles","tout","order","tuesday","federal","response","covid","make","additional","encourage","focus","even","approval","rodrigo","center","level"
"20","authority","member","care","wear","protect","home","paper","pharmacy","mask","pay","medium","originate","novel","business","assessment","push","global","us","similar","concert","senator","philippines","ghebreyesus","agency","organization","call","concern","financial","europe","nation","tobacco","hope","halloween","inside","mask","secretary","senate","trace","house","attend","plant","los","within","administration","police","stay","department","run","ration","unit","currently","treatment","intensive","question","health","employee","arent","kroger","provide","county","dakota","massachusetts","date","los","eligible","couple","offer","july","get","get","us","receive","pop","minimum","official","publish","mat","vaccinate","disease"
