"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","go","go","time","really","vaccine","house","trump","senate","vote","loan","business","fund","billion","billion","million","billion","vote","vote","app","program","app","fund","billion","fund","fund","billion","unemployment","house","trump","fund","republican","loan","republican","billion","house","pelosi","stimulus","pelosi","pelosi","election","korean","biden","transition","osterholm","moore","giuliani","cold","course","wuhan","claim","child","child","school","school","school","school","school","school","school","foot","school","school","person","child","child","school","student","school","school","school","city","city","january","win","blasio","rate","total","open","eviction"
"2","get","social","tell","home","fund","vaccine","house","trump","bill","fund","program","program","program","fund","pledge","package","bill","app","program","billion","billion","billion","fund","company","pelosi","republican","republican","pelosi","executive","house","trump","job","vote","stimulus","government","deal","house","trillion","stimulus","pelosi","global","team","biden","front","department","information","store","provide","west","death","hispanic","work","child","teacher","student","child","transmission","michigan","teacher","school","student","student","student","school","family","will","school","student","student","student","de","york","massachusetts","one","think","biden","cuba","federal","moratorium"
"3","one","food","want","instead","trump","billion","economic","package","package","small","loan","billion","fund","payment","billion","euro","billion","billion","loan","fund","merkel","federal","program","program","bill","senate","senate","stimulus","benefit","postal","house","republican","bill","oxfam","worker","house","talk","kudlow","deal","talk","law","presidentelect","presidentelect","small","information","trump","freezer","daily","chinese","trump","adult","elderly","student","child","child","transmission","county","teacher","staff","distance","fund","back","school","student","campus","turkey","capacity","reopen","draw","district","blasio","school","policy","prize","mask","gap","macron","passenger","go"
"4","family","medium","re","kerby","billion","fund","senate","economic","stimulus","package","economic","economic","money","business","congress","tourism","democrat","tobacco","pass","french","euro","stimulus","house","association","mcconnell","fund","house","senate","action","senate","bill","senate","senate","sale","leader","mnuchin","job","offer","election","stimulus","open","administration","clear","building","plan","state","georgia","soldier","deal","georgia","among","bank","campus","student","teacher","learn","return","test","return","student","learn","reopen","attend","person","service","restaurant","will","local","mask","will","mayor","blasio","place","cash","will","go","mandatory","since","californias"
"5","quarantine","drone","trump","moon","democrat","trump","tax","vote","house","payment","billion","relief","business","bank","promise","fund","pass","favor","use","money","eu","layoff","senate","loan","house","money","stimulus","side","unemployment","bill","meadow","ppp","stimulus","house","world","stimulus","major","senate","house","stock","ten","former","team","ezike","spokesperson","sunday","celsius","bell","epidemic","toll","ryan","disable","year","back","reopen","cdc","cdc","rate","april","teacher","education","education","learn","learn","french","movement","department","district","will","de","york","firework","state","enter","ability","researcher","record","forward","federal"
"6","people","like","go","empty","senator","vote","pelosi","house","senate","business","package","money","republican","italy","fund","vote","relief","french","download","location","user","provide","mcconnell","plan","month","proposal","mcconnell","democrat","house","democrat","talk","democrat","mcconnell","senate","file","democrat","money","republican","mnuchin","open","benchmark","bidens","joe","reuters","clinic","personal","degree","couple","aside","china","increase","sleep","teacher","reopen","classroom","teacher","red","educator","care","six","reopen","parent","child","emergency","rhode","dalai","personnel","cardona","lottery","offer","school","de","town","scholarship","able","strategy","death","rapidly","tuesday"
"7","say","even","cnns","thing","senate","senate","fund","mnuchin","trillion","bill","small","treasury","package","money","effort","money","package","mourn","bill","will","german","congress","union","receive","plan","stimulus","bill","negotiation","democrat","stimulus","convention","proposal","pelosi","benefit","money","airline","pelosi","mnuchin","senate","mnuchin","weigh","transition","bidens","focus","send","rudy","spin-dry","hh","texas","virus","get","provide","kid","village","return","reopen","mask","kemp","walgreens","cardona","address","child","staff","age","plan","lama","service","person","public","campus","new","mayor","wisconsin","campaign","abroad","may","worker","faa","vulnerable"
"8","can","video","video","experience","request","white","pay","republican","leader","stimulus","payment","business","loan","letter","pelosi","will","help","denmark","protection","application","germanys","economic","bill","money","call","mnuchin","proposal","trump","president","benefit","pelosi","pelosi","democrat","buy","benefit","speaker","trillion","stimulus","speaker","house","agreement","plan","national","information","hannan","hiv","chain","develop","medium","election","possible","anderson","reopen","sister","learn","community","high","whitmer","visitor","physical","inequity","fall","program","grade","student","lockdown","district","return","june","win","will","new","pennsylvania","four","access","ability","case","mass","slow"
"9","cnn","share","think","student","re","package","bill","billion","democrat","vote","bank","senate","small","job","loan","pillar","fund","government","device","receive","plant","loan","money","cooper","group","gop","benefit","unemployment","mnuchin","pelosi","furlough","move","leader","pelosi","claim","proposal","package","house","bill","deal","trade","task","trump","team","sahin","system","container","two","china","doubt","public","palestinian","life","get","education","person","zone","age","spend","apart","back","psaki","fulltime","puerto","school","france","operate","public","staff","virtual","bill","macys","summer","crowd","accord","able","french","right","global"
"10","see","child","phase","go","work","spend","democrat","pass","deal","pelosi","fund","congress","hospital","treasury","senate","european","support","prime","business","euro","economy","mta","leyen","pass","way","house","leader","talk","schumer","unemployment","additional","house","proposal","proposal","fund","poll","negotiation","white","democrat","point","accept","guidance","dr","lake","material","positive","block","cdc","post","september","dr","among","get","life","person","high","learn","note","learn","district","department","keep","instruction","protection","nfl","atlanta","allow","venue","program","program","offer","west","new","dollar","account","abroad","ministry","however","court"
