"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","us","cdc","cdc","cdc","california","county","case","case","case","case","case","case","case","death","case","case","case","case","case","case","case","case","case","case","case","total","case","case","death","death","death","case","case","case","death","case","less","case","case","case","state","case","case","case","case","case","case","case","death","johns","death","death","death","death","death","death","death","state","death","dos","death","death","dos","million","million","million","dos","dos","datum","dos","million","dos","new","new","new","fully","fully","employee","worker"
"2","cdc","us","state","us","county","case","county","state","state","death","death","hopkins","johns","case","johns","hopkins","death","hopkins","johns","state","state","state","state","report","new","case","death","death","johns","johns","case","state","state","death","case","death","case","hopkins","hopkins","report","case","state","state","report","johns","johns","hospitalization","report","report","hospitalization","case","johns","case","datum","case","dos","dos","death","report","total","case","report","death","dos","dos","dos","average","report","report","million","dos","million","resident","state","state","new","vaccinate","biden","employee"
"3","state","california","us","prevention","cdc","state","state","us","death","state","johns","johns","death","hopkins","hopkins","death","less","johns","death","hopkins","hopkins","new","new","hopkins","hopkins","death","total","hopkins","case","case","state","report","hopkins","hopkins","state","hopkins","hopkins","johns","johns","johns","johns","report","johns","new","hopkins","report","datum","hospitalization","hospitalization","hopkins","us","case","report","report","total","case","case","datum","case","state","report","total","million","datum","administer","datum","datum","total","dos","population","administer","administer","adult","million","vaccinate","vaccinate","age","federal","biden"
"4","control","illinois","california","california","state","presumptive","presumptive","tally","less","us","hopkins","death","hopkins","johns","us","johns","state","death","hopkins","johns","johns","hopkins","johns","state","state","johns","department","johns","hopkins","hopkins","hopkins","total","johns","johns","hopkins","johns","johns","university","report","death","death","new","new","state","hospitalization","death","johns","death","johns","case","johns","hopkins","johns","case","million","report","report","report","datum","report","ministry","case","datum","report","datum","administer","million","since","million","datum","dose","datum","state","maryland","fully","death","average","worker","require"
"5","department","unite","test","disease","us","cdc","positive","detect","us","tally","less","less","less","less","death","state","johns","less","state","death","model","johns","hopkins","record","report","hopkins","hopkins","department","total","university","total","hopkins","rate","state","report","state","state","total","total","new","hopkins","hopkins","report","hopkins","death","hopkins","hospitalize","hopkins","hopkins","state","hopkins","us","total","johns","report","total","datum","publish","dos","datum","since","dos","report","week","population","average","case","less","case","publish","cdc","nearly","fully","since","day","virginia","resident","requirement","federal"
"6","prevention","control","illinois","case","center","washington","cdc","total","tally","total","report","tally","tally","tally","university","us","hopkins","us","report","forecast","average","report","report","johns","johns","state","new","state","department","total","report","death","death","total","university","less","report","new","less","hopkins","average","johns","hopkins","total","new","high","hopkins","johns","less","report","report","datum","hopkins","hopkins","datum","hopkins","johns","accord","state","administer","record","numb","total","total","day","among","report","fully","dose","us","less","report","us","covid","report","average","new","president","office"
"7","center","airport","center","county","dr","positive","health","death","unite","less","state","us","state","us","less","less","columbia","district","forecast","model","death","florida","less","total","total","less","johns","report","report","state","johns","county","gov","york","johns","us","death","us","new","university","high","us","total","johns","report","total","project","accord","us","death","less","less","us","total","hopkins","state","hopkins","dos","administer","case","total","million","ministry","administer","average","january","administer","million","day","report","datum","adult","vaccinate","announce","washington","week","week","department","vaccinate"
"8","airport","state","prevention","one","case","king","accord","repatriate","healths","report","tally","state","territory","university","state","tally","us","territory","less","less","florida","county","california","new","numb","report","report","total","new","positivity","florida","johns","district","report","us","new","total","death","state","total","hospitalization","record","hospitalization","death","university","record","new","less","case","track","university","total","university","less","johns","less","us","case","total","million","daily","since","less","less","per","report","total","administer","death","administer","nearly","population","dose","york","us","case","per","require","need"
"9","disease","prevention","control","state","lab","california","washington","unite","report","wyoming","us","territory","us","state","tally","university","model","state","total","us","new","datum","texas","texas","age","department","state","new","positivity","report","university","university","total","less","forecast","rate","new","less","track","high","day","total","less","us","total","hospitalization","report","university","dec","datum","datum","university","less","university","state","datum","million","million","million","less","million","datum","administer","death","case","per","since","case","receive","cdc","report","fully","per","start","million","state","rhode","announce","firm"
"10","travel","department","disease","illinois","patient","health","total","cdc","repatriate","count","total","report","universitys","territory","territory","repatriate","territory","repatriate","us","texas","see","high","total","florida","high","new","line","project","rate","exactly","project","less","governor","new","unite","university","us","report","wisconsin","state","covid","death","covid","hit","hospitalize","us","death","us","university","less","accord","accord","datum","dos","less","day","total","university","brazil","death","dos","record","case","nearly","publish","death","per","publish","administer","total","hospitalization","publish","less","vaccinate","pace","accord","datum","get","stoney"
