"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","case","less","less","less","case","case","south","south","south","south","korea","south","south","russia","russia","bolsonaro","bolsonaro","brazil","sao","sao","friend","gate","federal","bolsonaro","bolsonaro","bolsonaro","bolsonaro","office","bolsonaro","indigenous","account","border","trump","trump","trump","trump","china","immunity","spread","space","right","navajo","navajo","alert","malaria","canada","black","adams","general","netanyahu","overdose","briefing","restriction","bowl","mask","zoo","store","trump","ukraine","trump","illness","airline","travel","festival","market","wait","job","last","unemployment","claim","job","airline","passenger","american","say","american","olympic","china","survey"
"2","confirm","case","case","case","south","daegu","daegu","daegu","russian","korea","south","plant","journalist","putin","moscow","brazils","emergency","indigenous","paulo","paulo","street","childcare","flatten","suit","amnesty","positive","negative","president","brazilian","highway","bolsonaro","international","woodward","woodward","china","president","harris","harris","crowd","go","dose","nation","nation","airline","future","business","american","general","one","schedule","white","restriction","travel","super","fit","mask","shum","king","one","foreign","percentage","travel","respondent","river","black","even","economy","deal","build","fall","benefit","flight","fine","passenger","level","condition","will","case","confident"
"3","mainland","korea","korea","south","korea","south","case","korea","putin","russian","slum","contact","freedom","russian","bolsonaro","singapore","brazils","bolsonaro","brazil","party","gupta","gupta","bolsonaro","jair","death","cnn","president","brazilian","death","protest","lawsuit","tweet","deadly","president","president","test","trump","allow","harris","regulator","restriction","traveler","airline","mask","navajo","policy","survey","jerome","community","guidance","black","lift","kdca","park","cloth","gorilla","face","netherlands","change","seoul","véran","extend","zealand","religious","police","grow","worker","back","storm","chinese","big","employee","violation","little","american","level","tokyo","shoot","official"
"4","thailand","confirm","unite","korea","group","korean","korea","case","russia","russia","dharavi","trace","plant","tedros","russian","online","president","president","brazils","bolsonaro","hall","lose","program","dress","shield","nichols","office","hydroxychloroquine","brazil","protester","indigenous","bolsonaro","president","know","unite","million","sen","north","particle","main","currently","community","arizona","delta","ensemble","result","vaccine","via","mile","mile","chief","white","military","ramaphosa","super","standard","storage","officer","turn","transplant","diplomat","air","republican","police","remdesivir","like","industry","around","israeli","economy","unemployment","card","federal","air","condition","find","athlete","extend","indicate"
"5","japan","outside","north","daegu","daegu","shincheonji","north","cluster","korea","koreas","korean","russia","korea","south","brazil","brazil","brazil","brazils","brazilian","brazil","paulo","bolsonaro","appropriate","teich","lawsuit","twitter","positive","test","brazils","brazil","facebook","moria","interview","comment","friend","donald","beijing","help","student","production","positive","cdc","raise","romero","ad","sit","get","surgeon","public","alarm","latino","psaki","trump","restriction","procedure","astm","recently","conversation","criticism","worker","release","immunity","man","people","claim","billion","hospital","know","rural","renew","enhance","keep","flight","airline","spend","admit","travel","beshear","last"
"6","china","unite","territory","death","death","group","korean","korean","homeless","korean","mumbai","tyson","russia","mishustin","putin","pay","bukele","paulo","bolsonaro","tanzania","africa","malik","curve","experience","attorney","jair","brazilian","minister","tv","kayapó","brazilian","brazilian","bob","want","us","every","business","pandemic","food","expense","argentina","miami","order","executive","reduction","say","feel","vaccine","system","medical","mortality","travel","press","palestinian","bowl","customer","necessary","authority","gather","lung","percent","screen","seat","several","economy","see","leather","unemployment","clinic","benefit","economy","county","faa","compare","job","economy","ceremony","emergency","schaffner"
"7","korea","japan","emirate","korean","religious","korea","religious","religious","retire","putin","russia","korea","tyson","response","vladimir","card","consider","jair","state","camp","song","brookings","district","costa","nfl","execution","test","bolsonaro","paulo","police","son","statistic","know","journalist","think","monday","million","tedros","mask","binaxnow","exercise","spread","resident","nation","field","oil","among","app","play","regulation","reporter","house","international","palace","medical","church","alternative","official","track","donor","register","moratorium","ardern","many","festival","love","city","leave","gaza","end","labor","statement","propose","administration","social","preexist","game","today","poll"
"8","outside","territory","south","kcdc","shincheonji","religious","kcdc","city","moscow","control","putin","russian","koreas","vladimir","mall","russia","supreme","brazilian","pm","away","town","hall","decree","contest","family","phone","brazils","cnn","criticize","fernandez","instagram","twitter","book","donald","nobody","garden","donald","herd","backstop","grim","measure","beach","supplier","category","modi","denmark","kaiser","stanford","safety","israels","revelation","trump","president","nfl","improve","label","administration","track","officer","embassy","compare","get","encourage","hindu","price","watch","back","fauci","israel","pandemic","april","angeles","face","july","year","short","brazilian","plan","surgeon"
"9","south","singapore","australia","unite","less","kim","gyeongsang","new","australian","leader","train","putin","ramaphosa","region","dc","money","hutchinson","sao","institution","alabama","play","town","biden","recommend","activity","presidential","jair","positive","cnn","kabu","politician","cause","virus","bob","know","rapid","rescue","austrian","air","kurz","make","travel","transport","raise","forecast","trudeau","community","color","face","epidemiological","federal","secretary","ireland","negative","knot","performance","trump","help","resident","korean","great","delta","black","code","energy","particularly","supply","pandemic","main","administration","market","los","airplane","say","now","pediatric","podium","record","qantas"
"10","taiwan","philippines","arab","seoul","korean","north","shincheonji","seoul","pakistan","win","russian","koreas","stifle","gate","latin","parade","dismiss","isolation","city","athlete","family","say","previously","action","doctor","brazilian","obrien","twitter","positive","government","barda","supporter","play","political","donald","china","kamala","message","et","save","need","right","mexico","small","decide","venezuelan","study","cnngo","vaccine","retire","think","holmes","area","place","particle","store","disability","focus","long","measure","put","winter","traveler","take","paulo","high","crisis","president","ministry","call","still","job","lender","transportation","ahead","re","next","enough","american"
"11","unite","south","germany","singapore","link","gyeongsang","seoul","north","disaster","nepal","timeline","iowa","probably","clear","rally","president","sao","rate","within","brazilian","cnn","cnns","video","criticism","federal","activity","court","trump","minister","brazilian","giménez","certificate","february","virus","assembly","abbott","failure","threat","desk","gottlieb","december","implement","zealand","employee","drop","vaccine","adams","dr","finish","move","see","trujillo","traveler","ski","cdc","requirement","actually","free","wednesday","mandatory","still","purchase","poll","economic","american","new","overwhelm","something","video","bad","add","attendant","wear","security","board","closely","expect","official","stress"
"12","spread","kong","malaysia","link","province","member","center","disaster","fontana","vladimir","december","send","hunt","president","around","enough","decree","bukele","são","change","just","challenge","man","exam","without","legal","barr","doctor","test","village","ceo","long","downplay","play","address","effort","worker","spread","russian","spend","high","statement","desk","flight","due","neither","definitely","feel","struggle","hard","officer","focus","global","event","block","diego","wear","military","particular","giroir","explain","transportation","risk","seat","government","try","body","story","damage","failure","keep","back","rule","quarter","confidence","old","tray","face","stand"
"13","singapore","malaysia","philippines","patient","member","death","group","gyeongsang","vladimir","homeless","asias","team","africa","moscow","situation","turn","court","group","former","convention","sesame","global","challenge","office","show","gaynor","general","indigenous","station","block","jair","tourism","rage","march","response","go","need","response","hand","student","act","explain","seat","navajo","model","commit","minority","community","hard","call","contribute","jen","europe","bank","double","consumer","recommend","country","black","test","month","eviction","capacity","surveillance","emission","also","pandemic","assistance","labor","people","expectation","april","mask","normal","feel","emphasize","announce","effect","everything"
"14","australia","macao","cambodia","friday","gyeongsang","kcdc","total","southern","soldier","household","dighavkar","columbus","prevention","level","america","situation","extend","advocacy","social","april","são","like","street","downplay","day","separate","cnn","brazils","jair","illegal","user","community","urquiza","leadership","affect","nation","nation","administration","human","right","production","prominent","flight","lack","train","comfort","foundation","question","head","benjamin","khan","press","white","hope","israel","design","change","inspection","politicize","perform","seoul","flight","large","airport","sell","air","medical","year","indiana","campaign","recovery","department","last","remain","flight","far","delay","president","without"
"15","country","thailand","canada","shincheonji","north","link","prevention","gulf","countrys","airport","orban","moscow","response","situation","headquarter","amazon","el","travel","may","test","abby","get","day","hot","medical","urge","minister","tell","die","demand","community","shut","woodwards","sisolak","elderly","crisis","great","expose","gottlieb","american","wuhan","advisory","mask","reason","nation","singapore","confidence","get","life","swiss","west","defense","disinfectant","ease","gap","filtration","use","administration","spahn","great","physical","still","flight","monday","recovery","expert","world","remove","benefit","launch","analyst","association","employee","early","optimism","unite","open","want","far"
"16","hong","mainland","hong","koreas","branch","total","countrys","mumbai","waffle","world","february","north","team","africa","flyover","illa","paulo","articulation","death","secretary","woman","kennedy","committee","show","cnn","hall","security","email","hospital","federal","group","factor","panic","early","general","wen","fee","achieve","kurz","food","package","resident","find","spread","alert","distribution","side","tv","believe","stick","factor","incoming","trujillo","israel","celebrate","high","mask","emergency","hasnt","south","acute","shot","still","black","drug","biden","ago","improve","west","job","miss","majority","enforcement","continue","survey","year","forecast","must","hear"
"17","virus","death","death","group","kcdc","koreas","city","participant","user","australia","authority","kim","trace","directorgeneral","border","coronavirus","countrys","numb","isolation","number","sanjay","bill","reply","immediately","residence","lee","video","firefighter","cbs","bolsonaro","give","list","store","interview","medical","plan","liquor","physically","station","family","latin","may","release","send","away","extra","general","live","app","front","critical","however","good","claim","disney","san","observation","turn","participate","service","australia","ask","million","travel","reopen","help","global","protection","force","american","back","understand","attendant","year","moderate","southwest","day","across","expose"
