"","2020-01-31","2020-02-07","2020-02-14","2020-02-21","2020-02-28","2020-03-06","2020-03-13","2020-03-20","2020-03-27","2020-04-03","2020-04-10","2020-04-17","2020-04-24","2020-05-01","2020-05-08","2020-05-15","2020-05-22","2020-05-29","2020-06-05","2020-06-12","2020-06-19","2020-06-26","2020-07-03","2020-07-10","2020-07-14","2020-07-24","2020-07-31","2020-08-07","2020-08-14","2020-08-21","2020-08-28","2020-09-04","2020-09-11","2020-09-18","2020-09-25","2020-10-02","2020-10-09","2020-10-16","2020-10-23","2020-10-30","2020-11-05","2020-11-13","2020-11-20","2020-11-27","2020-12-04","2020-12-11","2020-12-18","2020-12-23","2020-12-31","2021-01-08","2021-01-15","2021-01-22","2021-01-29","2021-02-05","2021-02-12","2021-02-19","2021-02-26","2021-03-04","2021-03-12","2021-03-19","2021-03-26","2021-04-01","2021-04-08","2021-04-14","2021-04-23","2021-04-30","2021-05-07","2021-05-14","2021-05-21","2021-05-28","2021-06-04","2021-06-11","2021-06-18","2021-06-21","2021-06-29","2021-07-09","2021-07-15","2021-07-30","2021-08-05"
"1","case","death","death","death","death","death","china","case","case","case","case","death","case","case","case","case","case","case","case","death","case","death","ministry","ministry","ministry","ministry","case","case","case","case","case","ministry","case","total","case","case","case","case","record","new","record","record","total","record","death","infection","case","case","death","record","germany","case","police","ministry","minister","germany","case","countrys","critical","measure","measure","lockdown","case","will","oxygen","oxygen","oxygen","india","case","case","uk","uk","delta","restriction","school","school","report","require","travel"
"2","death","case","report","report","mainland","china","case","china","china","death","death","case","death","death","death","death","total","death","death","case","death","case","death","death","death","death","ministry","ministry","death","death","death","death","death","case","record","infection","daily","new","case","death","case","daily","case","death","case","death","ministry","death","ministry","case","case","total","germany","minister","ministry","case","ministry","pope","lockdown","prime","country","country","curfew","curfew","delhi","hospital","hospital","oxygen","death","death","variant","variant","uk","year","begin","staff","county","facility","case"
"3","confirm","toll","hubei","hubei","case","mainland","death","death","death","china","total","numb","numb","total","total","total","death","total","ministry","ministry","total","ministry","case","case","countrys","case","death","record","total","total","ministry","case","ministry","ministry","total","death","quebec","total","daily","record","country","case","death","case","total","case","infection","total","total","daily","death","death","ministry","lockdown","death","ski","countrys","meet","first","minister","minister","restriction","rise","measure","hospital","indian","delhi","supply","report","india","infection","delta","death","turkish","first","level","increase","return","greece"
"4","province","total","toll","province","hubei","case","hubei","report","report","numb","record","ministry","report","numb","numb","numb","ministry","ministry","record","total","ministry","report","total","total","brazil","total","record","total","numb","record","total","total","india","india","death","record","infection","record","new","infection","daily","death","ministry","new","infection","numb","new","infection","case","lockdown","rki","ministry","german","countrys","iran","ministry","incidence","vatican","meet","region","france","measure","wave","restriction","ministry","record","wave","case","india","report","death","government","england","turkey","august","instruction","case","miamidade","ireland"
"5","china","confirm","mainland","china","china","hubei","report","new","import","total","numb","total","ministry","new","new","report","numb","new","brazil","record","bring","total","report","record","minister","countrys","total","death","ministry","ministry","numb","brazil","total","death","new","total","record","countrys","country","per","death","numb","countrys","ministry","countrys","record","record","ministry","infection","total","lockdown","daily","country","extend","case","countrys","minister","lockdown","easter","french","lockdown","france","infection","coronavirus","india","ministry","case","nepal","record","total","case","first","case","erdogan","two","will","week","county","county"
"6","total","province","case","mainland","report","report","mainland","mainland","hubei","infection","toll","increase","total","confirm","countrys","record","report","report","toll","report","report","new","countrys","report","case","report","new","new","record","numb","new","numb","brazil","record","countrys","france","ministry","infection","infection","czech","ministry","country","record","daily","new","total","germany","india","japan","death","total","minister","total","german","countrys","rollout","rate","country","necessary","wave","easter","easter","high","country","government","case","india","oli","total","ministry","phe","case","restriction","set","fully","apologize","los","right","space"
"7","numb","numb","china","case","toll","total","province","country","new","italy","new","record","toll","report","record","countrys","countrys","numb","total","countrys","record","bring","new","new","sunday","toll","report","bring","bring","new","report","countrys","record","numb","daily","wave","countrys","report","czech","republic","infection","france","numb","report","bring","ministry","tokyo","tokyo","record","government","countrys","countrys","germanys","restriction","lockdown","restriction","spread","brazilian","unit","castex","region","april","record","rise","minister","supply","shortage","wave","countrys","infection","rise","minister","minister","back","become","begin","angeles","employee","multiple"
"8","report","hubei","numb","toll","outside","global","wuhan","overseas","province","report","report","report","singapore","infection","report","cluster","south","record","numb","brazil","confirm","countrys","toll","bring","toll","new","countrys","numb","countrys","mexico","brazil","toll","numb","new","health","ministry","death","daily","ministry","case","patient","toll","report","numb","record","report","lockdown","japan","daily","numb","infection","country","berlin","sunday","province","infection","health","francis","four","infection","french","minister","minister","ministry","high","india","ministry","indian","daily","indian","health","india","delay","july","without","face","region","rate","sound"
"9","mainland","mainland","province","total","confirm","toll","xi","numb","mainland","toll","ministry","infection","countrys","patient","patient","new","record","confirm","report","past","health","toll","bring","confirm","bring","record","confirm","infection","report","brazil","record","record","toll","infection","since","merkel","total","increase","countrys","total","hour","ministry","france","total","numb","high","countrys","indias","report","uk","bring","bring","restriction","country","restriction","continue","country","trip","capacity","country","travel","home","osaka","wave","indian","delhi","supply","hospital","since","ice","now","plan","phe","case","september","focus","new","continue","team"
"10","hubei","top","majority","confirm","province","province","lockdown","total","italy","country","rise","toll","infection","dormitory","ministry","patient","brazil","bring","new","bring","countrys","country","record","countrys","numb","health","toll","country","infection","report","toll","report","new","bring","hour","india","week","ministry","report","report","past","infection","country","toll","toll","japan","german","countrys","toll","england","since","record","lockdown","germany","germany","coronavirus","germany","ministry","half","intensive","restriction","intensive","countrys","lockdown","supply","death","indian","minister","prison","daily","concern","modi","variant","health","pfizer","inside","last","mcconnell","page"
"11","region","china","die","numb","total","outside","outside","import","total","countrys","past","rise","new","singapore","infection","seoul","confirm","toll","countrys","confirm","hour","confirm","numb","numb","hour","confirm","high","report","new","confirm","bring","accord","hopkins","toll","toll","countrys","new","high","total","intensive","hospital","report","daily","countrys","high","new","report","bring","country","tokyo","numb","new","patient","police","total","health","french","near","government","icu","area","pm","hospital","india","thursday","patient","patient","prime","wave","country","india","moeti","prime","delay","say","mortality","death","card","include"
"12","health","report","total","number","iran","italy","country","italy","toll","record","infection","countrys","accord","countrys","number","ministry","cluster","brazil","health","toll","new","brazil","confirm","brazil","new","numb","bring","countrys","brazil","countrys","hour","infection","johns","daily","spike","new","numb","country","numb","ministry","high","delhi","high","high","tokyo","countrys","japan","minister","cuba","countrys","new","since","netherlands","merkel","infection","spread","per","hand","surge","france","brazilian","public","delhi","erdogan","case","shortage","medical","indias","numb","record","statement","past","add","effective","worker","without","regardless","fill","jan"
"13","national","commission","number","global","global","rise","numb","infection","confirm","bring","china","bring","record","migrant","bring","korea","hour","countrys","since","numb","brazil","record","mexico","toll","total","bring","infection","india","health","daily","coronavirus","new","countrys","country","infection","country","country","average","republic","accord","countrys","french","new","hour","ministry","lockdown","death","report","countrys","minister","high","lockdown","pm","total","country","death","rise","restriction","avoid","lockdown","bolsonaro","french","country","hour","indias","indias","indias","ministry","thailand","health","across","restriction","india","highly","year","form","transmissible","increase","aim"
"14","tibet","january","vast","majority","january","outbreak","total","hopkins","wuhan","spain","daily","new","rise","toll","toll","south","bring","hour","hour","hour","numb","numb","health","health","record","brazil","india","confirm","daily","infection","accord","hopkins","report","report","france","hour","begin","death","begin","france","total","countrys","friday","country","report","fatality","high","welsh","numb","suga","emergency","numb","case","prime","irans","spahn","lockdown","government","ministry","restriction","germany","hospital","measure","must","shortage","medical","aid","lockdown","infection","toll","label","record","government","sail","vaccine","perform","delta","los","corp"
"15","commission","health","january","commission","numb","iran","capital","toll","infection","increase","increase","health","dormitory","ministry","confirm","confirm","new","health","bring","health","toll","hour","india","hour","confirm","country","mexico","brazil","toll","toll","mexico","country","accord","since","bring","toll","report","europe","hour","daily","wave","germany","past","infection","since","coronavirus","patient","national","england","since","country","hour","death","coronavirus","coronavirus","wave","switzerland","coronavirus","limit","effect","paris","infection","restriction","record","country","daily","government","country","high","lockdown","report","mcmaster","datum","relatively","variant","addition","three","mayor","store"
"16","toll","authority","definition","february","middle","confirm","italy","johns","numb","rise","since","past","confirm","worker","korea","nightclub","past","patient","coronavirusrelated","new","accord","daily","daily","paulo","accord","daily","numb","mexico","coronavirus","bring","countrys","bring","world","health","increase","figure","since","germany","increase","french","since","lockdown","patient","bring","daily","toll","total","record","die","whitty","tokyo","merkel","warn","record","measure","numb","german","march","measure","impose","government","unit","pandemic","death","health","wave","minister","patient","tuesday","figure","coronavirus","tragedy","effective","abide","arizona","pharmaceutical","follow","anyone","card"
"17","accord","global","confirm","vast","commission","numb","infection","world","kong","ministry","country","spain","increase","national","hour","past","since","cluster","increase","latin","daily","america","accord","past","ortiz","minister","daily","past","confirm","health","country","colombia","americas","coronavirus","ministry","warn","less","bring","high","high","wednesday","wave","india","since","past","german","rise","medical","coronavirus","japan","koch","portugal","numb","germanys","daily","doctor","wave","iraq","close","shortage","shop","care","region","travel","wave","statement","record","government","country","numb","high","single","warn","regardless","atlanta","newsom","officer","comment","president"
"18","authority","die","commission","january","february","kill","outbreak","outside","hopkins","rate","recover","active","daily","spike","recover","brazil","infection","high","peru","chile","past","coronavirus","coronavirus","daily","positive","region","china","hopkins","country","since","saturday","mexico","country","past","french","authority","past","france","france","country","care","intensive","toll","stand","fatality","osaka","fatality","hour","figure","infection","uk","figure","protester","case","extend","japan","authority","dangerous","care","restrictive","impose","patient","last","high","capital","minister","high","record","indian","countrys","delta","stage","total","prevalence","class","californias","hospitalization","people","regional"
"19","bring","stand","global","count","france","country","commission","wuhan","hong","fatality","active","spanish","recover","germany","day","increase","patient","authority","confirm","covid","brazils","latin","capital","country","health","tuesday","brazil","accord","tuesday","coronavirus","confirm","hour","virusrelated","sunday","minister","million","rise","accord","minister","hospital","toll","capital","thursday","past","saturday","daily","numb","wave","monday","increase","daily","rise","rki","bring","due","resort","rki","success","country","brazilian","campaign","travel","france","turkey","coronavirus","government","authority","covid","confirm","since","public","hancock","public","unvaccinated","decide","universal","numb","fall","statement"
"20","include","outside","rise","die","italy","bring","daily","province","country","figure","bring","country","country","past","low","accord","wuhan","past","coronavirus","peru","high","india","country","figure","report","high","country","coronavirus","johns","hour","past","india","confirm","high","high","bring","increase","impose","wave","health","unit","new","day","russia","merkel","hour","bring","service","since","emergency","report","lebanon","minister","spahn","health","minister","stand","foundation","statement","curfew","intensive","allow","coronavirus","private","death","report","hour","report","new","covid","warn","mark","highly","extend","enough","kindergarten","coverage","vaccination","day"
